"","gene","pvalue","log2FoldChange","stat","padj"
"353","G0353",0.788842854269747,0.0983398782653097,0.0781229802838482,0.999943905168657
"354","G0354",0.374414917770514,-0.62669576086637,-0.661706931407918,0.999943905168657
"355","G0355",0.928447847799018,0.142211214685771,0.235905094390972,0.999943905168657
"356","G0356",0.949073498127912,-0.120610509201267,-0.0733592177195258,0.999943905168657
"357","G0357",0.941567266681724,-0.137344573428149,-0.231270801146009,0.999943905168657
"358","G0358",0.995151812820134,-0.00407997548363876,-0.132193333548143,0.999943905168657
"359","G0359",0.857369140717286,-0.390805771851465,-0.356932727358201,0.999943905168657
"360","G0360",0.995737488479598,-0.165204253183674,-0.192283918063007,0.999943905168657
"361","G0361",0.790090608658298,-0.221439244405967,-0.436060007836016,0.999943905168657
"362","G0362",4.8758332678927e-06,1.03218271395211,1.86875404738916,0.00012754153337593
"363","G0363",0.997959559522942,-0.221311131657147,-0.294830771644242,0.999943905168657
"364","G0364",0.810558745556143,-0.567954695338551,-0.425200592340542,0.999943905168657
"365","G0365",0.8707256099491,-0.160477228511669,-0.252515740589114,0.999943905168657
"366","G0366",0.862420982814078,0.0629645802923736,0.127229489318824,0.999943905168657
"367","G0367",0.933582598653409,-0.0905955347210131,-0.118951790354583,0.999943905168657
"368","G0368",0.992070614262081,0.0356820751508522,-0.0523304350797187,0.999943905168657
"369","G0369",0.986520665167216,-0.167904852214462,-0.177715467085823,0.999943905168657
"370","G0370",0.887883105572704,0.0240277136505164,-0.0763257031627914,0.999943905168657
"371","G0371",0.991684929286807,-0.0162794171045177,-0.0253261726012586,0.999943905168657
"372","G0372",0.874949912681071,-0.0279115974827492,-0.142038292163974,0.999943905168657
"373","G0373",0.958195271995069,0.183191586405562,0.263699401765513,0.999943905168657
"374","G0374",1.51527768593277e-11,1.24591962222282,2.32240859506111,4.85866458005541e-10
"375","G0375",0.84536123323181,-0.322475556988886,-0.464870209260072,0.999943905168657
"376","G0376",0.977195686545321,0.0879951597248021,0.0536205430547369,0.999943905168657
"377","G0377",0.997718704561865,0.0695704447712138,0.0484875783487226,0.999943905168657
"378","G0378",0.826636203275265,0.169023220062472,0.0934236171174069,0.999943905168657
"379","G0379",0.954788652734036,0.0749889448803703,0.0400197839406331,0.999943905168657
"380","G0380",0.982823959831496,-0.0158190818401047,-0.0838899968701785,0.999943905168657
"381","G0381",0.751997639965953,-0.0790228938136565,0.011240518731678,0.999943905168657
"382","G0382",0.906879086914801,-0.206591132438795,-0.290566844753547,0.999943905168657
"383","G0383",0.814686721467724,-0.286541565978052,-0.350099396662318,0.999943905168657
"384","G0384",0.994522614354121,-0.0701365506601882,-0.110008893842502,0.999943905168657
"385","G0385",0.596403543891697,0.144403810672163,0.468131579524656,0.999943905168657
"386","G0386",0.95040572392294,-0.0656039924577221,-0.0173896292532388,0.999943905168657
"387","G0387",0.628847733876039,0.386978992940628,0.134254119659153,0.999943905168657
"388","G0388",0.95425142274896,0.0751908639278078,0.146486107643079,0.999943905168657
"389","G0389",0.885703600255907,-0.135192552779061,-0.158932417420313,0.999943905168657
"390","G0390",0.970761169403447,-0.156161059124814,-0.213123819201202,0.999943905168657
"391","G0391",0.66919550199131,-0.275732139845214,-0.310717699518926,0.999943905168657
"392","G0392",0.924649757611003,0.0219900980297511,0.0498534491449303,0.999943905168657
"393","G0393",0.779085523860331,-0.388404293724385,-0.495350555751736,0.999943905168657
"394","G0394",0.970180031026351,-0.24620214034813,-0.400071414188802,0.999943905168657
"395","G0395",0.898712976103697,0.276309769856842,0.294162090607475,0.999943905168657
