"","sgRNA","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4311","G0432_4311",5.22008493571553,-0.405952581901557,0.658494945286079,-0.616485494395396,0.537574142667708,0.999993667531981
"4312","G0432_4312",1.15078062716547,-1.54801648447968,1.44503043983624,-1.0712691178015,0.2840484414187,NA
"4313","G0432_4313",3.44804726399014,-1.52697506612488,0.869036307037159,-1.75709007064488,0.0789024579137413,NA
"4314","G0432_4314",1.13723220319896,-0.969302760199671,1.44715730190679,-0.669797788341673,0.502986703652942,NA
"4315","G0432_4315",10.4993090133399,0.0986806720000037,0.447630997620337,0.220450935088505,0.825519980498098,0.999993667531981
"4316","G0432_4316",5.41096515637983,-0.0364236637267948,0.656676290230022,-0.0554666953393981,0.955766662356121,0.999993667531981
"4317","G0432_4317",4.96329530987656,-0.360688222008558,0.659563993890695,-0.546858569220703,0.5844759012684,0.999993667531981
"4318","G0432_4318",4.38043591876655,0.608623255888375,0.738372229050902,0.82427701360152,0.409782176410686,NA
"4319","G0432_4319",1.7694297421352,0.744684424738433,1.05089073167665,0.708622126251245,0.478559001848791,NA
"4320","G0432_4320",2.60634403651287,-0.0892614426417505,0.888078536646775,-0.100510753225481,0.919938846230677,NA
"4321","G0433_4321",12.7029962066398,0.242028767511505,0.408012674704384,0.593189335813798,0.553054448688943,0.999993667531981
"4322","G0433_4322",5.7893215948151,-0.466297128583269,0.621876403625285,-0.749822835960567,0.453361413290175,0.999993667531981
"4323","G0433_4323",2.00238985861008,0.163356572460909,0.977089326008825,0.167186937890501,0.867222961820463,NA
"4324","G0433_4324",3.07420091722564,-0.418810438662166,0.915805073235235,-0.457313953484281,0.647445401797961,NA
"4325","G0433_4325",35.4807214849009,-0.187081980238623,0.274857666143854,-0.680650399398751,0.49609272831805,0.999993667531981
"4326","G0433_4326",5.4316503230692,-0.0360009918628812,0.637280576063733,-0.0564915881874938,0.954950196479536,0.999993667531981
"4327","G0433_4327",2.95775960729815,-0.116704174956341,0.836978912728767,-0.139435024206112,0.889106397360655,NA
"4328","G0433_4328",2.405480150158,0.7845680884876,1.80032398072937,0.43579272224644,0.662987124624693,NA
"4329","G0433_4329",4.65817228574578,0.263422854410258,0.715932039929329,0.367943938416642,0.712915036756927,0.999993667531981
"4330","G0433_4330",2.60168316381718,-0.197773971293863,0.884557494356887,-0.223585207921,0.823080074673711,NA
"4331","G0434_4331",1.80832823886805,-1.39579956753932,1.17972595506983,-1.18315576727029,0.236747419575563,NA
"4332","G0434_4332",1.80435298672597,0.22771845949449,1.09686813787906,0.207607871566781,0.835535157659981,NA
"4333","G0434_4333",9.19266270193109,0.129384308262102,0.497869471841563,0.259875962636401,0.794959453435647,0.999993667531981
"4334","G0434_4334",7.11326593273782,0.296081465400116,0.559652797511918,0.529044912696628,0.596774294196138,0.999993667531981
"4335","G0434_4335",6.17532778538059,-0.57335886632334,0.639343766142948,-0.896792768907901,0.369829507243107,0.999993667531981
"4336","G0434_4336",5.81215803078911,-0.132819388461105,0.63207270345644,-0.210133087119239,0.833563802152351,0.999993667531981
"4337","G0434_4337",1.95442865242138,0.486685476522634,0.986128344717535,0.493531576421768,0.621637034177255,NA
"4338","G0434_4338",4.00325244292221,-0.377669186287936,0.710966403725866,-0.531205390731173,0.595276457778257,NA
"4339","G0434_4339",6.40218734087593,-0.383417944606763,0.575368075647556,-0.666387241202494,0.505163615535032,0.999993667531981
"4340","G0434_4340",2.09668314641874,-0.295111384777737,0.954503132326541,-0.309178016062055,0.757186115844976,NA
"4341","G0435_4341",2.09771708027213,-0.288775241901534,0.995256821135258,-0.290151482279857,0.771700351789646,NA
"4342","G0435_4342",2.97954387683849,0.125718019822271,0.853071755949431,0.147370978989162,0.882839210803258,NA
"4343","G0435_4343",14.6238325856408,0.161632055048506,0.390751111342,0.413644517845118,0.679134465264189,0.999993667531981
"4344","G0435_4344",4.4717883499732,-0.239723917269354,0.683754572648004,-0.350599362489037,0.725888934875624,NA
"4345","G0435_4345",5.52534775419862,-0.864764073810734,0.636280044968915,-1.35909350080747,0.174116962043833,0.999993667531981
"4346","G0435_4346",13.0707660224343,-0.383522749148028,0.424724478687693,-0.902991865062806,0.366530212433136,0.999993667531981
"4347","G0435_4347",9.03718653469897,-0.361301474475543,0.483306111624276,-0.747562395313593,0.454724154147915,0.999993667531981
"4348","G0435_4348",6.07946936837744,0.178882328416213,0.57309541945214,0.31213358603916,0.754939002750954,0.999993667531981
"4349","G0435_4349",2.5728131126384,0.561739813956744,0.855213953201465,0.656841263936222,0.511282988533043,NA
"4350","G0435_4350",3.42314437339932,0.193402609693983,0.79954018517028,0.241892294197563,0.808863621198319,NA
"4351","G0436_4351",2.57103219397022,-1.74173455639234,1.02651902061522,-1.69673870762617,0.0897460711744417,NA
"4352","G0436_4352",1.64376578464211,-1.05872962030572,1.24742993359443,-0.848728727596763,0.396032257092538,NA
"4353","G0436_4353",1.07801715394237,-1.6115033673944,1.54337334335103,-1.0441435796056,0.296418965838919,NA
"4354","G0436_4354",2.10939300430713,-1.03857244381456,1.03707385351357,-1.00144501791836,0.316611709050893,NA
"4355","G0436_4355",1.42656965305577,-1.76182995453532,1.28354699849909,-1.37262597832063,0.169868651538374,NA
"4356","G0436_4356",1.11706097988099,-1.09390643957499,1.38821686161291,-0.787993914944977,0.430700265222757,NA
"4357","G0436_4357",0.164932446253181,-1.03704468314257,3.05454305792464,-0.339508942410249,0.734226361648146,NA
"4358","G0436_4358",3.49905887877722,-1.46025597398646,0.830884945673114,-1.75747073236895,0.0788376062495482,NA
"4359","G0436_4359",0.482513698013637,-1.41498524252103,1.99444097468171,-0.709464587061467,0.478036219856233,NA
"4360","G0436_4360",1.32665869720967,-0.607044068954008,1.20457589320931,-0.503948379156653,0.614297652360023,NA
"4361","G0437_4361",5.15593924463131,0.476411144971955,0.667681762125742,0.713530265459362,0.475517691790137,0.999993667531981
"4362","G0437_4362",11.3754730539945,0.40205346807719,0.435945407263544,0.922256460048298,0.356394819120427,0.999993667531981
"4363","G0437_4363",12.9040355394514,-0.253049147832482,0.435637873453266,-0.580870404647285,0.561327800026533,0.999993667531981
"4364","G0437_4364",5.62369714092461,0.686223574565585,0.632832200565804,1.08436892742191,0.278201255078727,0.999993667531981
"4365","G0437_4365",4.54788133147744,0.141595461127232,0.671138821006718,0.21097790307352,0.832904514057482,NA
"4366","G0437_4366",29.5586564319357,-0.25726415847307,0.293379574187933,-0.876898670213054,0.3805416785577,0.999993667531981
"4367","G0437_4367",8.83603139697784,-0.0319002552911119,0.505133540730348,-0.0631521225951237,0.949645369265947,0.999993667531981
"4368","G0437_4368",12.0882543632049,-0.165917746307092,0.436109279444729,-0.380449933370702,0.70361145468117,0.999993667531981
"4369","G0437_4369",2.56077837727856,0.785406240220831,0.905454169875691,0.867416890165362,0.385713630771129,NA
"4370","G0437_4370",2.11571655412506,-1.85291609118512,1.08106542903963,-1.71397219947285,0.0865338317301566,NA
"4371","G0438_4371",11.0492358682378,-0.0325272198511175,0.471352574095386,-0.0690082575947385,0.944983046560944,0.999993667531981
"4372","G0438_4372",7.63101425706024,0.466798652533052,0.564704198356893,0.826625078919699,0.408449598187392,0.999993667531981
"4373","G0438_4373",4.02151864678204,-0.887864213407665,0.73915561395799,-1.20118713386127,0.229678619109808,NA
"4374","G0438_4374",6.63458956066849,-0.299522701584426,0.566215440441088,-0.528990698930948,0.596811902075403,0.999993667531981
"4375","G0438_4375",1.47407993978429,-0.375023648576754,1.16638470986159,-0.321526547292665,0.747811397556762,NA
"4376","G0438_4376",6.11323358397621,0.00199932350922882,0.579487169118743,0.0034501600997815,0.997247175985509,0.999993667531981
