sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
G0532_5314	G0532	7.2781/10.788/15.369/10.617	40.723/49.446/43.023/37.521	10.643	42.461	1.9003	11.225	29.126	5.8957	1	1.9123e-09	3.8245e-09	2.6195e-07	True
G0952_9511	G0952	5.4586/12.137/13.56/12.741	43.739/27.913/54.291/45.561	10.351	41.69	1.911	14.379	28.329	5.8879	1	2.0072e-09	4.0145e-09	2.731e-07	True
G0952_9514	G0952	4.5488/5.3942/9.0403/8.494	31.673/24.723/47.12/26.801	6.5927	31.537	2.0994	5.0732	18.042	5.8726	1	2.2828e-09	4.5656e-09	3.0849e-07	True
G0650_6495	G0650	17.286/3.3714/6.3282/0	31.673/9.5701/22.536/13.4	2.3957	17.405	2.4383	81.287	6.5564	5.8617	1	2.7764e-09	5.5528e-09	3.7267e-07	True
G0606_6060	G0606	19.105/21.577/16.273/23.358	76.92/93.309/50.193/42.881	19.897	62.698	1.608	9.5224	54.452	5.8003	1	3.3215e-09	6.643e-09	4.4286e-07	True
G0567_5664	G0567	23.654/19.554/18.081/14.864	110.1/68.586/50.193/34.841	18.778	60.291	1.6318	13.393	51.391	5.7908	1	3.5179e-09	7.0357e-09	4.6594e-07	True
G0098_974	G0098	26.383/18.205/18.081/36.099	85.97/53.433/63.51/83.082	23.666	70.168	1.5287	74.328	64.769	5.7781	1	3.7843e-09	7.5686e-09	4.9794e-07	True
G0783_7823	G0783	27.293/41.131/25.313/27.605	64.854/115.64/71.705/83.082	29.762	81.759	1.4278	53.262	81.451	5.7615	1	4.1717e-09	8.3434e-09	5.4532e-07	True
G0494_4938	G0494	7.2781/16.183/5.4242/16.988	27.148/60.611/31.755/50.921	10.219	40.393	1.8834	37.672	27.968	5.7056	1	5.9558e-09	1.1912e-08	7.7348e-07	True
G0567_5663	G0567	19.105/21.577/23.505/31.852	73.904/79.751/69.656/56.281	23.572	69.332	1.5172	30.835	64.509	5.6975	1	6.0897e-09	1.2179e-08	7.8577e-07	True
G0567_5662	G0567	11.827/16.183/4.5202/25.482	39.214/63.003/40.974/40.201	12.209	44.916	1.7975	83.743	33.412	5.6585	1	7.7698e-09	1.554e-08	9.9613e-07	True
G0098_979	G0098	19.105/20.228/22.601/21.235	60.33/63.003/64.534/64.322	20.753	63.025	1.5574	2.2127	56.795	5.6092	1	1.0195e-08	2.0389e-08	1.2987e-06	True
G0650_6497	G0650	24.564/24.274/37.969/21.235	70.887/55.826/96.289/77.722	26.334	73.772	1.4518	56.254	72.069	5.588	1	1.1498e-08	2.2997e-08	1.4555e-06	True
G0098_973	G0098	20.015/6.7427/29.833/10.617	93.511/31.9/56.339/34.841	14.396	49.2	1.7051	114.24	39.398	5.5449	1	1.4866e-08	2.9731e-08	1.8699e-06	True
G0567_5661	G0567	6.3684/10.788/10.848/4.247	37.706/33.495/53.266/16.08	7.5089	32.261	1.9668	11.283	20.55	5.4602	1	2.4999e-08	4.9999e-08	3.1249e-06	True
G0991_9909	G0991	18.195/7.417/21.697/23.358	67.871/38.28/48.144/58.961	16.184	52.115	1.628	54.255	44.292	5.3989	1	3.3782e-08	6.7564e-08	4.1965e-06	True
G0952_9518	G0952	9.0976/13.485/16.273/4.247	18.099/66.991/53.266/29.481	9.611	37.16	1.8465	29.475	26.303	5.3717	1	4.0231e-08	8.0462e-08	4.9668e-06	True
G0788_7875	G0788	22.744/16.183/8.1363/19.111	52.788/31.9/43.023/88.442	15.476	50.319	1.6392	40.138	42.353	5.354	1	4.3398e-08	8.6796e-08	5.3249e-06	True
G0662_6614	G0662	11.827/16.183/5.4242/23.358	54.297/45.458/34.828/40.201	12.495	43.117	1.7089	60.684	34.196	5.2366	1	8.3156e-08	1.6631e-07	1.0141e-05	True
G0647_6468	G0647	14.556/14.834/20.793/10.617	39.214/38.28/76.826/45.561	14.779	47.881	1.6313	17.845	40.446	5.205	1	9.7994e-08	1.9599e-07	1.1878e-05	True
G0567_5670	G0567	11.827/18.88/21.697/19.111	31.673/61.408/63.51/61.642	17.447	52.535	1.5371	18.157	47.747	5.078	1	1.9185e-07	3.8369e-07	2.3114e-05	True
G0567_5667	G0567	9.0976/16.857/26.217/4.247	31.673/49.446/32.779/48.241	11.457	39.672	1.707	101.52	31.356	5.0386	1	2.3933e-07	4.7866e-07	2.8662e-05	True
G0783_7824	G0783	9.0976/14.16/9.0403/2.1235	57.313/43.066/27.657/10.72	7.0853	29.273	1.9046	27.513	19.391	5.0386	1	2.4785e-07	4.9571e-07	2.9506e-05	True
G0567_5665	G0567	12.737/18.88/24.409/14.864	36.198/70.978/51.218/53.601	17.189	51.538	1.5303	26.736	47.043	5.0079	1	2.7679e-07	5.5359e-07	3.2757e-05	True
G0650_6492	G0650	32.752/23.6/15.369/31.852	51.28/65.396/51.218/109.88	24.806	65.916	1.3746	67.767	67.889	4.9894	1	3.0329e-07	6.0659e-07	3.5681e-05	True
G0757_7567	G0757	1.8195/5.3942/0/0	3.0165/5.5826/5.1218/16.08	0.46987	6.1195	2.2761	8.8373	1.2859	4.9821	1	4.7596e-07	9.5191e-07	5.5668e-05	True
G0991_9908	G0991	17.286/12.811/18.081/21.235	46.755/22.33/64.534/96.482	17.078	50.51	1.5107	12.178	46.737	4.8904	1	5.0644e-07	1.0129e-06	5.8888e-05	True
G0781_7806	G0781	10.917/8.0913/5.4242/2.1235	42.231/24.723/22.536/16.08	5.6701	24.807	1.952	15.344	15.517	4.8581	1	6.4078e-07	1.2816e-06	7.4079e-05	True
G0510_5098	G0510	0.90976/1.3485/7.2323/0	4.5247/7.9751/18.438/8.0402	0.91765	8.5643	2.3183	13.634	2.5114	4.8252	1	9.7282e-07	1.9456e-06	0.00011055	True
G0606_6055	G0606	14.556/12.811/10.848/23.358	43.739/66.193/29.706/48.241	14.748	45.136	1.5508	31.045	40.361	4.7834	1	8.7071e-07	1.7414e-06	0.00010008	True
G0647_6463	G0647	10.917/13.485/9.0403/29.729	25.64/37.483/29.706/128.64	14.113	43.794	1.5675	93.399	38.624	4.7759	1	9.0494e-07	1.8099e-06	0.00010342	True
G0874_8739	G0874	18.195/23.6/13.56/8.494	33.181/63.003/43.023/45.561	14.921	44.995	1.5306	43.066	40.833	4.7064	1	1.2732e-06	2.5465e-06	0.00014387	True
G0647_6467	G0647	10.007/12.137/10.848/6.3705	42.231/23.925/35.852/34.841	9.575	33.52	1.7068	6.2136	26.204	4.6777	1	1.4968e-06	2.9937e-06	0.00016818	True
G0781_7808	G0781	0.90976/0.67427/2.7121/6.3705	18.099/5.5826/20.487/10.72	1.8421	12.22	2.2177	7.8321	5.0413	4.622	1	2.3931e-06	4.7863e-06	0.00026443	True
G0098_971	G0098	6.3684/12.811/14.465/10.617	13.574/47.053/57.364/42.881	10.585	35.424	1.6526	12.595	28.969	4.6149	1	2.0164e-06	4.0328e-06	0.0002253	True
G0917_9161	G0917	21.834/17.531/11.752/19.111	72.396/39.875/39.95/48.241	17.126	48.569	1.4514	18.383	46.87	4.5928	1	2.2005e-06	4.401e-06	0.0002445	True
G0106_1053	G0106	0/0/2.7121/0	1.5082/3.19/5.1218/2.6801	0.13028	2.8604	1.7721	2.2389	0.35654	4.5723	1	4.1143e-06	8.2285e-06	0.00044478	True
G0950_9497	G0950	25.473/24.274/28.929/31.852	67.871/63.003/73.753/64.322	27.475	67.112	1.2582	11.844	75.191	4.571	1	2.4284e-06	4.8568e-06	0.00026686	True
G0069_689	G0069	0/0.67427/0.90403/0	6.033/3.19/3.0731/2.6801	0.19693	3.5526	1.9273	0.26847	0.53896	4.5709	1	4.0088e-06	8.0176e-06	0.00043574	True
G0774_7733	G0774	28.203/23.6/21.697/21.235	63.346/51.838/53.266/72.362	23.533	59.647	1.3057	10.155	64.403	4.5002	1	3.4007e-06	6.8014e-06	0.00037166	True
G0736_7356	G0736	4.5488/20.902/6.3282/19.111	7.5412/69.383/59.412/42.881	10.379	34.037	1.6225	79.133	28.404	4.4391	1	4.6357e-06	9.2715e-06	0.00049847	True
G0965_9645	G0965	13.646/10.114/10.848/12.741	40.723/28.71/36.877/42.881	11.753	36.875	1.5704	2.6885	32.165	4.4296	1	4.8123e-06	9.6247e-06	0.00051469	True
G0938_9371	G0938	0/0/1.8081/0	1.5082/1.595/3.0731/5.3601	0.109	2.5215	1.6669	0.97415	0.29831	4.4171	0.99999	8.637e-06	1.7274e-05	0.00088953	True
G0606_6057	G0606	6.3684/10.788/10.848/12.741	36.198/23.128/38.925/34.841	9.8753	32.645	1.6293	7.4304	27.026	4.3799	0.99999	6.1131e-06	1.2226e-05	0.00065033	True
G0783_7829	G0783	11.827/6.0684/9.0403/2.1235	24.132/11.963/43.023/26.801	6.1184	24.031	1.8141	19.029	16.744	4.3775	0.99999	6.4368e-06	1.2874e-05	0.00068114	True
G0845_8444	G0845	0.90976/3.3714/6.3282/8.494	4.5247/7.9751/54.291/45.561	3.6304	17.351	1.9867	12.801	9.9353	4.353	0.99999	7.6706e-06	1.5341e-05	0.0008032	True
G0647_6462	G0647	12.737/12.811/11.752/8.494	57.313/46.256/36.877/16.08	11.299	35.423	1.5663	4.1426	30.922	4.3383	0.99999	7.3335e-06	1.4667e-05	0.00077195	True
G0098_976	G0098	1.8195/6.0684/5.4242/10.617	10.558/21.533/32.779/26.801	5.0456	21.15	1.8734	14.214	13.808	4.3339	0.99999	8.0236e-06	1.6047e-05	0.00083146	True
G0374_3737	G0374	5.4586/14.16/11.752/10.617	21.115/35.888/60.437/24.121	9.9171	32.428	1.6144	13.912	27.141	4.3209	0.99999	7.9968e-06	1.5994e-05	0.00083146	True
G0567_5666	G0567	13.646/5.3942/12.656/8.494	31.673/21.533/58.388/24.121	9.439	31.313	1.6301	15.103	25.832	4.3037	0.99999	8.6729e-06	1.7346e-05	0.00088953	True
G0952_9519	G0952	13.646/6.7427/13.56/4.247	39.214/19.14/51.218/18.76	8.5451	29.151	1.6594	24.3	23.386	4.2611	0.99999	1.0579e-05	2.1158e-05	0.0010795	True
G0374_3733	G0374	25.473/17.531/28.025/21.235	64.854/36.685/61.461/67.002	22.707	55.951	1.2644	21.631	62.142	4.2172	0.99999	1.2395e-05	2.479e-05	0.0012584	True
G0662_6617	G0662	12.737/8.7655/9.9444/16.988	60.33/35.888/30.731/24.121	11.722	35.598	1.5244	13.554	32.08	4.2154	0.99999	1.271e-05	2.542e-05	0.0012774	True
G0510_5095	G0510	27.293/29.668/38.873/36.099	49.772/63.801/104.48/83.082	32.65	72.463	1.1264	29.406	89.355	4.2117	0.99999	1.2674e-05	2.5349e-05	0.0012774	True
G0650_6491	G0650	20.015/33.039/24.409/25.482	87.478/78.156/39.95/48.241	25.326	60.254	1.2183	29.523	69.311	4.1954	0.99999	1.3635e-05	2.727e-05	0.0013635	True
G0647_6461	G0647	4.5488/10.788/17.177/16.988	16.591/49.446/66.583/24.121	10.956	33.895	1.5453	38.719	29.985	4.1891	0.99999	1.4327e-05	2.8654e-05	0.0014256	True
G0991_9901	G0991	13.646/8.7655/12.656/6.3705	30.165/41.47/24.584/32.161	9.9148	31.538	1.5758	11.775	27.134	4.151	0.99998	1.7033e-05	3.4066e-05	0.0016864	True
G0987_9870	G0987	15.466/9.4398/18.985/12.741	33.181/32.698/36.877/56.281	13.712	38.74	1.4336	16.691	37.526	4.0857	0.99998	2.2255e-05	4.451e-05	0.0021926	True
G0273_2728	G0273	23.654/9.4398/11.752/6.3705	46.755/35.09/37.901/21.441	11.382	33.985	1.4985	59.876	31.149	4.0499	0.99997	2.6158e-05	5.2317e-05	0.0025646	True
G0395_3946	G0395	0.90976/3.3714/0.90403/0	4.5247/7.1776/4.0974/10.72	0.67022	6.1528	2.0985	2.6191	1.8342	4.0482	0.99996	3.7427e-05	7.4855e-05	0.0035816	True
G0965_9647	G0965	11.827/10.788/15.369/19.111	31.673/30.305/55.315/42.881	13.916	38.847	1.4176	14.416	38.084	4.0399	0.99997	2.7062e-05	5.4125e-05	0.0026274	True
G0781_7809	G0781	30.932/18.205/20.793/21.235	55.805/35.888/49.169/85.762	22.332	53.913	1.2348	31.521	61.117	4.0396	0.99997	2.6827e-05	5.3654e-05	0.0026173	True
G0987_9867	G0987	15.466/9.4398/11.752/16.988	55.805/33.495/31.755/32.161	13.069	37.173	1.44	12.003	35.766	4.0304	0.99997	2.8244e-05	5.6488e-05	0.0027289	True
G0874_8736	G0874	30.022/17.531/14.465/23.358	52.788/55.826/48.144/45.561	20.539	50.423	1.2555	47.942	56.21	3.986	0.99997	3.3705e-05	6.741e-05	0.0032409	True
G0547_5470	G0547	1.8195/2.6971/7.2323/0	13.574/5.5826/7.1705/10.72	1.3086	8.7422	2.0772	12.997	3.5813	3.9281	0.99994	5.6673e-05	0.00011335	0.0053465	True
G0897_8970	G0897	11.827/13.485/6.3282/6.3705	27.148/56.623/22.536/18.76	8.9606	28.401	1.5616	14.109	24.523	3.9257	0.99996	4.4807e-05	8.9615e-05	0.0042674	True
G0965_9646	G0965	10.007/6.7427/8.1363/12.741	28.657/21.533/23.56/45.561	9.148	28.532	1.5411	6.819	25.036	3.874	0.99994	5.5392e-05	0.00011078	0.0052505	True
G0349_3485	G0349	30.932/26.971/42.49/36.099	66.363/55.028/72.729/93.802	33.635	70.651	1.0488	45.398	92.05	3.8582	0.99994	5.7135e-05	0.00011427	0.0053648	True
G0950_9498	G0950	22.744/11.463/17.177/2.1235	46.755/26.318/30.731/21.441	9.9365	30.011	1.5036	93.276	27.193	3.8496	0.99994	6.0894e-05	0.00012179	0.0056645	True
G0965_9642	G0965	12.737/17.531/17.177/19.111	33.181/29.508/67.607/48.241	16.455	42.278	1.31	7.5202	45.034	3.848	0.99994	5.9979e-05	0.00011996	0.0056055	True
G0783_7825	G0783	13.646/16.857/5.4242/6.3705	36.198/23.925/29.706/26.801	9.454	28.817	1.5121	32.708	25.873	3.8067	0.99993	7.2705e-05	0.00014541	0.006732	True
G0647_6466	G0647	3.6391/6.0684/5.4242/6.3705	10.558/23.128/17.414/34.841	5.2584	19.629	1.7208	1.5142	14.391	3.7881	0.99992	8.2762e-05	0.00016552	0.0076278	True
G0247_2467	G0247	0.90976/2.0228/0/0	1.5082/2.3925/8.1948/5.3601	0.28263	3.5707	1.8333	1.1938	0.77349	3.7386	0.99985	0.00014777	0.00029554	0.013194	True
G0191_1907	G0191	20.925/24.948/29.833/38.223	55.805/55.028/53.266/80.402	27.779	60.222	1.089	56.097	76.024	3.7209	0.9999	9.9346e-05	0.00019869	0.0091143	True
G0991_9902	G0991	10.007/13.485/6.3282/4.247	25.64/39.078/10.244/37.521	7.7704	24.929	1.5638	17.387	21.266	3.7208	0.9999	0.00010409	0.00020819	0.0095062	True
G0510_5093	G0510	10.007/4.0456/9.0403/2.1235	18.099/19.938/29.706/13.4	5.302	19.472	1.6998	15.932	14.51	3.7199	0.99989	0.00010854	0.00021709	0.0098677	True
G0280_2793	G0280	5.4586/8.7655/6.3282/2.1235	10.558/61.408/14.341/13.4	5.0517	18.807	1.7106	8.054	13.825	3.6996	0.99988	0.00011829	0.00023658	0.010657	True
G0950_9494	G0950	24.564/24.948/33.449/16.988	42.231/59.813/67.607/50.921	24.295	54.305	1.1286	45.897	66.489	3.6804	0.99988	0.0001166	0.0002332	0.010552	True
G0567_5669	G0567	7.2781/2.6971/0.90403/4.247	45.247/9.5701/9.2192/8.0402	2.9807	13.405	1.8555	8.1548	8.1573	3.6499	0.99985	0.00015403	0.00030806	0.013691	True
G0965_9643	G0965	19.105/6.7427/6.3282/6.3705	39.214/21.533/22.536/24.121	8.4984	26.031	1.5089	41.607	23.258	3.6355	0.99986	0.00014434	0.00028868	0.012945	True
G0781_7810	G0781	0/2.6971/4.5202/8.494	6.033/7.1776/10.244/18.76	1.7255	9.5598	1.954	19.181	4.7223	3.6051	0.9998	0.00019836	0.00039671	0.017476	True
G0374_3735	G0374	8.1879/10.114/9.0403/2.1235	22.624/20.735/23.56/18.76	6.3404	21.339	1.6057	14.242	17.352	3.6007	0.99983	0.00016952	0.00033905	0.015002	True
G0662_6620	G0662	17.286/8.7655/13.56/16.988	33.181/34.293/31.755/42.881	13.672	35.282	1.3061	16.046	37.418	3.5327	0.99979	0.00020835	0.00041669	0.018276	True
G0362_3613	G0362	7.2781/6.7427/6.3282/0	18.099/12.76/12.292/5.3601	2.2868	11.118	1.8824	22.11	6.2584	3.5301	0.99975	0.00025343	0.00050685	0.022133	True
G0692_6917	G0692	4.5488/4.7199/9.9444/0	9.0494/11.963/8.1948/13.4	2.0781	10.444	1.8945	26.427	5.6872	3.508	0.99972	0.00027935	0.00055871	0.024186	True
G0191_1905	G0191	1.8195/2.6971/0.90403/0	6.033/13.558/5.1218/2.6801	0.75686	5.8051	1.9536	1.8294	2.0713	3.5077	0.99968	0.00032267	0.00064534	0.027461	True
G0713_7128	G0713	3.6391/2.0228/0/0	3.0165/4.7851/4.0974/5.3601	0.43078	4.2219	1.8678	4.3996	1.1789	3.4916	0.99963	0.00036694	0.00073387	0.031096	True
G0736_7355	G0736	10.917/4.7199/9.0403/10.617	19.607/37.483/28.682/18.76	8.3926	25.081	1.4734	8.4106	22.968	3.4822	0.99974	0.00025905	0.00051811	0.022526	True
G0273_2721	G0273	4.5488/7.417/6.3282/16.988	21.115/19.938/17.414/42.881	7.7712	23.684	1.4927	32.513	21.268	3.4506	0.99971	0.00029316	0.00058633	0.025273	True
G0781_7803	G0781	8.1879/5.3942/9.9444/12.741	22.624/22.33/33.804/24.121	8.6542	25.335	1.4478	9.7371	23.684	3.4276	0.99968	0.00031637	0.00063273	0.027156	True
G0606_6054	G0606	8.1879/7.417/11.752/16.988	49.772/25.52/33.804/16.08	10.499	28.835	1.3755	19.507	28.732	3.4208	0.99968	0.00032022	0.00064044	0.027369	True
G0917_9167	G0917	3.6391/9.4398/10.848/21.235	15.082/27.115/30.731/40.201	9.454	26.668	1.4042	58.183	25.873	3.3842	0.99963	0.0003686	0.00073719	0.031105	True
G0917_9162	G0917	9.0976/11.463/9.9444/14.864	36.198/23.128/34.828/26.801	11.144	29.734	1.3395	6.5233	30.499	3.3661	0.99961	0.00038972	0.00077944	0.032749	True
G0039_385	G0039	4.5488/0.67427/4.5202/0	7.5412/1.595/11.268/13.4	1.0356	6.5771	1.8962	8.5627	2.8341	3.2917	0.99932	0.00068139	0.0013628	0.055851	True
G0543_5427	G0543	1.8195/1.3485/0/0	3.0165/2.3925/2.0487/8.0402	0.30835	3.3141	1.7213	1.1853	0.84387	3.272	0.99915	0.00084549	0.001691	0.068185	True
G0965_9650	G0965	10.007/12.137/7.2323/12.741	28.657/29.508/25.609/26.801	10.288	27.601	1.3413	6.2838	28.156	3.2628	0.99943	0.0005665	0.001133	0.047406	True
G0650_6496	G0650	7.2781/11.463/9.0403/4.247	21.115/25.52/21.511/21.441	7.5302	22.328	1.4514	9.5291	20.608	3.2597	0.99941	0.00058609	0.0011722	0.048841	True
G0374_3732	G0374	5.4586/6.7427/3.6161/4.247	15.082/19.938/16.39/16.08	4.8787	16.779	1.5966	1.9346	13.352	3.2568	0.99938	0.00061976	0.0012395	0.05122	True
G0950_9492	G0950	17.286/17.531/20.793/12.741	39.214/34.293/52.242/32.161	16.834	38.772	1.1571	11.038	46.071	3.2321	0.99938	0.00061858	0.0012372	0.05122	True
G0271_2709	G0271	73.691/51.919/49.722/59.458	122.17/74.966/100.39/101.84	57.994	98.37	0.75224	117.96	158.71	3.2049	0.99932	0.0006755	0.001351	0.055597	True
G0788_7876	G0788	3.6391/3.3714/0.90403/2.1235	15.082/10.368/4.0974/16.08	2.2201	10.093	1.7844	1.6934	6.0759	3.1938	0.99914	0.00086015	0.0017203	0.069088	True
G0950_9495	G0950	16.376/10.788/36.161/27.605	42.231/31.9/51.218/56.281	20.504	44.394	1.0779	135.67	56.114	3.1892	0.99928	0.00071557	0.0014311	0.058414	True
G0532_5311	G0532	20.015/12.811/7.2323/19.111	36.198/52.636/21.511/29.481	13.73	33.16	1.2135	37.175	37.575	3.1697	0.99923	0.00077268	0.0015454	0.062819	True
G0987_9868	G0987	11.827/6.0684/4.5202/10.617	18.099/23.925/29.706/18.76	7.669	22.166	1.4181	12.82	20.988	3.1644	0.99918	0.00081531	0.0016306	0.066017	True
G0191_1908	G0191	4.5488/7.417/4.5202/8.494	15.082/15.153/22.536/24.121	6.0032	18.776	1.4977	4.1724	16.429	3.1513	0.99913	0.00087332	0.0017466	0.069865	True
G0065_642	G0065	3.6391/2.0228/0.90403/0	7.5412/7.9751/2.0487/8.0402	0.84483	5.6317	1.8459	3.3042	2.3121	3.1481	0.99884	0.0011561	0.0023123	0.089972	True
G0532_5320	G0532	1.8195/10.114/5.4242/12.741	7.5412/27.115/18.438/32.161	6.0068	18.679	1.4898	26.697	16.439	3.1255	0.99905	0.00095342	0.0019068	0.075669	True
G0917_9169	G0917	10.007/10.788/10.848/4.247	24.132/35.09/32.779/10.72	8.4072	23.369	1.3732	10.499	23.008	3.1192	0.99906	0.00094439	0.0018888	0.07525	True
G0098_980	G0098	4.5488/2.0228/1.8081/4.247	13.574/10.368/4.0974/32.161	2.9079	11.699	1.7003	2.1596	7.9581	3.1164	0.99892	0.0010787	0.0021574	0.084603	True
G0374_3736	G0374	11.827/21.577/6.3282/21.235	21.115/51.838/25.609/40.201	13.622	32.588	1.1998	59.217	37.281	3.1061	0.99904	0.00096009	0.0019202	0.075896	True
G0362_3612	G0362	21.834/11.463/13.56/10.617	40.723/37.483/23.56/32.161	13.781	32.796	1.1931	26.762	37.716	3.0962	0.99901	0.00099248	0.001985	0.078148	True
G0791_7908	G0791	2.7293/4.7199/4.5202/0	10.558/7.9751/3.0731/13.4	1.4843	7.6922	1.8069	7.8128	4.0622	3.0801	0.99865	0.0013451	0.0026902	0.10307	True
G0138_1378	G0138	1.8195/4.0456/0.90403/0	7.5412/6.3801/7.1705/2.6801	0.84544	5.5246	1.8219	3.9694	2.3137	3.0762	0.99853	0.001475	0.0029499	0.11205	True
G0588_5880	G0588	6.3684/13.485/6.3282/0	9.0494/12.76/11.268/10.72	2.6415	10.868	1.7045	50.683	7.2291	3.0598	0.99868	0.0013231	0.0026463	0.10178	True
G0987_9865	G0987	35.481/26.971/21.697/29.729	75.412/46.256/48.144/53.601	28.031	54.777	0.94206	33.21	76.714	3.0536	0.99887	0.0011313	0.0022625	0.08838	True
G0950_9491	G0950	10.917/8.0913/11.752/12.741	34.69/19.938/22.536/34.841	10.726	27.149	1.2634	4.0308	29.353	3.0314	0.99875	0.001247	0.0024939	0.09629	True
G0349_3481	G0349	29.112/30.342/24.409/21.235	58.821/53.433/41.998/53.601	26.013	51.576	0.96072	17.917	71.192	3.0296	0.99877	0.0012257	0.0024514	0.095016	True
G0606_6051	G0606	0/4.0456/7.2323/8.494	4.5247/11.963/11.268/13.4	2.1608	9.5192	1.7347	24.684	5.9134	3.026	0.99848	0.0015245	0.0030489	0.11426	True
G0273_2724	G0273	2.7293/2.0228/2.7121/2.1235	12.066/10.368/6.1461/13.4	2.3755	10.08	1.7147	0.14212	6.5011	3.0216	0.99847	0.0015254	0.0030507	0.11426	True
G0569_5688	G0569	3.6391/1.3485/2.7121/0	7.5412/3.9875/8.1948/5.3601	1.0109	6.0328	1.8062	3.6457	2.7666	3.0192	0.99826	0.0017399	0.0034797	0.1282	True
G0987_9863	G0987	2.7293/8.7655/6.3282/4.247	16.591/11.963/18.438/18.76	5.0454	16.189	1.5076	7.1623	13.808	2.9988	0.99852	0.0014847	0.0029694	0.11205	True
G0930_9296	G0930	15.466/10.114/7.2323/8.494	36.198/17.545/27.657/24.121	9.9047	25.516	1.2819	13.368	27.106	2.9986	0.9986	0.0013961	0.0027922	0.10657	True
G0493_4924	G0493	6.3684/7.417/6.3282/0	9.0494/7.9751/9.2192/13.4	2.2645	9.719	1.7152	21.677	6.1972	2.9945	0.99832	0.0016794	0.0033589	0.12533	True
G0210_2094	G0210	7.2781/7.417/5.4242/6.3705	30.165/15.95/13.317/21.441	6.5727	19.257	1.4195	0.8568	17.988	2.9907	0.99852	0.0014817	0.0029633	0.11205	True
G0362_3611	G0362	0/2.6971/0.90403/2.1235	3.0165/7.1776/6.1461/5.3601	0.78894	5.1737	1.787	2.0192	2.1591	2.9841	0.99798	0.0020192	0.0040385	0.14632	True
G0150_1500	G0150	0/4.7199/6.3282/10.617	7.5412/8.7726/10.244/13.4	2.3005	9.7641	1.7055	32.18	6.2959	2.9745	0.99821	0.0017885	0.003577	0.13102	True
G0925_9242	G0925	10.917/16.183/10.848/0	9.0494/14.355/16.39/13.4	3.6436	12.999	1.592	91.772	9.9715	2.9627	0.99826	0.001741	0.003482	0.1282	True
G0788_7880	G0788	8.1879/22.251/9.9444/10.617	18.099/42.268/26.633/32.161	11.783	28.456	1.2043	42.413	32.248	2.936	0.99831	0.0016943	0.0033887	0.12597	True
G0098_978	G0098	8.1879/1.3485/5.4242/2.1235	48.264/6.3801/9.2192/8.0402	3.3847	12.317	1.6027	10.989	9.2631	2.9349	0.99808	0.0019241	0.0038482	0.13993	True
G0917_9170	G0917	10.917/18.205/11.752/10.617	28.657/47.053/35.852/16.08	12.551	29.702	1.1799	13.005	34.35	2.9262	0.99826	0.0017435	0.003487	0.1282	True
G0122_1213	G0122	30.932/22.251/24.409/33.976	54.297/44.661/49.169/64.322	27.488	52.625	0.91256	30.287	75.227	2.8982	0.99812	0.0018779	0.0037559	0.13708	True
G0567_5668	G0567	4.5488/0.67427/5.4242/4.247	19.607/6.3801/15.365/8.0402	2.9491	11.16	1.6226	5.1815	8.0709	2.8903	0.99774	0.002263	0.0045259	0.16164	True
G0304_3031	G0304	8.1879/10.114/13.56/0	13.574/11.165/9.2192/13.4	3.1793	11.699	1.6034	63.685	8.7008	2.8883	0.99775	0.0022536	0.0045072	0.16155	True
G0536_5355	G0536	4.5488/0.67427/0.90403/0	4.5247/3.9875/3.0731/8.0402	0.67535	4.6007	1.7412	5.1707	1.8482	2.8874	0.99719	0.0028138	0.0056275	0.19815	True
G0497_4970	G0497	4.5488/7.417/6.3282/0	9.0494/7.1776/9.2192/10.72	2.0771	8.9521	1.6935	19.004	5.6843	2.8836	0.99757	0.0024324	0.0048648	0.17312	True
G0248_2474	G0248	1.8195/0/3.6161/0	4.5247/3.9875/3.0731/2.6801	0.4168	3.4935	1.6652	4.1836	1.1407	2.8808	0.99696	0.003043	0.006086	0.21354	True
G0788_7872	G0788	4.5488/7.417/6.3282/8.494	24.132/14.355/16.39/21.441	6.5285	18.681	1.3864	2.8706	17.867	2.875	0.99785	0.0021518	0.0043036	0.15536	True
G0387_3863	G0387	0/2.0228/1.8081/0	3.0165/3.9875/3.0731/2.6801	0.34862	3.1559	1.6237	1.7253	0.95407	2.874	0.99683	0.0031693	0.0063385	0.21933	True
G0774_7739	G0774	7.2781/14.16/15.369/10.617	19.607/47.053/17.414/34.841	11.392	27.361	1.1945	13.666	31.177	2.8599	0.99784	0.0021636	0.0043272	0.15565	True
G0378_3777	G0378	7.2781/4.7199/1.8081/0	12.066/7.1776/3.0731/10.72	1.514	7.3253	1.7275	15.294	4.1433	2.855	0.99721	0.0027896	0.0055792	0.19714	True
G0959_9589	G0959	2.7293/10.114/0/0	3.0165/5.5826/4.0974/5.3601	0.63319	4.3885	1.7222	31.694	1.7329	2.8527	0.99683	0.0031653	0.0063307	0.21933	True
G0349_3482	G0349	4.5488/0.67427/2.7121/0	7.5412/1.595/12.292/5.3601	0.90304	5.3409	1.7364	5.8108	2.4714	2.823	0.99668	0.0033173	0.0066346	0.22721	True
