sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
G0256_2552	G0256	299.47/257.45/374.54/248.9	331.08/343.38/354.93/313.66	291.17	335.41	0.20341	3314.4	1524.5	1.133	0.8714	0.1286	0.25719	0.99996	True
G0164_1636	G0164	32.805/15.687/1.064/45.903	33.108/29.018/7.2434/30.623	12.814	21.512	0.7045	546.93	59.475	1.1278	0.86371	0.13629	0.27258	0.99996	True
G0186_1859	G0186	196.83/222.39/217.06/183.61	188.61/184.75/173.84/130.85	204.37	167.79	-0.283	324.46	1055.4	1.126	0.13008	0.86992	0.26015	0.99996	False
G0179_1782	G0179	61.376/58.134/86.186/107.11	83.271/81.251/90.025/148.48	75.76	97.521	0.36007	536.31	376.42	1.1216	0.86898	0.13102	0.26204	0.99996	True
G0585_5850	G0585	170.37/214.08/208.55/196.87	232.76/233.11/239.03/224.57	196.72	232.31	0.23881	378.53	1014.3	1.1176	0.86812	0.13188	0.26376	0.99996	True
G0405_4044	G0405	5.2911/40.602/18.088/15.301	13.042/58.036/25.869/20.416	15.646	25.159	0.65217	245.37	73.168	1.1122	0.86233	0.13767	0.27534	0.99996	True
G0470_4692	G0470	121.69/79.358/65.97/110.17	115.37/66.742/28.974/94.654	91.533	67.806	-0.42744	686.23	458.13	1.1086	0.1338	0.8662	0.26761	0.99996	False
G0304_3035	G0304	77.25/20.301/47.881/57.124	80.261/59.003/71.399/43.615	45.524	61.972	0.43676	594.29	221.78	1.1045	0.86516	0.13484	0.26967	0.99996	True
G0022_215	G0022	32.805/30.451/31.921/24.482	42.137/41.593/51.739/37.119	29.725	42.833	0.5126	14.108	142.46	1.0982	0.86307	0.13693	0.27386	0.99996	True
G0007_66	G0007	141.8/217.77/109.59/128.53	176.57/253.42/129.35/158.68	144.42	174.09	0.26787	2284.2	735.75	1.0938	0.86299	0.13701	0.27403	0.99996	True
G0987_9866	G0987	87.832/46.138/54.265/55.084	76.248/21.28/38.287/42.687	58.998	40.364	-0.53651	344.83	290.31	1.0936	0.13684	0.86316	0.27367	0.99996	False
G0699_6987	G0699	28.572/25.837/47.881/23.462	50.163/41.593/45.53/37.119	30.181	43.334	0.50777	126.64	144.73	1.0934	0.86205	0.13795	0.27591	0.99996	True
G0874_8738	G0874	16.931/59.98/28.729/74.465	34.111/78.349/38.287/78.878	38.411	53.308	0.46258	773.41	185.91	1.0926	0.86238	0.13762	0.27524	0.99996	True
G0585_5844	G0585	53.969/58.134/62.778/40.803	45.147/37.723/30.008/31.551	53.245	35.636	-0.56622	90.035	260.97	1.09	0.13743	0.86257	0.27486	0.99996	False
G0756_7557	G0756	50.794/58.134/53.201/37.743	46.15/26.116/54.843/16.704	49.347	32.427	-0.59088	76.275	241.16	1.0895	0.13732	0.86268	0.27463	0.99996	False
G0741_7406	G0741	8.4657/46.138/20.217/14.281	22.072/47.396/21.73/28.767	18.344	28.442	0.60599	296.71	86.309	1.0869	0.85804	0.14196	0.28392	0.99996	True
G0147_1462	G0147	75.133/133.8/117.04/92.827	43.14/105.43/108.65/74.239	102.23	77.835	-0.38899	679.59	513.88	1.0763	0.1409	0.8591	0.2818	0.99996	False
G0318_3173	G0318	3.1746/8.3049/34.049/20.401	14.046/15.476/33.113/20.416	11.682	19.584	0.69877	220.03	54.028	1.0751	0.85046	0.14954	0.29908	0.99996	True
G0032_316	G0032	79.366/167.02/118.11/106.09	52.17/147.99/84.851/90.942	113.53	87.863	-0.36604	1368.3	572.98	1.0722	0.14182	0.85818	0.28364	0.99996	False
G0607_6067	G0607	28.572/102.43/93.634/74.465	50.163/109.3/129.35/79.806	67.226	86.743	0.36297	1161	332.47	1.0704	0.85776	0.14224	0.28448	0.99996	True
G0481_4801	G0481	51.852/62.748/93.634/52.024	43.14/30.953/73.469/38.975	63.099	44.225	-0.50319	393.9	311.3	1.0697	0.14222	0.85778	0.28444	0.99996	False
G0495_4941	G0495	21.164/32.297/23.409/41.823	7.0228/19.345/13.452/37.119	28.605	16.158	-0.78698	90.237	136.89	1.0639	0.13745	0.86255	0.27489	0.99996	False
G0640_6397	G0640	85.715/68.285/123.43/108.13	122.4/93.825/136.59/119.71	94.014	117.06	0.31332	598.4	471.03	1.0619	0.85586	0.14414	0.28828	0.99996	True
G0550_5496	G0550	19.048/11.996/37.241/15.301	9.0293/13.542/11.382/4.6399	19.004	8.9736	-1.0041	131.8	89.536	1.06	0.12505	0.87495	0.2501	0.99996	False
G0137_1368	G0137	38.096/49.829/39.369/24.482	54.176/62.872/37.252/52.895	36.782	50.901	0.45807	109.98	177.73	1.0591	0.8548	0.1452	0.29041	0.99996	True
G0076_757	G0076	140.74/119.04/189.4/140.77	104.34/80.283/155.22/141.98	145.38	116.57	-0.31623	891.41	740.82	1.0586	0.1449	0.8551	0.28979	0.99996	False
G0482_4815	G0482	51.852/66.439/93.634/99.967	81.264/88.021/106.58/110.43	75.36	95.789	0.34203	523.88	374.35	1.0559	0.85448	0.14552	0.29104	0.99996	True
G0243_2426	G0243	25.397/23.992/53.201/35.703	48.157/31.92/63.121/46.399	32.804	46.066	0.47747	185.65	157.82	1.0556	0.85377	0.14623	0.29245	0.99996	True
G0254_2540	G0254	285.72/300.82/309.63/371.31	278.91/237.95/258.69/321.08	315.29	272.48	-0.2098	1417.9	1656	1.0519	0.14642	0.85358	0.29284	0.99996	False
G0212_2120	G0212	47.62/83.049/84.058/68.345	65.212/106.4/88.99/99.294	69.043	88.49	0.35348	293.69	341.81	1.0518	0.85355	0.14645	0.2929	0.99996	True
G0949_9487	G0949	89.948/101.5/123.43/120.37	104.34/120.91/171.77/141.98	107.92	132.44	0.29295	253.2	543.61	1.0518	0.85354	0.14646	0.29291	0.99996	True
G0888_8873	G0888	39.154/29.528/56.393/18.361	42.137/57.069/55.878/34.335	33.087	46.348	0.4741	269.84	159.23	1.051	0.85272	0.14728	0.29457	0.99996	True
G0008_74	G0008	75.133/35.065/61.714/120.37	114.37/69.643/58.982/114.14	66.522	85.578	0.35864	1328.7	328.86	1.0508	0.85331	0.14669	0.29338	0.99996	True
G0906_9056	G0906	73.017/29.528/58.522/58.144	87.284/45.462/67.26/83.518	52.051	68.715	0.3941	341.94	254.89	1.0438	0.85163	0.14837	0.29675	0.99996	True
G0156_1556	G0156	39.154/48.906/43.625/15.301	62.202/66.742/46.565/25.056	33.637	46.921	0.46835	233.19	161.98	1.0438	0.85109	0.14891	0.29781	0.99996	True
G0980_9796	G0980	23.281/22.146/13.832/18.361	26.085/8.7054/8.2782/3.7119	19.025	9.1635	-0.97841	18.419	89.638	1.0416	0.12944	0.87056	0.25887	0.99996	False
G0727_7263	G0727	39.154/36.911/67.034/36.723	23.075/19.345/44.495/32.479	43.433	28.346	-0.59847	220.96	211.21	1.0381	0.14842	0.85158	0.29683	0.99996	False
G0346_3452	G0346	14.815/17.533/38.305/25.502	4.013/13.542/19.661/17.632	22.45	11.741	-0.88009	114.39	106.45	1.038	0.13689	0.86311	0.27378	0.99996	False
G0356_3556	G0356	73.017/66.439/29.793/46.923	59.192/82.218/14.487/20.416	51.038	34.664	-0.54508	396.18	249.75	1.0361	0.14955	0.85045	0.29911	0.99996	False
G0029_282	G0029	32.805/54.443/41.497/46.923	40.13/58.036/63.121/77.95	43.186	58.185	0.42166	83.773	209.97	1.0352	0.84949	0.15051	0.30102	0.99996	True
G0698_6976	G0698	113.23/92.276/111.72/107.11	93.303/71.578/70.364/95.582	105.74	81.867	-0.36529	91.669	532.22	1.035	0.15034	0.84966	0.30067	0.99996	False
G0317_3166	G0317	71.958/90.431/64.906/76.505	55.179/80.283/48.634/43.615	75.396	55.369	-0.4386	116.38	374.54	1.0348	0.15033	0.84967	0.30066	0.99996	False
G0048_478	G0048	162.96/101.5/165.99/121.39	179.58/136.38/205.92/137.34	135.12	162.23	0.26206	1015.6	686.58	1.0348	0.84961	0.15039	0.30078	0.99996	True
G0194_1937	G0194	27.514/14.764/25.537/28.562	47.153/13.542/37.252/57.535	23.335	34.222	0.53347	41.03	110.8	1.0343	0.84747	0.15253	0.30505	0.99996	True
G0591_5903	G0591	24.339/0.92276/17.024/25.502	26.085/6.7709/17.591/27.839	10.131	17.169	0.70681	190.14	46.605	1.0308	0.83749	0.16251	0.32501	0.99996	True
G0719_7186	G0719	160.85/109.81/157.48/107.11	125.41/77.381/136.59/90.942	131.38	104.78	-0.32355	867.95	666.85	1.0299	0.15153	0.84847	0.30307	0.99996	False
G0771_7703	G0771	111.11/124.57/163.86/150.97	151.49/170.24/171.77/159.61	136.03	163.07	0.25978	583.29	691.4	1.0282	0.84807	0.15193	0.30387	0.99996	True
G0058_576	G0058	62.435/32.297/73.418/75.485	100.33/47.396/83.816/79.806	57.825	75.103	0.37153	409.33	284.32	1.0247	0.8472	0.1528	0.3056	0.99996	True
G0331_3305	G0331	124.87/88.585/113.85/106.09	97.316/72.545/80.712/86.302	107.51	83.742	-0.35671	233.9	541.47	1.0215	0.1535	0.8465	0.307	0.99996	False
G0806_8058	G0806	97.356/57.211/72.354/32.642	95.31/63.84/75.538/79.806	60.233	77.824	0.36433	765.13	296.63	1.0214	0.84643	0.15357	0.30715	0.99996	True
G0926_9252	G0926	16.931/18.455/27.665/10.201	22.072/29.985/46.565/15.776	17.239	26.414	0.58788	53.269	80.918	1.0199	0.84174	0.15826	0.31651	0.99996	True
G0069_684	G0069	35.979/30.451/40.433/34.682	39.127/50.298/70.364/39.903	35.207	48.487	0.45076	16.933	169.84	1.019	0.84536	0.15464	0.30929	0.99996	True
G0952_9516	G0952	39.154/42.447/2.1281/7.1405	49.16/35.789/8.2782/12.064	12.712	20.502	0.64907	575.48	58.981	1.0144	0.83682	0.16318	0.32636	0.99996	True
G0371_3704	G0371	6.3493/12.919/55.329/26.522	14.046/18.378/56.912/42.687	18.661	28.158	0.56853	530.3	87.86	1.0131	0.8408	0.1592	0.31839	0.99996	True
G0836_8352	G0836	75.133/128.26/118.11/107.11	88.287/164.44/128.31/145.69	105.08	128.35	0.28618	536.05	528.75	1.0122	0.84427	0.15573	0.31145	0.99996	True
G0203_2030	G0203	15.873/35.065/10.64/23.462	35.114/44.494/18.626/24.128	19.317	28.953	0.56	117.44	91.067	1.0097	0.84026	0.15974	0.31948	0.99996	True
G0234_2333	G0234	25.397/3.6911/36.177/8.1606	30.098/0/28.974/8.3518	12.946	5.1192	-1.1884	267.76	60.108	1.0095	0.11431	0.88569	0.22863	0.99996	False
G0077_770	G0077	64.551/44.293/71.29/16.321	72.235/41.593/55.878/3.7119	42.728	28.223	-0.58146	663.92	207.66	1.0066	0.15579	0.84421	0.31158	0.99996	False
G0093_924	G0093	138.63/113.5/40.433/84.666	98.32/100.6/27.939/64.031	85.681	64.873	-0.39604	1875.2	427.74	1.0061	0.15716	0.84284	0.31433	0.99996	False
G0461_4603	G0461	192.59/195.63/206.42/202.99	259.84/224.41/197.64/249.63	199.33	231.6	0.21543	40.932	1028.3	1.0061	0.84282	0.15718	0.31436	0.99996	True
G0564_5638	G0564	61.376/45.215/35.113/37.743	80.261/43.527/53.808/62.175	43.794	58.472	0.4089	141.05	213.04	1.0056	0.84249	0.15751	0.31503	0.99996	True
G0205_2048	G0205	69.842/35.065/47.881/34.682	85.277/61.905/70.364/34.335	44.911	59.767	0.40444	277.31	218.69	1.0046	0.84226	0.15774	0.31548	0.99996	True
G0401_4003	G0401	99.472/88.585/91.506/129.55	119.39/119.94/124.17/131.77	101.1	123.72	0.28876	353.56	507.95	1.0038	0.84227	0.15773	0.31547	0.99996	True
G0251_2509	G0251	52.911/67.362/38.305/26.522	67.218/72.545/40.356/58.463	43.628	58.243	0.40868	323.47	212.2	1.0033	0.84191	0.15809	0.31617	0.99996	True
G0815_8142	G0815	38.096/29.528/15.96/18.361	43.14/38.691/25.869/33.407	23.968	34.658	0.51416	108.69	113.93	1.0015	0.83974	0.16026	0.32053	0.99996	True
G0459_4585	G0459	94.181/63.671/77.674/82.626	97.316/71.578/113.82/118.78	78.764	98.514	0.31915	160.53	391.93	0.99759	0.84075	0.15925	0.31849	0.99996	True
G0579_5783	G0579	49.736/41.524/43.625/49.984	70.228/48.363/61.051/66.815	46.067	61.011	0.39781	18.466	224.53	0.99731	0.84052	0.15948	0.31895	0.99996	True
G0080_794	G0080	303.71/274.98/331.98/276.44	259.84/249.56/299.05/223.64	295.88	256.62	-0.20463	726.27	1550.2	0.9971	0.15936	0.84064	0.31871	0.99996	False
G0160_1594	G0160	62.435/25.837/24.473/41.823	65.212/61.905/26.904/52.895	35.853	48.965	0.43913	324.01	173.07	0.99665	0.84002	0.15998	0.31996	0.99996	True
G0083_830	G0083	46.561/87.663/80.866/98.947	74.241/73.512/111.76/132.7	75.601	94.853	0.32346	520.51	375.6	0.99338	0.83973	0.16027	0.32054	0.99996	True
G0266_2654	G0266	91.006/86.74/71.29/64.265	132.43/101.56/97.268/67.743	77.549	97.029	0.31961	160.41	385.65	0.99195	0.83938	0.16062	0.32124	0.99996	True
G0422_4216	G0422	115.35/108.89/112.79/93.847	162.53/122.84/140.73/103.01	107.38	130.43	0.27826	92.702	540.77	0.99142	0.83926	0.16074	0.32148	0.99996	True
G0188_1876	G0188	81.482/27.683/98.955/92.827	112.37/51.265/102.44/90.942	67.485	85.596	0.33852	1137.6	333.8	0.99129	0.83921	0.16079	0.32158	0.99996	True
G0465_4647	G0465	34.921/35.065/54.265/32.642	37.121/63.84/88.99/34.335	38.378	51.881	0.42535	102.74	185.75	0.99074	0.8387	0.1613	0.3226	0.99996	True
G0592_5911	G0592	75.133/88.585/71.29/89.766	46.15/95.76/61.051/51.039	80.786	60.921	-0.40143	87.869	402.39	0.99032	0.16098	0.83902	0.32197	0.99996	False
G0492_4918	G0492	40.212/17.533/29.793/55.084	44.143/45.462/42.426/49.183	32.807	45.237	0.45173	264.5	157.83	0.98942	0.83804	0.16196	0.32392	0.99996	True
G0891_8907	G0891	28.572/49.829/48.945/35.703	17.055/31.92/39.321/21.344	39.718	26.004	-0.59248	109.25	192.49	0.98845	0.1597	0.8403	0.3194	0.99996	False
G0222_2212	G0222	14.815/23.069/52.137/17.341	35.114/39.658/61.051/15.776	23.588	34.044	0.51125	310.44	112.05	0.98784	0.83627	0.16373	0.32746	0.99996	True
G0257_2570	G0257	37.037/69.207/37.241/31.622	58.189/76.414/51.739/41.759	41.686	55.675	0.40895	300.02	202.4	0.98329	0.83699	0.16301	0.32602	0.99996	True
G0295_2946	G0295	71.958/48.906/78.738/46.923	45.147/41.593/48.634/38.047	60.052	43.175	-0.4668	262.51	295.7	0.98143	0.16299	0.83701	0.32598	0.99996	False
G0635_6345	G0635	80.424/108.89/68.098/70.385	41.134/88.989/48.634/77.022	80.492	60.857	-0.39772	354	400.86	0.98069	0.16335	0.83665	0.3267	0.99996	False
G0025_245	G0025	81.482/96.89/88.314/90.786	108.35/118.01/113.82/100.22	89.197	109.9	0.29807	40.669	445.99	0.9802	0.8365	0.1635	0.32699	0.99996	True
G0474_4736	G0474	119.58/116.27/127.68/153.01	133.43/130.58/181.08/175.39	128.38	153.38	0.25486	277.11	651.04	0.97972	0.83639	0.16361	0.32722	0.99996	True
G0961_9608	G0961	39.154/48.906/53.201/55.084	14.046/46.429/47.599/40.831	48.672	33.569	-0.52296	50.759	237.73	0.97955	0.16299	0.83701	0.32597	0.99996	False
G0047_467	G0047	165.08/114.42/154.28/139.75	171.56/80.283/132.45/98.366	142.06	115.74	-0.29328	482.85	723.26	0.97854	0.1639	0.8361	0.32781	0.99996	False
G0252_2519	G0252	118.52/118.11/120.24/74.465	134.44/140.25/127.28/113.21	105.81	128.39	0.27664	501.16	532.57	0.9783	0.83604	0.16396	0.32793	0.99996	True
G0425_4248	G0425	88.89/117.19/160.67/100.99	103.34/130.58/185.22/142.91	114.02	137.48	0.26771	995.8	575.58	0.97757	0.83586	0.16414	0.32829	0.99996	True
G0939_9386	G0939	22.222/68.285/101.08/57.124	53.173/69.643/87.956/75.167	54.425	70.344	0.36425	1137.8	266.98	0.97424	0.83496	0.16504	0.33008	0.99996	True
G0418_4180	G0418	96.297/155.02/147.9/134.65	145.47/184.75/150.04/148.48	131.31	156.43	0.25074	691.53	666.49	0.97282	0.83468	0.16532	0.33064	0.99996	True
G0836_8358	G0836	32.805/26.76/47.881/43.863	52.17/46.429/54.843/46.399	36.851	49.827	0.42524	96.343	178.08	0.97231	0.83407	0.16593	0.33185	0.99996	True
G0788_7876	G0788	20.106/46.138/65.97/13.261	11.036/42.56/64.156/3.7119	30.036	18.369	-0.68016	643.51	144.01	0.97216	0.16031	0.83969	0.32062	0.99996	False
G0208_2074	G0208	34.921/58.134/55.329/59.164	62.202/54.167/64.156/88.158	50.776	66.072	0.37345	132.21	248.41	0.97054	0.834	0.166	0.33199	0.99996	True
G0760_7598	G0760	67.726/49.829/46.817/47.943	61.199/39.658/21.73/35.263	52.463	36.936	-0.49498	97.396	256.99	0.96857	0.16594	0.83406	0.33187	0.99996	False
G0573_5725	G0573	29.63/47.984/7.4482/16.321	25.082/47.396/20.695/32.479	20.417	29.903	0.529	343.26	96.456	0.96588	0.82974	0.17026	0.34051	0.99996	True
G0581_5802	G0581	87.832/57.211/57.457/55.084	57.186/38.691/39.321/51.967	63.152	46.113	-0.44536	247.3	311.57	0.96529	0.16705	0.83295	0.33411	0.99996	False
G0387_3865	G0387	17.99/12.919/12.768/23.462	26.085/28.051/21.73/23.2	16.247	24.645	0.57235	26.089	76.089	0.96277	0.82675	0.17325	0.34649	0.99996	True
G0476_4758	G0476	48.678/65.516/74.482/109.15	68.222/96.727/78.643/123.42	71.361	89.463	0.32211	662.09	353.74	0.96244	0.83207	0.16793	0.33586	0.99996	True
G0075_744	G0075	11.64/18.455/13.832/20.401	21.068/18.378/21.73/38.975	15.694	23.934	0.57879	16.561	73.403	0.96178	0.8261	0.1739	0.34781	0.99996	True
G0096_954	G0096	123.81/102.43/101.08/113.23	92.3/75.447/100.37/82.59	109.76	87.167	-0.32916	112.84	553.25	0.96064	0.16837	0.83163	0.33673	0.99996	False
G0192_1913	G0192	45.503/40.602/73.418/40.803	54.176/59.003/93.129/53.823	48.506	63.27	0.37656	250.48	236.89	0.95929	0.83116	0.16884	0.33769	0.99996	True
G0198_1978	G0198	67.726/33.22/88.314/28.562	55.179/29.985/62.086/12.992	48.819	34.012	-0.50887	857	238.48	0.95887	0.16816	0.83184	0.33632	0.99996	False
G0701_7006	G0701	30.688/38.756/29.793/22.442	52.17/46.429/53.808/22.272	29.864	41.284	0.45418	44.949	143.15	0.95446	0.829	0.171	0.342	0.99996	True
G0701_7008	G0701	38.096/78.435/54.265/19.381	64.209/76.414/58.982/33.407	42.119	55.767	0.39673	666.53	204.58	0.95418	0.82973	0.17027	0.34054	0.99996	True
G0961_9605	G0961	147.09/170.71/105.34/214.22	190.62/210.86/122.1/219	154.29	181.07	0.22954	2102.9	788.05	0.95401	0.82996	0.17004	0.34008	0.99996	True
G0970_9693	G0970	2.1164/13.841/7.4482/22.442	13.042/6.7709/15.522/30.623	8.4152	14.328	0.70314	88.931	38.439	0.95375	0.81362	0.18638	0.37277	0.99996	True
G0999_9986	G0999	32.805/40.602/48.945/69.365	54.176/52.232/71.399/65.887	46.118	60.404	0.38207	252.03	224.79	0.95287	0.82949	0.17051	0.34101	0.99996	True
G0495_4949	G0495	17.99/52.598/22.345/55.084	38.124/43.527/44.495/54.751	32.864	44.841	0.43689	405.02	158.11	0.9525	0.82881	0.17119	0.34238	0.99996	True
G0157_1567	G0157	20.106/13.841/19.152/15.301	29.095/32.887/25.869/16.704	16.9	25.361	0.55843	9.0877	79.269	0.9503	0.82394	0.17606	0.35211	0.99996	True
G0087_862	G0087	11.64/26.76/2.1281/13.261	8.0261/37.723/10.348/21.344	9.7432	16.099	0.67049	121.18	44.753	0.95008	0.81557	0.18443	0.36886	0.99996	True
G0522_5218	G0522	183.07/110.73/91.506/162.19	118.38/66.742/106.58/156.83	131.71	107.21	-0.29445	1874.5	668.58	0.94752	0.17169	0.82831	0.34337	0.99996	False
G0100_996	G0100	76.191/51.675/78.738/76.505	110.36/74.48/79.677/89.086	69.787	87.398	0.32053	164.77	345.64	0.94727	0.82824	0.17176	0.34353	0.99996	True
G0725_7248	G0725	129.1/80.28/115.98/72.425	141.46/83.185/154.18/104.86	96.598	117.45	0.27933	760.91	484.49	0.94724	0.82824	0.17176	0.34352	0.99996	True
G0797_7968	G0797	203.18/173.48/191.52/256.04	235.77/228.28/221.44/254.27	203.9	234.62	0.20157	1265.8	1052.8	0.94692	0.82816	0.17184	0.34368	0.99996	True
G0935_9344	G0935	40.212/45.215/56.393/10.201	62.202/43.527/66.225/20.416	32.01	43.754	0.43911	437.29	153.85	0.94681	0.82728	0.17272	0.34544	0.99996	True
G0154_1538	G0154	16.931/4.6138/9.5762/5.1004	10.033/12.574/23.8/11.136	7.8724	13.527	0.71137	34.424	35.869	0.9442	0.80949	0.19051	0.38101	0.99996	True
G0031_303	G0031	205.29/182.71/205.36/262.16	249.81/217.64/224.55/286.75	211.98	243.24	0.19756	1154.4	1096.2	0.94406	0.82743	0.17257	0.34514	0.99996	True
G0802_8017	G0802	81.482/86.74/94.698/79.566	99.323/108.33/121.07/92.798	85.426	104.86	0.29259	45.867	426.42	0.94099	0.82664	0.17336	0.34672	0.99996	True
G0102_1014	G0102	91.006/44.293/45.753/9.1806	78.254/62.872/52.773/21.344	36.12	48.534	0.4162	1299.3	174.41	0.93994	0.82583	0.17417	0.34834	0.99996	True
G0493_4924	G0493	106.88/142.11/124.49/129.55	138.45/167.34/145.9/144.77	125.1	148.73	0.24777	213.77	633.79	0.93853	0.82601	0.17399	0.34797	0.99996	True
G0280_2800	G0280	130.16/92.276/138.32/111.19	76.248/83.185/124.17/98.366	116.58	93.82	-0.31042	425.64	589.01	0.93794	0.17414	0.82586	0.34827	0.99996	False
G0311_3110	G0311	313.23/340.5/284.1/298.88	281.92/326.94/221.44/263.55	308.49	270.82	-0.18724	578.19	1618.9	0.93623	0.17458	0.82542	0.34916	0.99996	False
G0912_9115	G0912	26.455/42.447/20.217/39.783	44.143/40.625/42.426/41.759	30.832	42.219	0.44118	115.62	147.98	0.93606	0.82439	0.17561	0.35122	0.99996	True
G0717_7165	G0717	190.48/95.967/160.67/179.53	165.54/80.283/139.69/133.63	151.54	125.51	-0.26997	1823.8	773.46	0.93604	0.17463	0.82537	0.34925	0.99996	False
G0347_3462	G0347	30.688/80.28/65.97/56.104	73.238/80.283/58.982/70.527	54.959	70.325	0.35005	450.93	269.7	0.93571	0.82522	0.17478	0.34957	0.99996	True
G0507_5065	G0507	13.757/33.22/3.1921/34.682	23.075/30.953/8.2782/46.399	15.063	22.911	0.57387	285.73	70.344	0.93561	0.81869	0.18131	0.36261	0.99996	True
G0855_8547	G0855	103.7/214.08/148.96/166.27	154.5/230.21/185.22/156.83	153.14	179.29	0.22608	2115.9	781.94	0.93517	0.82515	0.17485	0.3497	0.99996	True
G0090_893	G0090	61.376/26.76/23.409/22.442	49.16/35.789/42.426/40.831	30.485	41.783	0.44238	360.98	146.25	0.93426	0.82388	0.17612	0.35223	0.99996	True
G0041_402	G0041	31.746/23.992/1.064/20.401	26.085/35.789/7.2434/16.704	11.532	18.353	0.62693	250.7	53.311	0.93421	0.8143	0.1857	0.37141	0.99996	True
G0010_99	G0010	56.085/31.374/14.896/17.341	35.114/24.182/9.3129/7.4239	25.979	15.587	-0.70176	377.65	123.87	0.93369	0.16707	0.83293	0.33415	0.99996	False
G0624_6240	G0624	48.678/30.451/70.226/39.783	23.075/23.214/71.399/25.056	45.116	31.297	-0.51383	295.57	219.72	0.93221	0.17465	0.82535	0.3493	0.99996	False
G0209_2083	G0209	123.81/131.96/157.48/179.53	152.5/167.34/161.42/212.51	146.6	172.01	0.22914	645.55	747.3	0.92941	0.82366	0.17634	0.35268	0.99996	True
G0784_7838	G0784	45.503/64.593/160.67/59.164	74.241/81.251/167.63/65.887	72.714	90.352	0.3095	2908.6	360.71	0.9287	0.82347	0.17653	0.35307	0.99996	True
G0043_425	G0043	45.503/73.821/59.586/13.261	21.068/65.774/62.086/6.4959	40.392	27.401	-0.54342	749.38	195.88	0.92823	0.17504	0.82496	0.35007	0.99996	False
G0603_6025	G0603	111.11/93.199/97.891/164.23	100.33/72.545/77.608/123.42	113.59	91.378	-0.3109	1077.6	573.32	0.9278	0.17675	0.82325	0.35351	0.99996	False
G0898_8975	G0898	80.424/125.5/125.56/94.867	62.202/97.694/103.48/77.022	104.71	83.425	-0.32441	517.74	526.83	0.92746	0.17684	0.82316	0.35368	0.99996	False
G0904_9031	G0904	83.599/55.366/74.482/112.21	50.163/50.298/72.434/73.311	78.867	60.502	-0.37696	568.51	392.46	0.92701	0.17693	0.82307	0.35386	0.99996	False
G0503_5028	G0503	110.05/104.27/133/75.485	107.35/73.512/88.99/65.887	103.61	82.477	-0.32551	565.67	521.05	0.92562	0.17732	0.82268	0.35464	0.99996	False
G0658_6572	G0658	96.297/90.431/93.634/52.024	112.37/107.37/109.69/73.311	80.707	99.246	0.29501	442.49	401.98	0.92465	0.82242	0.17758	0.35516	0.99996	True
G0883_8827	G0883	37.037/55.366/42.561/13.261	59.192/55.134/47.599/25.056	32.817	44.423	0.42567	334.54	157.88	0.92366	0.82136	0.17864	0.35727	0.99996	True
G0949_9488	G0949	103.7/41.524/106.4/79.566	119.39/66.742/137.62/77.022	77.712	95.871	0.29947	937.25	386.5	0.92366	0.82216	0.17784	0.35568	0.99996	True
G0144_1439	G0144	66.667/65.516/68.098/47.943	72.235/93.825/75.538/70.527	61.452	77.517	0.33026	90.122	302.87	0.92312	0.82199	0.17801	0.35602	0.99996	True
G0665_6647	G0665	153.44/122.73/120.24/121.39	121.39/90.923/94.164/117.85	128.76	105.2	-0.289	257.52	653.04	0.92175	0.17833	0.82167	0.35666	0.99996	False
G0039_387	G0039	46.561/49.829/40.433/47.943	33.108/36.756/38.287/23.2	46.052	32.246	-0.50108	16.559	224.46	0.92151	0.17752	0.82248	0.35504	0.99996	False
G0701_7010	G0701	47.62/27.683/34.049/56.104	64.209/35.789/45.53/73.311	39.84	52.63	0.39307	168.79	193.1	0.92045	0.82096	0.17904	0.35808	0.99996	True
G0888_8878	G0888	50.794/32.297/48.945/71.405	70.228/42.56/65.191/81.662	48.937	63.161	0.36159	261.72	239.08	0.91993	0.82106	0.17894	0.35789	0.99996	True
G0443_4429	G0443	128.04/143.95/157.48/128.53	139.45/166.37/190.4/161.47	138.98	163.42	0.23221	198.55	706.97	0.91937	0.82105	0.17895	0.3579	0.99996	True
G0440_4393	G0440	197.89/248.22/228.77/188.71	215.7/266.97/252.48/248.7	214.59	245.22	0.19164	760.26	1110.3	0.91916	0.821	0.179	0.35801	0.99996	True
G0540_5395	G0540	270.9/255.61/252.17/291.74	211.69/292.12/188.33/252.41	267.16	232.85	-0.19752	325.43	1394.1	0.91896	0.17906	0.82094	0.35811	0.99996	False
G0180_1797	G0180	136.51/116.27/73.418/180.55	111.36/117.04/58.982/118.78	120.44	97.759	-0.29829	2033.4	609.27	0.91896	0.17906	0.82094	0.35811	0.99996	False
G0083_825	G0083	144.98/236.23/115.98/194.83	118.38/177.98/124.17/146.62	166.79	139.95	-0.25149	2888.5	854.51	0.91824	0.17925	0.82075	0.35849	0.99996	False
G0563_5627	G0563	27.514/52.598/45.753/61.204	51.166/52.232/61.051/71.455	44.872	58.435	0.37368	209.51	218.49	0.91754	0.82035	0.17965	0.35929	0.99996	True
