id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
G0697	10	0.29206	0.5232	0.999995	499	2	0.064149	0.18291	0.31712	0.999955	147	2	0.064149
G0103	10	0.29356	0.52455	0.999995	500	3	-0.18625	0.9349	0.93502	0.999955	883	0	-0.18625
G0226	10	0.29426	0.52516	0.999995	501	2	-0.097495	0.27263	0.40583	0.999955	217	2	-0.097495
G0401	10	0.29753	0.52817	0.999995	502	3	-0.046336	0.88029	0.88066	0.999955	823	0	-0.046336
G0338	10	0.29792	0.5285	0.999995	503	2	0.2126	0.58753	0.63238	0.999955	504	1	0.2126
G0762	10	0.29909	0.52964	0.999995	504	2	-0.04188	0.29206	0.42578	0.999955	236	1	-0.04188
G0655	10	0.30065	0.53106	0.999995	505	2	0.24461	0.10521	0.21451	0.999955	103	3	0.24461
G0227	10	0.30104	0.5314	0.999995	506	3	0.18063	0.26067	0.39375	0.999955	205	2	0.18063
G0140	10	0.30221	0.5326	0.999995	507	2	-0.10018	0.79475	0.79407	0.999955	709	0	-0.10018
G0187	10	0.3026	0.5329	0.999995	508	2	0.081167	0.51835	0.59467	0.999955	451	1	0.081167
G0107	10	0.30281	0.53306	0.999995	509	3	0.023974	0.42812	0.55344	0.999955	393	1	0.023974
G0055	10	0.30586	0.53545	0.999995	510	3	-0.1059	0.99423	0.99465	0.999955	983	0	-0.1059
G0453	10	0.30874	0.53791	0.999995	511	2	-0.16362	0.98456	0.9852	0.999955	967	0	-0.16362
G0332	10	0.3088	0.53795	0.999995	512	3	-0.074803	0.36863	0.50417	0.999955	330	2	-0.074803
G0782	10	0.30945	0.53861	0.999995	513	2	0.083951	0.31871	0.45223	0.999955	264	1	0.083951
G0241	10	0.31312	0.54181	0.999995	514	2	0.052858	0.75143	0.75162	0.999955	656	1	0.052858
G0558	10	0.31374	0.54244	0.999995	515	1	-0.071499	0.43054	0.5546	0.999955	395	1	-0.071499
G0639	10	0.31445	0.54298	0.999995	516	3	-0.27224	0.29792	0.43192	0.999955	244	2	-0.27224
G0966	10	0.31516	0.54369	0.999995	517	1	0.059719	0.5775	0.62687	0.999955	493	1	0.059719
G0194	10	0.31588	0.54426	0.999995	518	1	0.11553	0.57566	0.62587	0.999955	491	1	0.11553
G0471	10	0.31602	0.5444	0.999995	519	3	-0.17629	0.78791	0.78754	0.999955	705	0	-0.17629
G0553	10	0.3173	0.54558	0.999995	520	1	0.32284	0.39167	0.52727	0.999955	361	2	0.32284
G0118	10	0.318	0.54623	0.999995	521	2	-0.069057	0.61165	0.64713	0.999955	526	1	-0.069057
G0380	10	0.31896	0.54701	0.999995	522	3	0.030039	0.11907	0.23704	0.999955	114	2	0.030039
G0095	10	0.32052	0.5484	0.999995	523	2	0.029244	0.58843	0.63281	0.999955	506	1	0.029244
G0109	10	0.32326	0.5508	0.999995	524	3	-0.082034	0.93326	0.93324	0.999955	880	0	-0.082034
G0878	10	0.32365	0.55123	0.999995	525	2	-0.24278	0.94327	0.94336	0.999955	899	0	-0.24278
G0090	10	0.32435	0.55184	0.999995	526	2	-0.069096	0.53317	0.60242	0.999955	461	1	-0.069096
G0868	10	0.32576	0.55314	0.999995	527	2	-0.090102	0.98109	0.98187	0.999955	961	0	-0.090102
G0022	10	0.32636	0.55368	0.999995	528	3	-0.018807	0.093554	0.1962	0.999955	91	2	-0.018807
G0352	10	0.32646	0.55372	0.999995	529	2	0.20355	0.58026	0.62849	0.999955	497	1	0.20355
G0186	10	0.32856	0.55549	0.999995	530	2	0.077516	0.46453	0.56988	0.999955	418	1	0.077516
G0864	10	0.33026	0.55691	0.999995	531	2	0.12309	0.21161	0.34506	0.999955	165	2	0.12309
G0038	10	0.33065	0.55713	0.999995	532	3	-0.15475	0.40785	0.54499	0.999955	383	1	-0.15475
G0307	10	0.33337	0.55958	0.999995	533	3	0.0077354	0.22297	0.35605	0.999955	172	2	0.0077354
G0460	10	0.33343	0.55961	0.999995	534	2	0.37066	0.24286	0.37601	0.999955	186	2	0.37066
G0323	10	0.33355	0.55976	0.999995	535	3	-0.27409	0.4747	0.57418	0.999955	424	1	-0.27409
G0251	10	0.33413	0.56026	0.999995	536	1	0.1212	0.62798	0.65765	0.999955	542	1	0.1212
G0088	10	0.33416	0.56029	0.999995	537	3	0.088793	0.40311	0.53982	0.999955	374	2	0.088793
G0734	10	0.3369	0.56251	0.999995	538	1	-0.10173	0.84116	0.84032	0.999955	775	0	-0.10173
G0030	10	0.33765	0.56325	0.999995	539	2	-0.10992	0.88043	0.88084	0.999955	824	0	-0.10992
G0369	10	0.3392	0.56488	0.999995	540	2	0.039517	0.40032	0.53702	0.999955	371	1	0.039517
G0531	10	0.34192	0.56718	0.999995	541	2	0.41204	0.033974	0.094629	0.999955	69	4	0.41204
G0520	10	0.34386	0.56897	0.999995	542	3	-0.038149	0.55197	0.61275	0.999955	470	1	-0.038149
G0925	10	0.34814	0.57277	0.999995	543	3	0.044901	0.24062	0.37379	0.999955	185	1	0.044901
G0087	10	0.34844	0.57307	0.999995	544	3	-0.067841	0.11049	0.22288	0.999955	107	3	-0.067841
G0852	10	0.34905	0.57367	0.999995	545	3	0.0017357	0.74885	0.7492	0.999955	653	1	0.0017357
G0008	10	0.34968	0.57426	0.999995	546	2	-0.047164	0.67406	0.68875	0.999955	584	1	-0.047164
G0910	10	0.34991	0.57447	0.999995	547	2	0.16444	0.75029	0.75052	0.999955	654	1	0.16444
G0636	10	0.35149	0.57603	0.999995	548	3	-0.25766	0.95191	0.95208	0.999955	918	0	-0.25766
G0869	10	0.35329	0.57782	0.999995	549	3	-0.1769	0.40347	0.54023	0.999955	375	1	-0.1769
G0075	10	0.35393	0.5785	0.999995	550	3	-0.013695	0.76208	0.7617	0.999955	665	1	-0.013695
G0104	10	0.35515	0.57943	0.999995	551	3	-0.41167	0.92328	0.92311	0.999955	870	0	-0.41167
G0817	10	0.35666	0.58073	0.999995	552	3	-0.096275	0.9006	0.90038	0.999955	841	0	-0.096275
G0836	10	0.35759	0.58178	0.999995	553	3	-0.13224	0.47133	0.5726	0.999955	423	1	-0.13224
G0048	10	0.35801	0.5821	0.999995	554	1	-0.013552	0.91109	0.9106	0.999955	851	0	-0.013552
G0269	10	0.3582	0.58228	0.999995	555	3	0.043554	0.63329	0.66102	0.999955	546	1	0.043554
G0278	10	0.3582	0.58228	0.999995	556	3	-0.017419	0.60693	0.64419	0.999955	521	1	-0.017419
G0434	10	0.35936	0.58331	0.999995	557	2	-0.18147	0.60908	0.64553	0.999955	523	1	-0.18147
G0858	10	0.3613	0.58508	0.999995	558	2	0.023362	0.075005	0.16606	0.999955	83	3	0.023362
G0459	10	0.36168	0.58531	0.999995	559	3	-0.1603	0.60607	0.64352	0.999955	520	1	-0.1603
G0848	10	0.36284	0.58635	0.999995	560	3	-0.15205	0.6704	0.68633	0.999955	580	1	-0.15205
G0675	10	0.36737	0.59037	0.999995	561	3	-0.31722	0.95867	0.95891	0.999955	928	0	-0.31722
G0466	10	0.368	0.591	0.999995	562	3	0.035075	0.6866	0.69773	0.999955	594	1	0.035075
G0335	10	0.36998	0.5929	0.999995	563	3	-0.14937	0.25249	0.3853	0.999955	198	2	-0.14937
G0888	10	0.37042	0.59332	0.999995	564	3	-0.26441	0.91616	0.91564	0.999955	857	0	-0.26441
G0007	10	0.37064	0.59349	0.999995	565	2	0.29444	0.094168	0.19726	0.999955	92	3	0.29444
G0778	10	0.37348	0.59586	0.999995	566	3	-0.14987	0.96635	0.96629	0.999955	942	0	-0.14987
G0331	10	0.37556	0.59763	0.999995	567	3	-0.0073937	0.86774	0.86762	0.999955	815	0	-0.0073937
G0540	10	0.3759	0.59805	0.999995	568	2	0.30747	0.13714	0.26652	0.999955	128	3	0.30747
G0572	10	0.37786	0.59994	0.999995	569	1	0.079081	0.94372	0.94388	0.999955	903	0	0.079081
G0289	10	0.37851	0.60048	0.999995	570	1	0.35452	0.011987	0.039738	0.709484	56	4	0.35452
G0094	10	0.37864	0.60061	0.999995	571	3	0.10559	0.38593	0.5214	0.999955	353	2	0.10559
G0713	10	0.38018	0.60188	0.999995	572	2	0.41692	0.015588	0.049203	0.846031	58	4	0.41692
G0327	10	0.38111	0.60266	0.999995	573	2	0.029111	0.78265	0.78224	0.999955	695	0	0.029111
G0534	10	0.38171	0.60306	0.999995	574	2	-0.022707	0.15829	0.29356	0.999955	140	2	-0.022707
G0945	10	0.38235	0.60357	0.999995	575	3	-0.51941	0.94128	0.9414	0.999955	895	0	-0.51941
G0482	10	0.38286	0.60403	0.999995	576	2	0.13358	0.11436	0.22929	0.999955	111	3	0.13358
G0841	10	0.385	0.60606	0.999995	577	1	0.054993	0.75456	0.75457	0.999955	660	1	0.054993
G0694	10	0.38693	0.60781	0.999995	578	1	-0.014971	0.88408	0.88425	0.999955	829	0	-0.014971
G0045	10	0.38725	0.60808	0.999995	579	3	-0.11412	0.40425	0.54092	0.999955	377	2	-0.11412
G0568	10	0.38822	0.60898	0.999995	580	2	-0.13424	0.67841	0.69177	0.999955	586	1	-0.13424
G0236	10	0.38848	0.60916	0.999995	581	3	-0.077124	0.92168	0.9214	0.999955	868	0	-0.077124
G0926	10	0.39142	0.61166	0.999995	582	3	0.063348	0.76153	0.7612	0.999955	664	1	0.063348
G0388	10	0.39167	0.61192	0.999995	583	2	0.14569	0.63692	0.66335	0.999955	552	1	0.14569
G0812	10	0.39246	0.61277	0.999995	584	3	-0.051647	0.7629	0.76267	0.999955	667	1	-0.051647
G0196	10	0.39588	0.61584	0.999995	585	1	0.12202	0.3287	0.46198	0.999955	272	2	0.12202
G0496	10	0.39613	0.616	0.999995	586	3	-0.10986	0.64251	0.66718	0.999955	558	1	-0.10986
G0810	10	0.39625	0.61609	0.999995	587	3	-0.13822	0.60736	0.64441	0.999955	522	1	-0.13822
G0442	10	0.39766	0.61734	0.999995	588	3	-0.1078	0.76563	0.76552	0.999955	671	1	-0.1078
G0195	10	0.39888	0.61836	0.999995	589	3	-0.067317	0.71559	0.72014	0.999955	618	1	-0.067317
G0923	10	0.40133	0.62053	0.999995	590	3	0.23232	0.01896	0.058054	0.967574	60	4	0.23232
G0541	10	0.40221	0.6213	0.999995	591	2	-0.11307	0.95699	0.95717	0.999955	924	0	-0.11307
G0632	10	0.40284	0.62172	0.999995	592	2	0.079358	0.86163	0.86141	0.999955	807	0	0.079358
G0421	10	0.40409	0.62271	0.999995	593	2	-0.045166	0.32926	0.46246	0.999955	273	1	-0.045166
G0594	10	0.40959	0.6277	0.999995	594	3	-0.17931	0.95735	0.95761	0.999955	925	0	-0.17931
G0660	10	0.4102	0.62816	0.999995	595	3	0.33237	0.12542	0.24766	0.999955	120	3	0.33237
G0979	10	0.41107	0.62881	0.999995	596	2	0.027404	0.21804	0.35117	0.999955	171	2	0.027404
G0119	10	0.41173	0.62941	0.999995	597	3	-0.22425	0.35397	0.48823	0.999955	306	1	-0.22425
G0721	10	0.41344	0.63083	0.999995	598	2	-0.21153	0.87094	0.87104	0.999955	817	0	-0.21153
G0687	10	0.41418	0.63158	0.999995	599	3	-0.26216	0.81517	0.81479	0.999955	739	0	-0.26216
G0872	10	0.41523	0.63273	0.999995	600	3	-0.27345	0.95402	0.95425	0.999955	920	0	-0.27345
G0350	10	0.4157	0.63312	0.999995	601	3	0.10525	0.92437	0.92424	0.999955	873	0	0.10525
G0262	10	0.41776	0.63496	0.999995	602	1	-0.091868	0.39434	0.5303	0.999955	364	2	-0.091868
G0046	10	0.41863	0.63585	0.999995	603	2	-0.02812	0.13011	0.25535	0.999955	124	2	-0.02812
G0483	10	0.42029	0.63725	0.999995	604	3	0.054106	0.68801	0.69873	0.999955	597	1	0.054106
G0695	10	0.42059	0.63755	0.999995	605	3	-0.10858	0.68057	0.6934	0.999955	591	1	-0.10858
G0377	10	0.42082	0.63773	0.999995	606	2	-0.0096078	0.60477	0.64251	0.999955	518	1	-0.0096078
G0139	10	0.4239	0.64034	0.999995	607	2	0.27731	0.85135	0.8507	0.999955	790	0	0.27731
G0110	10	0.42456	0.64079	0.999995	608	3	-0.067384	0.70242	0.70982	0.999955	606	1	-0.067384
G0457	10	0.4263	0.64231	0.999995	609	3	0.043915	0.44424	0.56064	0.999955	404	1	0.043915
G0611	10	0.42653	0.64247	0.999995	610	2	0.043972	0.45011	0.5632	0.999955	410	1	0.043972
G0320	10	0.42691	0.64276	0.999995	611	1	0.1318	0.82789	0.82697	0.999955	755	0	0.1318
G0672	10	0.42752	0.6432	0.999995	612	2	-0.10994	0.5539	0.61392	0.999955	473	1	-0.10994
G0947	10	0.42873	0.64411	0.999995	613	2	0.11511	0.081174	0.17608	0.999955	85	3	0.11511
G0468	10	0.42944	0.64482	0.999995	614	3	-0.18902	0.027867	0.079847	0.999955	65	3	-0.18902
G0152	10	0.43234	0.64725	0.999995	615	2	0.20288	0.19029	0.32412	0.999955	156	2	0.20288
G0164	10	0.43401	0.64869	0.999995	616	3	-0.071369	0.84456	0.8437	0.999955	781	0	-0.071369
G0918	10	0.43414	0.64881	0.999995	617	2	0.10844	0.77072	0.7702	0.999955	676	1	0.10844
G0724	10	0.43431	0.64897	0.999995	618	3	-0.024691	0.85189	0.85122	0.999955	792	0	-0.024691
G0851	10	0.43832	0.65245	0.999995	619	2	0.036139	0.15297	0.28858	0.999955	136	2	0.036139
G0503	10	0.43923	0.65331	0.999995	620	2	-0.13282	0.65956	0.67874	0.999955	572	1	-0.13282
G0668	10	0.43979	0.65379	0.999995	621	3	-0.11156	0.99347	0.99395	0.999955	980	0	-0.11156
G0206	10	0.44009	0.65409	0.999995	622	3	0.056142	0.33765	0.47059	0.999955	285	2	0.056142
G0905	10	0.4401	0.65409	0.999995	623	2	0.055014	0.83074	0.82979	0.999955	760	0	0.055014
G0573	10	0.4407	0.65459	0.999995	624	3	-0.13101	0.42387	0.55178	0.999955	390	1	-0.13101
G0839	10	0.44404	0.65749	0.999995	625	3	-0.10772	0.96913	0.96928	0.999955	949	0	-0.10772
G0353	10	0.44424	0.65765	0.999995	626	2	0.13966	0.144	0.27752	0.999955	132	3	0.13966
G0709	10	0.44518	0.65858	0.999995	627	2	-0.21017	0.66892	0.68521	0.999955	578	1	-0.21017
G0028	10	0.44542	0.65877	0.999995	628	1	0.0050105	0.38171	0.517	0.999955	343	2	0.0050105
G0618	10	0.44666	0.65976	0.999995	629	2	0.097719	0.88929	0.88956	0.999955	834	0	0.097719
G0985	10	0.44703	0.66003	0.999995	630	3	-0.1131	0.45765	0.56674	0.999955	414	1	-0.1131
G0552	10	0.44777	0.66067	0.999995	631	2	0.025408	0.83295	0.83193	0.999955	765	0	0.025408
G0407	10	0.44835	0.66118	0.999995	632	1	0.0199	0.44718	0.56196	0.999955	407	1	0.0199
G0654	10	0.44925	0.66203	0.999995	633	2	-0.10547	0.57101	0.62316	0.999955	485	1	-0.10547
G0984	10	0.45127	0.66375	0.999995	634	2	-0.036696	0.21539	0.34856	0.999955	168	2	-0.036696
G0253	10	0.45186	0.66415	0.999995	635	2	0.012971	0.23634	0.36972	0.999955	181	2	0.012971
G0704	10	0.45418	0.66641	0.999995	636	1	0.071394	0.18807	0.32186	0.999955	155	2	0.071394
G0433	10	0.45441	0.66668	0.999995	637	3	-0.14786	0.87268	0.87275	0.999955	820	0	-0.14786
G0961	10	0.45515	0.66722	0.999995	638	3	-0.13509	0.57427	0.6251	0.999955	488	1	-0.13509
G0001	10	0.45526	0.6673	0.999995	639	3	-0.12674	0.87189	0.87194	0.999955	819	0	-0.12674
G0058	10	0.45617	0.66805	0.999995	640	3	-0.091337	0.35859	0.49311	0.999955	311	2	-0.091337
G0193	10	0.45708	0.66883	0.999995	641	3	-0.14342	0.4702	0.57204	0.999955	422	1	-0.14342
G0758	10	0.45829	0.67006	0.999995	642	3	-0.36578	0.44835	0.56243	0.999955	409	1	-0.36578
G0287	10	0.4588	0.67053	0.999995	643	1	-0.052681	0.92358	0.92341	0.999955	872	0	-0.052681
G0833	10	0.45889	0.67063	0.999995	644	3	-0.022839	0.75484	0.75476	0.999955	661	1	-0.022839
G0274	10	0.45919	0.67084	0.999995	645	3	-0.10896	0.92259	0.92234	0.999955	869	0	-0.10896
G0706	10	0.4607	0.6721	0.999995	646	3	-0.1736	0.93059	0.93048	0.999955	877	0	-0.1736
G0379	10	0.46402	0.6749	0.999995	647	3	-0.044509	0.30945	0.44309	0.999955	254	1	-0.044509
G0263	10	0.4651	0.6759	0.999995	648	2	-0.10594	0.95421	0.95441	0.999955	921	0	-0.10594
G0275	10	0.46578	0.67648	0.999995	649	3	-0.18476	0.68976	0.69994	0.999955	599	1	-0.18476
G0766	10	0.46583	0.67655	0.999995	650	3	-0.16585	0.12655	0.24944	0.999955	121	3	-0.16585
G0431	10	0.46613	0.67671	0.999995	651	3	-0.24529	0.37902	0.51453	0.999955	340	2	-0.24529
G0467	10	0.46854	0.67856	0.999995	652	3	-0.042177	0.56632	0.62082	0.999955	479	1	-0.042177
G0074	10	0.46942	0.67916	0.999995	653	2	-0.034288	0.31312	0.44683	0.999955	258	2	-0.034288
G0635	10	0.46975	0.67947	0.999995	654	3	-0.044711	0.14769	0.28322	0.999955	134	2	-0.044711
G0009	10	0.47155	0.68113	0.999995	655	3	-0.10967	0.73162	0.7335	0.999955	631	1	-0.10967
G0172	10	0.47197	0.68147	0.999995	656	2	0.053619	0.57148	0.62343	0.999955	486	1	0.053619
G0862	10	0.47245	0.68195	0.999995	657	3	0.18863	0.11479	0.22993	0.999955	112	3	0.18863
G0796	10	0.47632	0.68518	0.999995	658	2	-0.18684	0.69288	0.70238	0.999955	602	1	-0.18684
G0707	10	0.47694	0.68573	0.999995	659	2	-0.10499	0.77624	0.77579	0.999955	683	0	-0.10499
G0818	10	0.47749	0.68621	0.999995	660	1	-0.066318	0.69904	0.70741	0.999955	604	1	-0.066318
G0596	10	0.47805	0.68671	0.999995	661	3	-0.056773	0.19922	0.33271	0.999955	161	2	-0.056773
G0743	10	0.47849	0.68711	0.999995	662	2	-0.12627	0.33482	0.46769	0.999955	280	1	-0.12627
G0351	10	0.47972	0.68817	0.999995	663	1	0.045468	0.64211	0.66694	0.999955	557	1	0.045468
G0339	10	0.48175	0.68995	0.999995	664	3	-0.25228	0.94658	0.94666	0.999955	908	0	-0.25228
G0598	10	0.48385	0.69165	0.999995	665	3	0.031214	0.68413	0.69584	0.999955	593	1	0.031214
G0616	10	0.48445	0.69219	0.999995	666	3	-0.18262	0.94992	0.95012	0.999955	914	0	-0.18262
G0571	10	0.48534	0.69304	0.999995	667	3	0.0018145	0.73466	0.73625	0.999955	637	1	0.0018145
G0463	10	0.48564	0.69336	0.999995	668	3	-0.10496	0.36014	0.49473	0.999955	315	2	-0.10496
G0032	10	0.48654	0.69418	0.999995	669	3	-0.037501	0.98452	0.98514	0.999955	966	0	-0.037501
G0114	10	0.4869	0.69445	0.999995	670	2	-0.098991	0.34891	0.48219	0.999955	298	2	-0.098991
G0044	10	0.48803	0.69555	0.999995	671	3	-0.080701	0.84531	0.8444	0.999955	783	0	-0.080701
G0975	10	0.49018	0.69767	0.999995	672	2	0.039782	0.48138	0.57697	0.999955	430	1	0.039782
G0751	10	0.49041	0.69789	0.999995	673	3	-0.13526	0.27923	0.41254	0.999955	225	2	-0.13526
G0464	10	0.49285	0.70002	0.999995	674	3	-0.20394	0.93592	0.93613	0.999955	884	0	-0.20394
G0816	10	0.49428	0.7012	0.999995	675	3	-0.024291	0.94931	0.94949	0.999955	913	0	-0.024291
G0285	10	0.49463	0.70147	0.999995	676	2	-0.078992	0.28857	0.42204	0.999955	233	2	-0.078992
G0575	10	0.49577	0.70251	0.999995	677	3	-0.11052	0.86709	0.86701	0.999955	814	0	-0.11052
G0674	10	0.49937	0.70566	0.999995	678	1	0.17528	0.9068	0.90639	0.999955	846	0	0.17528
G0288	10	0.50052	0.70658	0.999995	679	3	-0.14831	0.95139	0.9516	0.999955	917	0	-0.14831
G0016	10	0.50348	0.70916	0.999995	680	3	-0.048445	0.34347	0.4765	0.999955	293	2	-0.048445
G0068	10	0.50471	0.71027	0.999995	681	1	0.14162	0.35046	0.48404	0.999955	300	2	0.14162
G0823	10	0.50526	0.71076	0.999995	682	2	-0.065262	0.81972	0.81933	0.999955	747	0	-0.065262
G0633	10	0.5063	0.71154	0.999995	683	1	-0.022406	0.72355	0.72658	0.999955	623	1	-0.022406
G0043	10	0.50947	0.71414	0.999995	684	2	-0.045599	0.80115	0.80066	0.999955	717	0	-0.045599
G0702	10	0.51053	0.715	0.999995	685	2	-0.034574	0.38133	0.51674	0.999955	342	2	-0.034574
G0261	10	0.51123	0.7156	0.999995	686	2	0.076012	0.62839	0.65786	0.999955	543	1	0.076012
G0336	10	0.51292	0.71706	0.999995	687	3	-0.0092153	0.72916	0.73139	0.999955	629	1	-0.0092153
G0988	10	0.51333	0.71739	0.999995	688	2	-0.091822	0.73977	0.74085	0.999955	641	1	-0.091822
G0727	10	0.51645	0.72047	0.999995	689	3	0.12343	0.15544	0.29098	0.999955	138	2	0.12343
G0901	10	0.51856	0.72171	0.999995	690	2	-0.070588	0.46282	0.569	0.999955	417	1	-0.070588
G0887	10	0.51991	0.72252	0.999995	691	2	-0.09446	0.6569	0.67698	0.999955	571	1	-0.09446
G0733	10	0.52145	0.72327	0.999995	692	1	0.34806	0.50577	0.58844	0.999955	444	1	0.34806
G0413	10	0.52307	0.72405	0.999995	693	2	-0.0091205	0.50418	0.58771	0.999955	442	1	-0.0091205
G0967	10	0.52376	0.72429	0.999995	694	2	-0.044331	0.80828	0.80781	0.999955	727	0	-0.044331
G0475	10	0.52607	0.72527	0.999995	695	1	-0.050741	0.45707	0.56636	0.999955	413	1	-0.050741
G0673	10	0.53014	0.72716	0.999995	696	1	-0.022625	0.58798	0.63261	0.999955	505	1	-0.022625
G0870	10	0.53134	0.72771	0.999995	697	2	0.12371	0.085292	0.18278	0.999955	86	3	0.12371
G0497	10	0.53168	0.72791	0.999995	698	2	0.011643	0.24684	0.3799	0.999955	191	1	0.011643
G0676	10	0.53267	0.72839	0.999995	699	2	-0.094235	0.77125	0.77078	0.999955	677	1	-0.094235
G0023	10	0.53271	0.7284	0.999995	700	2	-0.0072278	0.11371	0.22824	0.999955	109	3	-0.0072278
G0489	10	0.53339	0.72872	0.999995	701	2	-0.019105	0.35935	0.49377	0.999955	313	2	-0.019105
G1000	10	0.53715	0.73057	0.999995	702	2	-0.14057	0.36135	0.4959	0.999955	317	1	-0.14057
G0160	10	0.54021	0.73209	0.999995	703	2	0.080597	0.30727	0.44087	0.999955	251	2	0.080597
G0903	10	0.54529	0.73454	0.999995	704	2	-0.083168	0.086886	0.18533	0.999955	87	3	-0.083168
G0180	10	0.55669	0.74068	0.999995	705	2	-0.24523	0.55487	0.61454	0.999955	474	1	-0.24523
G0964	10	0.55776	0.7412	0.999995	706	2	0.080515	0.42873	0.55369	0.999955	394	1	0.080515
G0935	10	0.56253	0.74355	0.999995	707	1	0.090084	0.80347	0.8029	0.999955	721	0	0.090084
G0973	10	0.56348	0.74407	0.999995	708	2	0.14595	0.096328	0.20059	0.999955	94	2	0.14595
G0218	10	0.56396	0.74431	0.999995	709	2	0.015043	0.49506	0.58346	0.999955	435	1	0.015043
G0652	10	0.56595	0.74525	0.999995	710	2	-0.10305	0.57054	0.62293	0.999955	484	1	-0.10305
G0805	10	0.56792	0.74632	0.999995	711	2	-0.072612	0.8633	0.86302	0.999955	811	0	-0.072612
G0451	10	0.56961	0.74705	0.999995	712	2	0.0042625	0.96402	0.96404	0.999955	937	0	0.0042625
G0247	10	0.5725	0.74856	0.999995	713	2	-0.078404	0.1974	0.33101	0.999955	159	2	-0.078404
G0717	10	0.57796	0.75158	0.999995	714	1	-0.091075	0.96535	0.96536	0.999955	938	0	-0.091075
G0277	10	0.5798	0.75261	0.999995	715	1	0.06735	0.79306	0.79249	0.999955	706	0	0.06735
G0169	10	0.58026	0.75293	0.999995	716	1	-0.059595	0.32792	0.46126	0.999955	270	2	-0.059595
G0477	10	0.58029	0.75294	0.999995	717	2	0.066161	0.79499	0.79435	0.999955	710	0	0.066161
G0297	10	0.58163	0.75354	0.999995	718	1	0.049897	0.25302	0.3857	0.999955	199	1	0.049897
G0112	10	0.58255	0.75402	0.999995	719	2	0.12999	0.73375	0.73546	0.999955	634	1	0.12999
G0132	10	0.58415	0.75474	0.999995	720	2	0.054747	0.59865	0.6389	0.999955	512	1	0.054747
G0173	10	0.58572	0.75558	0.999995	721	2	0.05559	0.73345	0.73522	0.999955	633	1	0.05559
G0385	10	0.58662	0.75617	0.999995	722	1	0.34812	0.11382	0.22842	0.999955	110	3	0.34812
G0718	10	0.58707	0.75632	0.999995	723	2	-0.15534	0.98702	0.98769	0.999955	968	0	-0.15534
G0513	10	0.58932	0.75743	0.999995	724	2	0.2287	0.78592	0.78567	0.999955	701	0	0.2287
G0409	10	0.59309	0.75954	0.999995	725	2	0.10485	0.64527	0.6691	0.999955	560	1	0.10485
G0642	10	0.5934	0.75966	0.999995	726	2	-0.058062	0.14246	0.275	0.999955	131	2	-0.058062
G0886	10	0.59424	0.76009	0.999995	727	2	0.19143	0.74798	0.74843	0.999955	651	1	0.19143
G0993	10	0.59845	0.76213	0.999995	728	2	0.025143	0.29499	0.42874	0.999955	239	1	0.025143
G0612	10	0.60172	0.76382	0.999995	729	2	0.090573	0.62344	0.65436	0.999955	536	1	0.090573
G0560	10	0.60216	0.76408	0.999995	730	1	0.17862	0.38435	0.51988	0.999955	350	1	0.17862
G0977	10	0.60259	0.7643	0.999995	731	2	0.14291	0.85367	0.85291	0.999955	794	0	0.14291
G0701	10	0.60502	0.76547	0.999995	732	2	0.13882	0.050932	0.12626	0.999955	79	3	0.13882
G0479	10	0.60533	0.7657	0.999995	733	2	-0.16803	0.91691	0.91633	0.999955	859	0	-0.16803
G0129	10	0.60689	0.76656	0.999995	734	2	-0.022468	0.818	0.8175	0.999955	744	0	-0.022468
G0873	10	0.60736	0.76683	0.999995	735	2	-0.055061	0.63369	0.66135	0.999955	547	1	-0.055061
G0223	10	0.60782	0.76706	0.999995	736	2	-0.068091	0.82036	0.82002	0.999955	748	0	-0.068091
G0216	10	0.60937	0.76781	0.999995	737	2	-0.063339	0.74006	0.74114	0.999955	642	1	-0.063339
G0814	10	0.60951	0.76789	0.999995	738	1	-0.042685	0.78467	0.7844	0.999955	698	0	-0.042685
G0047	10	0.61153	0.76886	0.999995	739	2	0.13048	0.81319	0.81269	0.999955	736	0	0.13048
G0914	10	0.61208	0.76912	0.999995	740	2	-0.023851	0.94104	0.94113	0.999955	894	0	-0.023851
G0819	10	0.61251	0.76938	0.999995	741	1	0.34663	0.34114	0.4744	0.999955	291	2	0.34663
G0519	10	0.61421	0.77025	0.999995	742	1	-0.12065	0.69115	0.701	0.999955	600	1	-0.12065
G0737	10	0.61552	0.77104	0.999995	743	2	0.071835	0.81385	0.81349	0.999955	738	0	0.071835
G0373	10	0.61888	0.77282	0.999995	744	2	0.13909	0.27428	0.40767	0.999955	219	1	0.13909
G0027	10	0.61927	0.77304	0.999995	745	1	0.23592	0.39014	0.52574	0.999955	358	2	0.23592
G0939	10	0.62222	0.77486	0.999995	746	2	-0.10377	0.32083	0.45451	0.999955	265	1	-0.10377
G0224	10	0.62434	0.77594	0.999995	747	2	-0.11809	0.57934	0.62792	0.999955	496	1	-0.11809
G0153	10	0.62615	0.777	0.999995	748	2	0.095903	0.42082	0.55049	0.999955	389	1	0.095903
G0772	10	0.63085	0.77965	0.999995	749	2	0.027522	0.86297	0.86271	0.999955	810	0	0.027522
G0081	10	0.63692	0.783	0.999995	750	2	0.12393	0.30571	0.43942	0.999955	249	2	0.12393
