"","sgRNA","logFC","logCPM","PValue"
"9106","G0911_9106",0.38482419709406,5.83485364381889,0.540005887665542
"9107","G0911_9107",-0.247067465549329,5.293377872657,1
"9108","G0911_9108",-0.166136234526163,6.755139700794,0.913808963410059
"9109","G0911_9109",-0.794825756647409,7.82754498668764,0.00412932146616562
"9110","G0911_9110",-0.00194440663282452,7.97602501106622,1
"9111","G0912_9111",0.758330087525402,5.89322788486965,0.41416564319636
"9112","G0912_9112",-0.483682259647019,5.98491254594689,0.721480225898947
"9113","G0912_9113",-0.458714771384144,6.51105589070663,0.509799900735276
"9114","G0912_9114",-0.97253520103186,6.00386278862548,0.291694686649342
"9115","G0912_9115",-0.305651794322092,6.49849413105164,0.689354143162031
"9116","G0912_9116",-0.262295540814272,7.83377535606657,0.428854493527743
"9117","G0912_9117",-0.0534454939017783,5.87201549960171,1
"9118","G0912_9118",-1.19099230149356,6.31929873782669,0.0841588878812021
"9119","G0912_9119",-0.365915709831565,6.58912722829013,0.561813403708989
"9120","G0912_9120",-0.481758980088116,6.07414427186444,0.489609500801444
"9121","G0913_9121",-1.71017742786502,7.22752935761484,1.22479884380088e-05
"9122","G0913_9122",-0.726776758271829,5.31333176648688,0.573090749876996
"9123","G0913_9123",-0.76908344360016,6.36598913003626,0.121721312577011
"9124","G0913_9124",-2.95772384424564,6.72243268011419,2.53095035980215e-09
"9125","G0913_9125",-1.07839373838517,6.29854086696772,0.0475067638556636
"9126","G0913_9126",-1.62267759181505,6.17595139968367,0.0116554776550314
"9127","G0913_9127",-1.40382196472344,7.19936731489278,0.000168344419909898
"9128","G0913_9128",-1.95874516906898,5.56062202947197,0.00882247348621275
"9129","G0913_9129",-0.244564062858302,7.33353018732942,0.572972449098603
"9130","G0913_9130",-1.25047344498966,6.54979189966199,0.00612883845339722
"9131","G0914_9131",0,4.55632545859045,1
"9132","G0914_9132",-0.219535758548378,6.22245595016435,0.879774781365717
"9133","G0914_9133",-0.168559187422131,8.31350280984626,0.521590248148407
"9134","G0914_9134",-0.430228172766779,5.36552521703122,1
"9135","G0914_9135",-0.14521885725538,5.9117722466761,0.866883907009571
"9136","G0914_9136",-0.529741365370021,6.18197556428816,0.489203807575256
"9137","G0914_9137",-0.2475536899456,8.86341816922552,0.261160336793286
"9138","G0914_9138",-0.635613556927374,6.67080346457053,0.278985919305614
"9139","G0914_9139",-1.551682319472,5.7774650522517,0.137036259089963
"9140","G0914_9140",-0.0294868422179114,7.06859750602366,1
"9141","G0915_9141",-0.453427119912849,6.12668824362654,0.60606403834469
"9142","G0915_9142",-0.294832830276431,7.12451521462714,0.430150794492051
"9143","G0915_9143",0.441441020611673,4.93461399472245,1
"9144","G0915_9144",-0.332069177170708,6.03481032832317,0.527770600240123
"9145","G0915_9145",0.0890013609564429,7.08893100724575,1
"9146","G0915_9146",-0.697698706471232,6.14840528270282,0.325704669483675
"9147","G0915_9147",-0.104447049153662,7.80159609884553,0.756377040955752
"9148","G0915_9148",-0.210008342498485,7.93977702296671,0.411657556071523
"9149","G0915_9149",-1.07903291821692,6.91814510194559,0.0288632211259609
"9150","G0915_9150",-0.517819912998733,5.51777860707681,0.673692231610519
"9151","G0916_9151",-0.20190673560451,8.34457021770389,0.545244713409264
"9152","G0916_9152",-1.07386472346892,5.56704638610066,0.130526858780055
"9153","G0916_9153",-0.784642519158016,6.07687430918075,0.138032189693505
"9154","G0916_9154",-0.665261350310064,6.67967724371333,0.339474498203894
"9155","G0916_9155",-0.207990500915349,6.66662186992334,0.793271657046379
"9156","G0916_9156",-0.496607198590626,5.619321552234,0.719227760117973
"9157","G0916_9157",-0.788487744077308,5.78314847231127,0.319581522404591
"9158","G0916_9158",-0.800222521460413,6.26219798627309,0.122093063063074
"9159","G0916_9159",0.435110693982979,5.91806842214593,0.498154556126249
"9160","G0916_9160",0.294906936277586,6.08255996141946,0.578857723143243
"9161","G0917_9161",1.14427946084177,8.50944603999117,0.000106751394336434
"9162","G0917_9162",1.10835009793202,7.8737103810325,0.000311227722978391
"9163","G0917_9163",-0.139990971085358,5.78275072196776,0.828338953607717
"9164","G0917_9164",1.25569851466961,7.12662671266806,0.00457335920339265
"9165","G0917_9165",1.35544451525209,8.6613690313395,4.68663134893215e-08
"9166","G0917_9166",0.477409222572244,6.01306857683799,0.675636484714903
"9167","G0917_9167",1.09504262935247,7.75990918559852,0.0107177313148413
"9168","G0917_9168",0.85559793604078,7.29155868593381,0.172979848620051
"9169","G0917_9169",1.16249598161959,7.75155081582789,0.00139802289978003
"9170","G0917_9170",0.992596688974453,8.07020586596096,0.00433563328582706
"9171","G0918_9171",0.310433528438676,5.99677952235331,0.701503163582538
"9172","G0918_9172",-0.144980197040818,6.99690956657356,0.705411992764246
"9173","G0918_9173",-0.192262838174784,5.93487196417886,1
"9174","G0918_9174",-0.198613102151152,6.80086082901219,0.805239959317241
"9175","G0918_9175",-0.681127942094134,7.6845101125393,0.0311130429221096
"9176","G0918_9176",-0.64190414685659,7.63047026189702,0.0421340136662998
"9177","G0918_9177",-0.215609790492159,7.13398401005971,0.657222253793214
"9178","G0918_9178",-0.582425650403025,6.80685356175976,0.299651516366504
"9179","G0918_9179",0.256642140902639,6.19062423611404,0.738419061607026
"9180","G0918_9180",0.0739161824610182,7.19718291084229,0.917937382779774
"9181","G0919_9181",-0.725460695354307,6.97898500636424,0.0605793388316238
"9182","G0919_9182",-0.2588048432868,6.48787885667343,0.664942221964465
"9183","G0919_9183",-0.193495979104567,7.33276103620665,0.426466897455822
"9184","G0919_9184",-0.247624994388404,6.50449910566257,0.773931577682008
"9185","G0919_9185",-0.740110363846971,6.61664544487149,0.10450606926888
"9186","G0919_9186",0.0321807777472312,6.77735087582456,0.902845515348302
"9187","G0919_9187",1.04697941450434,5.23927889670811,0.493484642030051
"9188","G0919_9188",-1.19473605909053,5.99895161054291,0.126424113649442
"9189","G0919_9189",-0.595994151741294,6.86306370973835,0.166520865335922
"9190","G0919_9190",-0.117486061158227,7.36990723874491,0.742130899570157
"9191","G0920_9191",-0.34820243078824,6.45361078013091,0.48897138731989
"9192","G0920_9192",-0.825730519312996,6.81438490639838,0.0588938116138411
"9193","G0920_9193",0.497690404339762,6.06120197063903,0.379386400432167
"9194","G0920_9194",-3.1806765530319,4.88035896931952,0.152743419429875
"9195","G0920_9195",-0.549350099393215,7.49087120036175,0.146754743143236
"9196","G0920_9196",-0.785788377930041,6.19212862814813,0.218114625880882
"9197","G0920_9197",0.1560341226007,6.48740831821517,0.905879089107571
"9198","G0920_9198",-0.580641625866412,8.38852471180195,0.0522278119448993
"9199","G0920_9199",-1.6137749331933,5.61561392161681,0.0699771542470871
"9200","G0920_9200",-0.33768495196148,7.20580076255888,0.627283098013838
"9201","G0921_9201",0.701235283826876,5.54571752817649,0.43645003319207
"9202","G0921_9202",-0.52766944510798,7.62770910259656,0.111471620883265
"9203","G0921_9203",-0.569130778604134,5.82553733772442,0.730768811131821
"9204","G0921_9204",-0.252653595077758,6.23048002913953,0.742141420075578
"9205","G0921_9205",-0.464996632402607,7.00701619218713,0.344970925554155
"9206","G0921_9206",-0.110746020839862,7.26621377391994,0.774213025490701
"9207","G0921_9207",-0.566944146505474,6.34379343999102,0.348907771793774
"9208","G0921_9208",0.255405086936814,6.26491907327451,0.886312028380248
"9209","G0921_9209",-0.860844885229873,6.83406164601769,0.0885057294037963
"9210","G0921_9210",0.00394805042007056,4.73793459771124,1
"9211","G0922_9211",-0.53162146072502,6.5906526392586,0.309730435940985
"9212","G0922_9212",-1.34480273498869,6.29186581302663,0.0373256252686307
"9213","G0922_9213",0.172628260687565,6.06662246783915,0.909808557955316
"9214","G0922_9214",1.25255226995477,5.32057509141646,0.287492043954127
"9215","G0922_9215",-0.03861559862,6.4072224038313,1
"9216","G0922_9216",-1.02868949730859,6.37909520740925,0.038429595107276
"9217","G0922_9217",-0.314133298882303,5.84195299664797,1
"9218","G0922_9218",0.0809054332234991,5.24930045207087,1
"9219","G0922_9219",-0.312716551442147,7.3805867149693,0.579473911912667
"9220","G0922_9220",-0.6904077107803,6.50144794395275,0.329826349524267
"9221","G0923_9221",-0.444498423960413,7.1088828125711,0.386222929722339
"9222","G0923_9222",-0.788702937325142,6.46510964265539,0.118038911889603
"9223","G0923_9223",0.792711545235029,5.15329945079341,0.346047351026474
"9224","G0923_9224",-0.848574947159085,6.80550652183262,0.0634382544677569
"9225","G0923_9225",-0.329586229193539,6.02281548217347,0.529231748383458
"9226","G0923_9226",0.0605946425289003,7.53537274981863,0.930617335665493
"9227","G0923_9227",-0.393704894776904,6.96502141784981,0.691709721064936
"9228","G0923_9228",-0.804173426833952,5.21398564789239,0.774107774511617
"9229","G0923_9229",0.260063409434535,7.12348034074865,0.427861606826523
"9230","G0923_9230",-0.0681397427101059,6.04308898371371,1
"9231","G0924_9231",0.208945951005425,6.33057676934691,0.873848047115459
"9232","G0924_9232",-0.181874055743451,6.64068254982579,0.910847448763983
"9233","G0924_9233",-1.1965433572646,4.87374883026959,1
"9234","G0924_9234",-0.512998781174848,7.14567665159498,0.258194417148047
"9235","G0924_9235",0.260165519163901,6.8591221337529,0.632125938325501
"9236","G0924_9236",0.542624735225839,6.32578977427906,0.269957729135346
"9237","G0924_9237",1.17465389449484,5.07934739608902,0.503919936615643
"9238","G0924_9238",-0.566769089645565,6.03404267542495,0.616053870936876
"9239","G0924_9239",-0.523113854039374,7.36084463073758,0.108262236379689
"9240","G0924_9240",-0.946684893330933,5.65501891380949,0.244025245443089
"9241","G0925_9241",-0.781882850003722,6.10681415809202,0.164714220044503
"9242","G0925_9242",-0.0164050161833275,7.2801283091843,0.934372371014885
"9243","G0925_9243",-0.095187017573632,5.82340076899275,1
"9244","G0925_9244",-0.372625865587978,6.30026336718092,0.649737697311132
"9245","G0925_9245",-0.280302430358176,5.71763318631185,0.632574673952009
"9246","G0925_9246",-0.213772223566223,5.57296979928488,1
"9247","G0925_9247",-0.48888453168015,7.68860540315261,0.167943697930624
"9248","G0925_9248",0.0137819307430173,6.53224528344263,1
"9249","G0925_9249",-0.801103092283782,5.81105934703194,0.45574267516535
"9250","G0925_9250",-0.243954233606706,8.9958336895797,0.251769641078697
"9251","G0926_9251",-0.177874646915019,6.79947847503387,0.697182204898288
"9252","G0926_9252",-0.224201827323994,5.52481891534717,0.820386004548519
"9253","G0926_9253",-0.848257779294068,6.53805671196269,0.0725409149888847
"9254","G0926_9254",-0.158244982793175,7.55686545368948,0.596846728553834
"9255","G0926_9255",-0.0572948095663732,6.81595224852089,0.909398570210226
"9256","G0926_9256",0.0419546990729163,6.49362604607097,1
"9257","G0926_9257",0.221963898528616,6.29512680973443,0.880525056284453
"9258","G0926_9258",-0.283589357546518,6.72998713052788,0.700554858515703
"9259","G0926_9259",-0.828133304430914,6.20146778889069,0.210815500782329
"9260","G0926_9260",-0.29773194621778,8.10211519047201,0.322184026821542
"9261","G0927_9261",0.880548029071469,5.49333705183228,0.447256805395162
"9262","G0927_9262",-0.722843552081067,6.54086020910562,0.139413296007658
"9263","G0927_9263",-0.409563360819505,7.35517785373056,0.203500656843422
"9264","G0927_9264",-0.560959267672915,7.10837496668711,0.198158925868954
"9265","G0927_9265",-0.580951456065232,7.37557282327722,0.287755108807323
"9266","G0927_9266",-1.72266084021657,5.97433081907751,0.0100119638215057
"9267","G0927_9267",-0.257388208802151,7.24698286887448,0.604141489634131
"9268","G0927_9268",-0.169258409212979,6.98731609455958,0.695285142654705
"9269","G0927_9269",-0.568971803939297,8.28297750839639,0.0692848769509693
"9270","G0927_9270",-0.779296303267075,5.99228767609686,0.39067699563895
"9271","G0928_9271",-0.178612888033429,7.73907835400245,0.570284277985183
"9272","G0928_9272",1.15194930359387,5.09567931754558,0.77792026107038
"9273","G0928_9273",-0.410808872046512,6.8496297696295,0.241232532792465
"9274","G0928_9274",-0.197634542949518,7.05205787696391,0.761469434248526
"9275","G0928_9275",-0.279672594205857,6.93087581252329,0.628806885748145
"9276","G0928_9276",-0.383853290305073,6.74489544651786,0.419700228562531
"9277","G0928_9277",-0.406684568046016,7.75285044975131,0.283934376164173
"9278","G0928_9278",-0.268647307579334,6.24347164152673,1
"9279","G0928_9279",-1.29711225181369,6.00108950076517,0.0563211219501557
"9280","G0928_9280",-0.835456641912071,6.98766844042128,0.0252876104242821
"9281","G0929_9281",-0.293349736421599,7.69359891090048,0.294016295720412
"9282","G0929_9282",-0.533513767057999,6.78515866044749,0.288818334573146
"9283","G0929_9283",-0.409939435056501,6.34490033652737,0.694979636655053
"9284","G0929_9284",-0.678652267571099,6.06131436917302,0.295932667287552
"9285","G0929_9285",-0.7879859364111,6.09987333745958,0.335070687355998
"9286","G0929_9286",-0.352092855029031,6.84054911530354,0.338442957986309
"9287","G0929_9287",-0.522511219847801,4.94107105239021,0.644596166778708
"9288","G0929_9288",-0.49904516666135,5.94176498890069,0.458876984157364
"9289","G0929_9289",-0.589693154371933,7.46996739395734,0.0602373568268309
"9290","G0929_9290",0.000710631840677761,6.86234164095162,1
"9291","G0930_9291",0.345753158033099,7.39351095249837,0.372792956954476
"9292","G0930_9292",-0.496611323807375,7.31510264735418,0.171398452079223
"9293","G0930_9293",1.06135145774225,6.58835912856972,0.042757813383333
"9294","G0930_9294",0.800922078708921,7.75027045633129,0.0476889119249598
"9295","G0930_9295",0.404995395716842,6.96841598708245,0.395078443100195
"9296","G0930_9296",0.932760775217225,7.72279236508921,0.00589492519903563
"9297","G0930_9297",0.137306027046675,8.59590473298698,0.673169358269978
"9298","G0930_9298",0.435421264500632,6.89007974888845,0.381422703992934
"9299","G0930_9299",0.754046004663802,7.54309793238258,0.0677532964379263
"9300","G0930_9300",0.614979833547558,6.67061649050482,0.240322607171203
"9301","G0931_9301",-0.357956892502042,6.73787941981535,0.535554001338475
"9302","G0931_9302",-0.405064119098579,6.9315644727747,0.522575662479225
"9303","G0931_9303",-0.0331677124562885,5.78230317553677,0.833308085095533
"9304","G0931_9304",-0.729313338979334,6.27685152901373,0.230167932983489
"9305","G0931_9305",-0.642435061363353,6.46903997173984,0.328761280721022
"9306","G0931_9306",-0.374462655874886,6.47936002892068,0.75830500887872
"9307","G0931_9307",-0.71297758368975,7.26962885251791,0.0334639949782907
"9308","G0931_9308",0.92952227323095,6.01973298057471,0.412965961489519
"9309","G0931_9309",-0.302524634043958,6.46534952706008,0.802898251410994
"9310","G0931_9310",0.164851123198764,6.4462794671594,0.742195879113388
"9311","G0932_9311",-1.42979710504284,6.28914434117473,0.00643421081504902
"9312","G0932_9312",-1.00158854986968,6.96318533922658,0.00894698883800518
"9313","G0932_9313",-0.41037696544116,7.3115094841834,0.263589792311002
"9314","G0932_9314",0.0028887854118462,5.57342202480063,1
"9315","G0932_9315",-0.374409450651099,6.45507957384038,0.60121099780953
"9316","G0932_9316",0.909164176125299,5.20289704629781,0.303874923861946
"9317","G0932_9317",-0.572808713903719,7.11202272390209,0.242173036153406
"9318","G0932_9318",-0.753111652589461,6.23197709136912,0.193130700604251
"9319","G0932_9319",-1.55615334251,4.94763308584562,0.634563498436147
"9320","G0932_9320",-0.415097320146221,6.26220016852241,0.684965684126237
"9321","G0933_9321",-1.58815577836585,4.64433861917563,1
"9322","G0933_9322",-2.42954395334027,5.51349185503378,0.0143918593624021
"9323","G0933_9323",-1.06420154156134,5.55146665331738,0.179876546835176
"9324","G0933_9324",-0.2861911140556,6.72546340688589,0.737283481807295
"9325","G0933_9325",-1.71393182435698,6.37616421487849,0.0101427958709969
"9326","G0933_9326",-1.15540943087375,5.69546358910355,0.450784088604827
"9327","G0933_9327",-1.74300280403448,5.25450723799431,0.197198260829225
"9328","G0933_9328",-2.80593097519524,6.2402395113269,4.57985287815693e-05
"9329","G0933_9329",-2.0375090825747,5.60839720862614,0.0324889930609732
"9330","G0933_9330",-0.38525394524988,5.08381547177841,1
"9331","G0934_9331",-0.427639402439517,6.71175437987266,0.569184992359171
"9332","G0934_9332",-0.17548832669848,6.13606385043526,0.711482376526605
"9333","G0934_9333",-0.533869072005559,6.37671044504639,0.211125774193206
"9334","G0934_9334",-0.598303786664297,5.88665868778858,0.383734489980273
"9335","G0934_9335",-0.213369228362068,6.59780154435165,0.71618777948431
"9336","G0934_9336",-0.251757468019249,7.60191269848899,0.477587630132853
"9337","G0934_9337",-0.434148663859239,7.6862253661798,0.217733661932365
"9338","G0934_9338",-0.669391151035486,6.70062102863567,0.247483472514243
"9339","G0934_9339",-1.17769820776706,5.09269831806347,0.484892134880697
"9340","G0934_9340",0.430811550945799,6.27730539037743,0.508700634732805
"9341","G0935_9341",-0.258369964477572,7.94964323061948,0.403750877784795
"9342","G0935_9342",-0.180290213774006,6.66493228830796,0.60193739305403
"9343","G0935_9343",-0.237821976099776,6.83571431808844,0.611864513900989
"9344","G0935_9344",-0.268208311198811,7.73350637863136,0.411343672796317
"9345","G0935_9345",-0.104396126152481,5.78415957185847,1
"9346","G0935_9346",-0.317607217220083,8.41041057194171,0.274671708237998
"9347","G0935_9347",-0.881698856044201,5.94239829024887,0.0954131394531868
"9348","G0935_9348",1.33132179102599,5.1482920627379,0.561693812669316
"9349","G0935_9349",-0.564260376377534,7.15552366692565,0.201931152354723
"9350","G0935_9350",0.00393615261362794,5.56334129180276,0.999999999999999
"9351","G0936_9351",-1.48957184012682,5.36902106495434,0.117178266625259
"9352","G0936_9352",-1.63962014255186,4.64964242211058,1
"9353","G0936_9353",-1.26008818950746,6.41863226022932,0.0435255781995904
"9354","G0936_9354",-2.30935571658208,4.72446806464306,0.509552425269883
"9355","G0936_9355",-0.645268779754026,5.13721119984297,0.693754887269489
"9356","G0936_9356",-0.224719222130139,7.15574947129901,0.541154672967232
"9357","G0936_9357",-0.491262806539384,4.94379026895023,0.999999999999999
"9358","G0936_9358",-1.57287269424074,5.26060776584892,0.44618781589741
"9359","G0936_9359",-1.96660593747997,5.32243699583434,0.115946899330208
"9360","G0936_9360",-1.19262340437018,5.3066144077736,0.541540718939144
"9361","G0937_9361",-0.875864556602736,5.02239409024228,0.698641278490523
"9362","G0937_9362",-0.331660879169898,7.4851766388183,0.246218777537195
"9363","G0937_9363",-0.689549365718855,5.30230876737711,0.551283574582643
"9364","G0937_9364",-0.728248021730263,5.87328501885766,0.253367649090575
"9365","G0937_9365",-0.435231431888954,7.60820222058832,0.238703949317887
"9366","G0937_9366",0.159088696048045,6.11226241318036,0.999999999999999
"9367","G0937_9367",0.587918507663786,5.63136067328109,0.531200390920241
"9368","G0937_9368",-0.146744701122979,5.74688601688858,0.82753600954454
"9369","G0937_9369",-1.10127089935989,6.53469137196737,0.069993781453338
"9370","G0937_9370",-1.64078402449201,5.77092822703973,0.0293249129723016
"9371","G0938_9371",1.79069946198615,5.26401083432107,0.131993378765258
"9372","G0938_9372",-0.958003694352328,6.06355105383161,0.150645943518035
"9373","G0938_9373",-0.246216799695649,6.53842692700045,0.675478399646721
"9374","G0938_9374",-0.477490548917918,7.35402660245119,0.204889373421125
"9375","G0938_9375",-0.286644221894636,8.43383936520608,0.260553477057833
"9376","G0938_9376",0.701402160686913,5.55983588379797,0.53581124441283
"9377","G0938_9377",-0.448483475631236,7.06346882289102,0.346189060602954
"9378","G0938_9378",-0.218739968831399,5.96529869829658,0.866840466748994
"9379","G0938_9379",-0.438430751306335,6.3475629975813,0.420255171242183
"9380","G0938_9380",-0.420373316608748,6.2655601136528,0.659390902689526
"9381","G0939_9381",0.379956576522096,6.28014004442467,0.445770467528143
"9382","G0939_9382",-0.279036527917379,5.97724998490375,0.855688020457899
"9383","G0939_9383",-0.181979187513358,6.64867730656049,1
"9384","G0939_9384",-0.45688653939427,6.77616522238998,0.334036446776783
"9385","G0939_9385",-0.182999645188877,7.57135495691595,0.683329998952028
"9386","G0939_9386",-0.248176168002358,8.37759988426569,0.411849625548583
"9387","G0939_9387",-0.628132607731287,7.35920071155451,0.142652638304806
"9388","G0939_9388",-0.479512871312542,8.30093255902894,0.0847929548561954
"9389","G0939_9389",-0.426320350053201,6.99276234579498,0.274096546391045
"9390","G0939_9390",-0.470468294788314,6.04820770754452,0.522151084922115
"9391","G0940_9391",-0.539702278212662,6.3171658621468,0.360674459345292
"9392","G0940_9392",-1.1423859695962,5.42723666848222,0.183074654905923
"9393","G0940_9393",-0.0544961063565195,5.80403782762735,0.999999999999998
"9394","G0940_9394",-0.76627975331726,7.08052384138011,0.0522109936772333
"9395","G0940_9395",-0.364335021703252,7.20218259995079,0.328807971845388
"9396","G0940_9396",-0.306859876424974,6.43855313033912,0.667006046842619
"9397","G0940_9397",-0.0894981573413645,7.51172624926608,0.931076440995886
"9398","G0940_9398",-1.25472119180339,5.74990608170116,0.102500621363527
"9399","G0940_9399",-0.693202303735303,5.66437492144619,0.421879956780374
"9400","G0940_9400",-1.17091161668032,6.17986479501926,0.0333070878081531
"9401","G0941_9401",-0.319792560783115,6.61431083021414,0.632790732347639
"9402","G0941_9402",0.0225469367632203,8.09636876440191,1
"9403","G0941_9403",-0.0114823256386892,4.86730472566903,1
"9404","G0941_9404",-0.369379520312184,7.08691070856514,0.488745119021082
"9405","G0941_9405",-0.364548487129798,8.00201256194177,0.28974872187459
"9406","G0941_9406",-0.306011036758823,6.83678434942482,0.544843044288951
"9407","G0941_9407",-0.464048326454307,6.62580450626803,0.520294525554919
"9408","G0941_9408",0.454545172511724,6.11251727604644,0.599737893644368
"9409","G0941_9409",-0.0920788587920611,6.57034178022642,1
"9410","G0941_9410",-0.618401600316488,6.74825655633566,0.179824986609514
"9411","G0942_9411",2.07223076499055,8.46136068228302,7.54352046137564e-09
"9412","G0942_9412",1.82598759786955,11.5393857492862,8.93375710313814e-35
"9413","G0942_9413",1.87725972784377,9.94009029470253,6.52492160623519e-23
"9414","G0942_9414",2.0174208635203,9.48287054147176,1.43060524926488e-13
"9415","G0942_9415",2.14040775472371,9.17825932753545,1.26629516910226e-24
"9416","G0942_9416",2.06813360795866,9.06036656276588,6.56432915091303e-14
"9417","G0942_9417",-0.291494393073964,6.91500237516218,0.560054141680082
"9418","G0942_9418",2.4411524772617,7.33036804827907,0.0018273941755985
"9419","G0942_9419",1.75290359833085,8.38811521629397,1.13621277163264e-06
"9420","G0942_9420",1.88725183876025,9.81363580298869,2.33459308486851e-10
"9421","G0943_9421",-0.505203539198545,6.2564140468569,0.327910069268807
"9422","G0943_9422",-2.30929761924104,4.72446806464306,0.509599243965257
"9423","G0943_9423",-0.932466316250391,5.36316131440623,0.30772070771201
"9424","G0943_9424",-0.259506782944041,6.91069043445195,0.520236229767328
"9425","G0943_9425",-0.649828432275765,6.35263455058293,0.296258816923404
"9426","G0943_9426",0.50597936221097,6.32426210710444,0.505751359366286
"9427","G0943_9427",0.0909385098789308,6.18290232456479,0.999999999999999
"9428","G0943_9428",-0.503690130752321,6.03734767554887,0.665556631820904
"9429","G0943_9429",0.114180861254854,6.9474537903696,0.904085696905689
"9430","G0943_9430",-0.396109363782508,5.77330675026709,0.503884753885157
"9431","G0944_9431",-0.259011213658097,5.6685866395648,0.660634981261324
"9432","G0944_9432",-0.228007381859243,6.28358886096712,0.864400916600073
"9433","G0944_9433",0.103414324991766,6.02098572521252,1
"9434","G0944_9434",-0.970916939353262,6.3178587292463,0.065564022328931
"9435","G0944_9435",-0.564140237556173,7.84831857006772,0.133174769895413
"9436","G0944_9436",-1.05611782849543,5.57367430658275,0.350921810921502
"9437","G0944_9437",-0.0826901691505922,6.46632990798674,0.886816581244967
"9438","G0944_9438",-0.806897333972635,7.00394945848389,0.0801662855858901
"9439","G0944_9439",-0.810612187131141,6.27069066373297,0.180315878927768
"9440","G0944_9440",-0.207186837456283,6.40716709913945,0.888769825330766
"9441","G0945_9441",-1.45021697349907,6.72333628019065,0.0349788463193489
"9442","G0945_9442",-1.33986249231184,5.65676692626232,0.144297533098775
"9443","G0945_9443",-0.878887397082082,5.01935833371558,0.707401806134242
"9444","G0945_9444",-0.710365022054086,6.97352316790528,0.115810188695899
"9445","G0945_9445",-1.56264057618742,4.9504364487362,0.637279966884023
"9446","G0945_9446",-0.417942873067912,5.24493309425343,0.769875900695463
"9447","G0945_9447",-1.7379851912301,5.67353889214788,0.129325344504405
"9448","G0945_9448",-1.06974734894443,5.4094955858437,0.402893739110185
"9449","G0945_9449",-0.366725412746623,4.95850220867059,1
"9450","G0945_9450",-0.698769122970024,4.79919789305207,1
"9451","G0946_9451",-0.0549694085409135,6.63811510394357,1
"9452","G0946_9452",0.546517267294886,6.99076012893681,0.181380398275658
"9453","G0946_9453",-0.228000413412807,6.09935114764477,0.787677373568865
"9454","G0946_9454",-0.117990341098977,7.75779254570709,0.871582059458545
"9455","G0946_9455",-0.654228892767191,7.35207243611213,0.0731632980974756
"9456","G0946_9456",0.0601542055911164,8.04481068701991,0.8721096434837
"9457","G0946_9457",-0.192280896142098,7.76876317224332,0.66762682711916
"9458","G0946_9458",-0.630892895290417,7.03069471726524,0.264842940481508
"9459","G0946_9459",-0.945255868334173,5.36030199329605,0.282535909429657
"9460","G0946_9460",-1.06957945557561,6.91878141329403,0.0142745194951722
"9461","G0947_9461",-0.335372396176866,5.97481339631648,0.56980397997349
"9462","G0947_9462",-0.272946755030131,7.34887019363127,0.427529039953024
"9463","G0947_9463",-0.110442663173323,5.90644674259059,1
"9464","G0947_9464",-0.223077398348094,5.39957961988793,1
"9465","G0947_9465",0.358459762631484,7.49528686709439,0.288957216988841
"9466","G0947_9466",-0.0709776964382237,7.14574692375957,0.908993445572429
"9467","G0947_9467",-0.649937946712066,6.67035489286272,0.207633735091143
"9468","G0947_9468",-0.74830380979657,7.20752757761105,0.0278221419705169
"9469","G0947_9469",0.30890588504907,6.40995114064097,0.571807428601333
"9470","G0947_9470",-0.0110717027735228,6.21431924036857,0.901671818273579
"9471","G0948_9471",-0.0910744127626627,6.28864625055327,0.872757485319146
"9472","G0948_9472",-0.25809634216835,7.42879786977152,0.522493030811101
"9473","G0948_9473",-0.181838791550302,7.94305065719351,0.716531933979281
"9474","G0948_9474",-0.502155072043474,7.24413825880367,0.24716640053494
"9475","G0948_9475",-0.449527576282474,6.51486289075886,0.542134583553852
"9476","G0948_9476",-2.16241911984169,5.37243150004136,0.103306095532803
"9477","G0948_9477",-0.657293046543888,5.73350844926252,0.307071529562004
"9478","G0948_9478",-0.228169657709808,7.3041681720213,0.565153857970029
"9479","G0948_9479",-0.612989752294394,5.77896412046155,0.436439915898838
"9480","G0948_9480",-0.228562462053143,5.91970915014657,0.602705911648649
"9481","G0949_9481",-0.527634746119108,8.39832999651945,0.0264206338389626
"9482","G0949_9482",-0.460817716800979,8.18607919289187,0.100000704874774
"9483","G0949_9483",0.00119977658493633,5.35690674150894,1
"9484","G0949_9484",-0.202341969755509,5.66452519485566,0.847035385067611
"9485","G0949_9485",-0.434907619346442,6.88208328306887,0.533310940222268
"9486","G0949_9486",0.770337532373557,5.79838961787614,0.263665143632847
"9487","G0949_9487",-0.919496702076743,7.22465378548753,0.00398350280034319
"9488","G0949_9488",-0.467840842234432,6.64681342379019,0.420297972418507
"9489","G0949_9489",-0.576405498832075,5.4057651428683,0.785734259093268
"9490","G0949_9490",-0.0245237347061879,6.27295870163113,0.896137094149654
"9491","G0950_9491",0.970865404357121,7.74645539513032,0.00259334443771517
"9492","G0950_9492",0.834761845717998,8.33284500952174,0.00195521464496386
"9493","G0950_9493",0.591816399085141,8.59886900969747,0.0507872810300554
"9494","G0950_9494",0.768192215948562,8.80815215459462,0.00270330250301692
"9495","G0950_9495",0.663864657088855,8.52547867865216,0.0678664880565993
"9496","G0950_9496",0.515253175703676,6.8741215513123,0.283048722979812
"9497","G0950_9497",0.976952882801152,8.99879250396,1.56892247799881e-06
"9498","G0950_9498",0.775488837557733,8.03692073513949,0.0383765578942921
