gene,p_value,t_value,df
G0928,0.9649589726914436,-0.04393262478170729,10162.829920678862
G0929,0.898587592880959,0.12744888496164367,10392.4976017504
G0930,0.9716869247820297,0.03549353325562069,9812.872046156257
G0931,0.9854746860338941,0.01820669140019012,5034.422540664707
G0932,0.9710761795654372,0.036259715117227,7969.962701973249
G0933,0.8253516496480895,0.220673542655272,8981.135188768114
G0934,0.901159484610371,0.12420142453238936,6764.586439484953
G0935,0.9242122812855229,0.09513185437283729,8725.15996254338
G0936,0.9314282398791276,0.08605248684416777,4857.784585508974
G0937,0.9072001266368261,-0.11657577307914309,6018.531766874248
G0938,0.8249899675138643,0.22113983955567607,7036.024341089636
G0939,0.7710465736115175,0.2910191309622014,6105.297483851734
G0940,0.9805828704089938,0.024338734299841437,10705.113826854677
G0941,0.9259535998619177,0.09293962191305657,8987.10301333899
G0942,0.9150211479733665,0.10671000119156653,10193.74472831561
G0943,0.9194755921149413,0.1010973867264818,8307.887569482573
G0944,0.9879214794416398,0.015139321292435401,6730.202391561858
G0945,0.8617751771773383,0.174120243725921,8365.70693822044
G0946,0.9154541883748462,0.10616641681293952,5498.952641019205
G0947,0.8844585724667606,0.145325628312082,6112.7925209370205
G0948,0.9357201278652174,0.08065373844123816,5765.059085498274
G0949,0.6791855293005613,0.41358671857308665,10161.879327179995
G0950,0.7865521750306967,0.27080113845753584,6823.478426438759
G0951,0.7972739127625719,0.2568868980757953,6751.5655526542705
G0952,0.9229931283690893,0.09666753278195457,7163.38317882451
G0953,0.9840776834291163,0.0199577421915438,6628.0277635032835
G0954,0.9723820229186251,-0.03462169867908384,11072.227162777903
G0955,0.8640597004975157,0.17121304096279327,10050.266722315431
G0956,0.987924542593829,-0.015135310620450726,9670.910474763754
G0957,0.759597220290765,0.30602266178850174,6481.290779753803
G0958,0.7967597107045845,0.2575524321964245,7194.649648393655
G0959,0.9292472954879261,-0.0887949511796822,7331.611013028183
G0960,0.9907750227831824,0.01156248512477177,6674.052342826022
G0961,0.7807684229912248,0.27832537144722747,9885.21286799099
G0962,0.852696844464002,0.18568288247053374,11103.335958847052
G0963,0.9264303927961888,-0.09233956537654343,8648.288462611014
G0964,0.8501186456028282,-0.18897201366946514,9847.824061799818
G0965,0.8546697666123138,0.18316851643417267,9353.75697478257
G0966,0.8390808174766562,0.20307582979026506,8174.527112404819
G0967,0.946384604361123,-0.06725056808404631,5659.258356549029
G0968,0.9974851346762204,-0.0031520566748338024,5828.774053298418
G0969,0.8701871796432781,0.16342634185719132,7478.884635387711
G0970,0.980960216741039,0.023865954038607293,6946.959633260305
G0971,0.916103056057922,-0.10534665374279686,9140.84346745183
G0972,0.8534322250557835,0.18474636252774096,8825.338795655856
G0973,0.9046257276479803,-0.11982440369463121,6921.315849457498
G0974,0.7876700389350277,0.2693450247955921,9496.344549602443
G0975,0.9024577728484444,0.12256083030380219,8494.26585045484
G0976,0.9857303555333068,0.017885894210608277,7535.408767828989
G0977,0.8732869042978588,0.15948851075524126,11127.020599536927
G0978,0.9949262068667248,0.006359261964174955,9787.224602617785
G0979,0.9859632971475025,0.01759393725718237,6966.28505426467
G0980,0.8935764585151889,-0.1337856219774637,6172.470258983559
G0981,0.8950056026546029,0.13197752896670523,7506.565551426373
G0982,0.823088789267798,0.22358108220385078,8297.724912667221
G0983,0.81831214995019,0.2297241226279112,7829.51836618988
G0984,0.7423431442976032,0.3287663900744684,6330.218986620735
G0985,0.7825184821431876,0.2760480574820239,7785.35556239603
G0986,0.8886321767895737,0.14003923760555997,8846.46432509125
G0987,0.9822862833536716,-0.022203136372420974,12050.669786052273
G0988,0.8945011870189989,0.1326152955809689,7512.101989921056
G0989,0.7347157456768683,0.33887095441436055,8085.831630466821
G0990,0.9680054111764971,-0.04011062947067766,16556.076069117495
G0991,0.0,-109.28819785168628,18462.09329228689
G0992,0.965065189494942,0.043799902934379485,6805.274091231948
G0993,0.9753583884333519,0.03088932060698767,10598.08141064225
G0994,0.8305494268326856,0.21400381389465478,8164.816730224418
G0995,0.9388613771322223,-0.07670383520807891,6900.680959888496
G0996,0.9772713940174365,0.028490956678994518,6989.671133721631
G0997,0.997914237278966,0.002614212285930113,6997.034721799816
G0998,0.9102816786693653,-0.11268722294652986,7186.655817368982
G0999,0.9233957861486726,0.0961610479458727,6176.9417721372165
G1000,0.9113185633733321,0.11138165152630704,4605.242062266303
