"","gene","sgRNA","class","L1","L2","L3","L4","L5","L6","L7","L8","H1","H2","H3","H4","H5","H6","H7","H8"
"6123","G0613","G0613_03","inactive",2638,1689,2252,2439,1665,2378,1981,2685,2401,1738,2368,2413,2006,2359,2018,2720
"6124","G0613","G0613_04","inactive",647,561,253,800,583,528,686,354,632,519,272,864,560,425,532,451
"6125","G0613","G0613_05","inactive",268,72,80,208,165,360,130,246,236,192,95,159,128,314,145,260
"6126","G0613","G0613_06","inactive",1454,873,816,776,888,1220,1461,921,1368,932,682,690,866,1009,1590,1217
"6127","G0613","G0613_07","inactive",1549,1929,1389,1903,1005,1760,1686,1490,1178,1660,1518,1636,1102,1550,1385,1489
"6128","G0613","G0613_08","inactive",1608,1222,1773,1166,1551,1170,1460,2013,1855,1230,1762,1082,1736,1067,1161,2115
"6129","G0613","G0613_09","inactive",1280,969,1168,1486,1405,1105,1132,1095,1548,1011,1206,1333,1264,901,1376,1192
"6130","G0613","G0613_10","inactive",4022,2926,3170,3539,2317,3377,2591,3031,4265,2577,3282,2975,2135,3257,2361,3411
"6131","G0614","G0614_01","inactive",949,937,1468,1116,725,837,1177,1201,783,707,1532,983,693,875,1072,1823
"6132","G0614","G0614_02","inactive",241,548,400,446,189,510,416,441,404,512,310,403,198,644,314,522
"6133","G0614","G0614_03","inactive",3449,3100,3884,2921,3389,3096,2709,3556,3124,3034,3823,2700,3892,3112,2897,3259
"6134","G0614","G0614_04","inactive",1163,1384,594,1143,1023,1361,1013,828,1094,1219,700,1109,989,983,954,1067
"6135","G0614","G0614_05","inactive",435,410,383,227,702,393,283,470,467,382,428,267,619,395,329,537
"6136","G0614","G0614_06","inactive",1512,2261,1907,1543,1635,1487,2446,2003,1591,2075,1524,1468,1790,1279,2330,2271
"6137","G0614","G0614_07","inactive",1072,662,663,587,865,535,687,734,841,558,674,683,989,453,556,723
"6138","G0614","G0614_08","inactive",714,332,368,777,660,656,443,780,470,369,462,548,640,496,452,895
"6139","G0614","G0614_09","inactive",2871,2518,2515,3194,1647,2078,1910,2399,2587,2235,2342,2891,2131,1795,2064,2889
"6140","G0614","G0614_10","inactive",461,241,268,274,310,261,435,304,479,74,269,357,441,255,229,242
"6141","G0615","G0615_01","inactive",658,791,644,698,676,575,250,611,733,893,488,551,558,655,273,984
"6142","G0615","G0615_02","inactive",74,226,488,284,170,329,538,190,41,341,391,242,259,367,358,129
"6143","G0615","G0615_03","inactive",991,417,857,751,443,555,860,670,892,336,846,569,523,616,750,812
"6144","G0615","G0615_04","inactive",1716,1168,1364,1229,1286,746,1187,915,1392,1281,1119,963,1396,973,1234,1359
"6145","G0615","G0615_05","inactive",1991,2306,1783,2328,1748,1974,2269,1269,2022,2142,1869,2052,2070,2045,2103,1221
"6146","G0615","G0615_06","inactive",538,257,307,607,521,620,465,394,538,353,432,513,789,703,494,674
"6147","G0615","G0615_07","inactive",2363,2540,2521,2191,1484,2253,2184,1892,2087,2334,2201,2078,1734,2769,2209,1944
"6148","G0615","G0615_08","inactive",196,213,344,205,320,239,157,179,126,150,208,144,385,311,184,316
"6149","G0615","G0615_09","inactive",2523,2047,2198,3242,2622,2368,3096,2783,2434,1960,2522,2683,2821,2577,2946,2994
"6150","G0615","G0615_10","inactive",608,363,633,354,414,595,307,477,511,286,646,303,336,610,291,541
"6151","G0616","G0616_01","inactive",790,446,808,534,826,698,489,353,679,590,951,528,574,693,339,500
"6152","G0616","G0616_02","inactive",438,394,265,333,662,666,214,804,388,529,339,304,706,513,261,662
"6153","G0616","G0616_03","inactive",668,370,547,837,737,700,467,609,484,471,386,666,759,846,350,434
"6154","G0616","G0616_04","inactive",866,966,1195,1212,1499,1589,1354,1081,881,896,1030,1223,1428,1576,1248,1247
"6155","G0616","G0616_05","inactive",144,434,203,443,292,657,322,497,202,392,180,315,332,726,437,542
"6156","G0616","G0616_06","inactive",740,583,898,794,999,827,660,489,600,537,812,786,1169,833,566,520
"6157","G0616","G0616_07","inactive",1159,1035,980,926,1445,778,1150,1102,993,855,881,831,1518,928,1217,1110
"6158","G0616","G0616_08","inactive",702,598,651,1085,538,829,600,665,856,672,637,876,665,722,554,780
"6159","G0616","G0616_09","inactive",1790,1669,1681,1934,2813,2149,1652,1873,2116,1601,1896,1880,2615,2151,1784,2198
"6160","G0616","G0616_10","inactive",247,266,432,94,220,411,375,638,209,320,339,117,407,437,366,477
"6161","G0617","G0617_01","inactive",914,1236,907,1494,685,1110,971,637,870,1060,1028,1229,1109,874,877,716
"6162","G0617","G0617_02","inactive",242,728,424,584,458,370,438,225,253,596,304,323,340,446,505,239
"6163","G0617","G0617_03","inactive",614,685,653,873,433,653,752,460,662,572,677,772,411,680,856,681
"6164","G0617","G0617_04","inactive",3355,3927,3962,2752,3900,3452,3296,2928,3470,3164,3974,2691,3445,3841,2995,3540
"6165","G0617","G0617_05","inactive",222,384,418,420,558,844,587,420,246,366,317,431,504,706,450,684
"6166","G0617","G0617_06","inactive",1106,874,521,970,692,618,497,598,974,632,734,784,741,701,418,836
"6167","G0617","G0617_07","inactive",1286,994,855,962,1363,789,956,956,1171,746,689,795,1573,770,876,1090
"6168","G0617","G0617_08","inactive",1045,993,1019,775,789,578,778,689,1075,960,838,779,1046,747,729,722
"6169","G0617","G0617_09","inactive",548,580,494,437,432,171,250,247,287,535,506,440,345,302,394,245
"6170","G0617","G0617_10","inactive",442,65,336,308,171,0,96,263,289,147,237,268,140,0,92,264
"6171","G0618","G0618_01","decreasing",2860,2398,2968,1654,2617,1734,2104,1080,486,310,477,342,334,318,222,179
"6172","G0618","G0618_02","decreasing",450,110,173,531,617,418,832,397,221,100,170,210,531,374,549,253
"6173","G0618","G0618_03","decreasing",1628,1911,1491,1497,1010,881,1537,1621,170,286,302,167,206,139,285,138
"6174","G0618","G0618_04","decreasing",454,695,194,160,176,158,435,257,76,34,9,59,0,0,38,31
"6175","G0618","G0618_05","decreasing",3051,2834,3342,1922,1585,2565,2565,2579,503,417,365,317,252,444,373,616
"6176","G0618","G0618_06","decreasing",1489,2575,1154,1515,2311,2577,1487,1167,246,322,148,208,306,277,148,143
"6177","G0618","G0618_07","decreasing",1951,2582,2424,1236,1567,1417,1146,1306,161,267,468,176,400,240,255,178
"6178","G0618","G0618_08","decreasing",1281,943,1289,724,818,1366,899,1456,102,107,169,122,296,83,99,222
"6179","G0618","G0618_09","decreasing",1974,659,1506,2200,932,962,1264,1753,265,139,155,207,59,319,130,285
"6180","G0618","G0618_10","decreasing",1431,1606,1572,2247,1872,1515,1932,1265,302,169,213,324,324,296,191,304
"6181","G0619","G0619_01","inactive",220,245,35,234,187,268,451,347,233,128,86,163,182,225,363,219
"6182","G0619","G0619_02","inactive",4053,3468,3081,2559,2917,2990,3111,3011,3802,3512,2904,2608,3301,3172,2729,3786
"6183","G0619","G0619_03","inactive",320,820,322,399,534,262,649,410,449,616,422,299,611,486,637,509
"6184","G0619","G0619_04","inactive",1087,515,837,489,375,971,569,569,1034,491,772,642,504,1032,628,727
"6185","G0619","G0619_05","inactive",200,204,125,451,94,232,262,264,107,190,212,295,113,326,371,225
"6186","G0619","G0619_06","inactive",1743,1508,1313,1981,1360,1223,2373,1183,1656,1627,1397,1976,1252,1167,1919,1334
"6187","G0619","G0619_07","inactive",2678,2608,2132,2513,1585,2519,2712,3001,2395,2768,2524,2441,1960,2837,2576,3226
"6188","G0619","G0619_08","inactive",698,301,521,408,305,579,537,539,741,237,729,489,255,680,724,884
"6189","G0619","G0619_09","inactive",1869,1423,1945,1602,1900,1335,1331,2316,1952,1336,1980,1479,2189,1443,1255,1904
"6190","G0619","G0619_10","inactive",544,588,454,641,410,813,705,430,455,507,542,709,505,927,721,446
"6191","G0620","G0620_01","inactive",511,877,998,456,636,578,1101,684,645,1081,933,328,570,575,951,570
"6192","G0620","G0620_02","inactive",871,936,1404,1285,1204,705,955,860,884,839,1351,1213,1068,951,822,1131
"6193","G0620","G0620_03","inactive",256,213,210,362,33,38,175,387,278,372,153,286,36,57,179,416
"6194","G0620","G0620_04","inactive",2239,2705,2167,2160,1839,1513,1955,1557,2243,2448,1932,1806,2000,1676,1850,1585
"6195","G0620","G0620_05","inactive",2599,2118,1866,1832,2515,2313,2185,1974,2362,1875,2341,1900,2624,2070,2064,1859
"6196","G0620","G0620_06","inactive",908,1065,954,998,641,569,963,723,902,933,644,855,822,723,1143,908
"6197","G0620","G0620_07","inactive",3166,2569,2422,2454,2614,3358,3706,2816,3275,2024,2263,2193,2926,2831,3811,3095
"6198","G0620","G0620_08","inactive",400,847,419,713,692,896,313,768,463,695,295,494,788,960,273,919
"6199","G0620","G0620_09","inactive",2684,1996,2495,2528,1655,2050,2535,1806,2573,1716,2571,2466,1976,2197,2249,1685
"6200","G0620","G0620_10","inactive",734,671,367,344,237,509,587,583,808,708,301,483,348,509,619,700
"6201","G0621","G0621_01","inactive",461,550,653,592,522,485,381,435,448,450,505,526,603,515,373,477
"6202","G0621","G0621_02","inactive",1057,780,940,745,807,955,1078,823,870,692,968,610,754,1118,946,922
"6203","G0621","G0621_03","inactive",487,703,516,537,167,526,528,491,502,486,488,502,278,429,501,537
"6204","G0621","G0621_04","inactive",1604,3243,2495,2956,2429,3038,2411,1836,1654,2660,2660,2770,2245,2585,2356,2452
"6205","G0621","G0621_05","inactive",1202,931,860,854,1197,376,469,1358,1045,804,797,702,999,410,506,1461
"6206","G0621","G0621_06","inactive",332,352,228,148,246,292,441,176,332,332,396,112,196,159,362,239
"6207","G0621","G0621_07","inactive",238,623,315,657,582,497,542,501,266,705,383,531,803,376,283,713
"6208","G0621","G0621_08","inactive",357,510,461,639,176,387,353,387,425,586,609,706,137,434,355,240
"6209","G0621","G0621_09","inactive",1114,738,971,695,764,518,635,948,1132,658,662,719,806,590,710,978
"6210","G0621","G0621_10","inactive",325,294,385,481,377,554,335,537,473,363,430,404,399,691,367,672
"6211","G0622","G0622_01","inactive",345,319,439,341,359,401,919,199,355,311,494,487,419,363,694,301
"6212","G0622","G0622_02","inactive",3978,3751,3005,2913,3196,3097,3224,3409,3965,2982,3337,2564,3357,3517,2693,3571
"6213","G0622","G0622_03","inactive",382,650,669,664,719,562,448,614,495,660,997,512,729,624,429,637
"6214","G0622","G0622_04","inactive",35,517,147,88,413,74,419,176,119,417,318,166,281,191,295,310
"6215","G0622","G0622_05","inactive",1086,831,965,989,960,1139,811,763,1042,807,1126,912,1016,1150,919,894
"6216","G0622","G0622_06","inactive",624,834,440,771,470,504,527,704,528,867,537,749,777,432,509,872
"6217","G0622","G0622_07","inactive",702,610,370,600,531,209,674,930,537,490,338,591,486,361,656,894
"6218","G0622","G0622_08","inactive",981,706,816,485,740,586,818,969,729,595,811,594,792,523,686,1184
"6219","G0622","G0622_09","inactive",458,544,609,453,706,538,545,667,532,454,619,627,779,641,359,932
"6220","G0622","G0622_10","inactive",596,632,459,416,337,808,611,415,646,724,469,659,278,793,738,538
"6221","G0623","G0623_01","inactive",1740,1053,2057,1765,1415,1912,1408,1173,1582,818,1913,1439,1435,1704,1297,1527
"6222","G0623","G0623_02","inactive",1557,1359,1089,1392,1443,1288,1542,1804,1448,1254,1072,1267,1203,1579,1476,2001
"6223","G0623","G0623_03","inactive",742,837,1074,848,533,685,654,522,603,906,1013,690,638,703,495,527
"6224","G0623","G0623_04","inactive",1303,959,679,744,627,1049,888,252,1139,772,693,516,687,1216,964,455
"6225","G0623","G0623_05","inactive",301,208,65,113,122,64,221,188,178,208,214,157,189,141,120,113
"6226","G0623","G0623_06","inactive",1897,2708,1684,2052,1768,2176,2948,1855,1813,2092,1609,1748,1810,2594,2620,1755
"6227","G0623","G0623_07","inactive",208,219,78,384,178,179,166,162,187,156,185,395,177,160,130,108
"6228","G0623","G0623_08","inactive",585,846,602,448,854,355,478,615,503,776,521,439,930,227,435,678
"6229","G0623","G0623_09","inactive",354,579,851,625,826,119,671,515,351,416,895,411,854,160,693,533
"6230","G0623","G0623_10","inactive",1368,1321,1354,956,933,1238,1444,1427,1299,1018,1383,799,864,1214,1443,1433
"6231","G0624","G0624_01","increasing",825,696,557,715,393,427,672,423,5044,4619,4930,3324,3333,4345,3429,3333
"6232","G0624","G0624_02","increasing",66,129,54,158,235,77,168,115,609,792,267,1003,1184,610,722,892
"6233","G0624","G0624_03","increasing",518,720,544,905,352,271,463,579,2738,3400,4280,4557,3249,2986,2775,2981
"6234","G0624","G0624_04","increasing",581,584,517,1172,439,612,810,474,4521,3907,3723,4193,4138,3560,5475,5282
"6235","G0624","G0624_05","increasing",502,304,350,492,326,114,330,320,2170,2035,2015,1789,1497,2067,1834,2820
"6236","G0624","G0624_06","increasing",201,167,200,185,210,178,337,125,1439,1265,2220,1122,1297,1354,1809,1083
"6237","G0624","G0624_07","increasing",304,182,189,226,174,396,305,433,2149,1729,2868,1706,1348,2173,1828,3075
"6238","G0624","G0624_08","increasing",545,513,568,743,622,637,637,480,4149,3676,4054,3660,4438,3377,5150,2117
"6239","G0624","G0624_09","increasing",90,65,73,111,57,219,230,75,750,347,533,579,960,1097,1007,1405
"6240","G0624","G0624_10","increasing",260,100,133,369,196,120,301,243,2116,1217,1928,1576,1603,2323,2356,1618
"6241","G0625","G0625_01","inactive",616,730,1041,1385,593,685,308,753,718,720,1065,1011,571,837,328,833
"6242","G0625","G0625_02","inactive",935,1238,958,846,538,427,922,953,808,978,702,657,683,733,1178,1060
"6243","G0625","G0625_03","inactive",884,851,875,720,726,679,1103,648,858,707,612,966,913,468,902,797
"6244","G0625","G0625_04","inactive",439,736,116,217,390,534,262,9,420,698,152,297,375,249,271,32
"6245","G0625","G0625_05","inactive",418,912,917,707,929,605,1245,846,314,800,822,577,818,709,1189,980
"6246","G0625","G0625_06","inactive",1448,1303,1406,1247,1304,1424,1659,1679,1575,1593,1510,1125,1743,1715,1512,1844
"6247","G0625","G0625_07","inactive",2235,2045,1675,2196,1651,2141,1641,1917,2039,1967,1608,1850,1797,2723,1557,1968
"6248","G0625","G0625_08","inactive",195,371,504,431,404,423,243,394,109,300,604,393,413,455,257,403
"6249","G0625","G0625_09","inactive",849,1637,1370,1404,1136,1402,1594,1256,865,1439,1064,1157,1179,1607,1506,1508
"6250","G0625","G0625_10","inactive",1115,736,651,899,628,658,1178,536,1026,649,696,822,569,913,1137,480
"6251","G0626","G0626_01","inactive",1177,777,809,1157,559,769,982,824,1218,657,891,1153,712,1113,881,755
"6252","G0626","G0626_02","inactive",662,908,356,671,617,619,478,541,776,965,354,413,622,580,398,618
"6253","G0626","G0626_03","inactive",805,671,900,701,957,285,597,721,517,694,933,533,830,512,496,810
"6254","G0626","G0626_04","inactive",1393,1150,1138,1165,1104,1838,1247,1247,1312,1366,999,1145,1126,1600,1240,1330
"6255","G0626","G0626_05","inactive",2283,2408,1856,1889,1838,1720,2516,1624,2111,2363,2020,1729,2186,1455,2571,1666
"6256","G0626","G0626_06","inactive",676,974,820,762,357,980,472,528,751,914,786,507,470,899,478,486
"6257","G0626","G0626_07","inactive",1522,1699,2132,1501,1722,1801,1559,1723,1433,1661,2057,1269,1594,2385,1471,1725
"6258","G0626","G0626_08","inactive",783,387,381,436,940,528,621,908,940,317,465,310,716,559,620,922
"6259","G0626","G0626_09","inactive",884,1229,1092,1306,789,1037,1248,1144,762,1148,1108,1035,964,1322,1378,1319
"6260","G0626","G0626_10","inactive",1369,1525,2140,1341,1719,1620,1522,1745,1773,1282,2278,1263,1520,2034,1550,1756
"6261","G0627","G0627_01","inactive",368,495,453,740,343,527,589,492,505,525,431,805,445,645,470,420
"6262","G0627","G0627_02","inactive",809,960,727,1018,951,793,1025,816,721,885,655,895,1230,1071,911,879
"6263","G0627","G0627_03","inactive",761,932,653,995,911,757,1065,773,844,685,561,1088,753,774,692,762
"6264","G0627","G0627_04","inactive",1165,1539,1362,2091,1073,1571,1758,983,1225,1590,1270,1936,1378,1504,1582,1201
"6265","G0627","G0627_05","inactive",2376,1880,2864,1900,1648,1570,2111,2558,2059,2097,2542,1566,1776,1794,2097,2774
"6266","G0627","G0627_06","inactive",1087,1156,1138,1041,787,827,1005,1390,1063,785,1371,1077,931,777,874,1385
"6267","G0627","G0627_07","inactive",1722,1938,2470,2133,1417,1976,2421,1193,1528,1805,2311,1937,1266,1880,2190,1294
"6268","G0627","G0627_08","inactive",792,619,611,575,640,568,604,476,788,627,659,636,580,626,439,626
"6269","G0627","G0627_09","inactive",611,605,618,683,360,511,536,432,552,647,733,691,335,464,625,446
"6270","G0627","G0627_10","inactive",1167,1256,1420,1074,1077,974,1483,1914,1046,1077,1560,679,1163,973,1115,2403
"6271","G0628","G0628_01","inactive",560,352,419,693,373,438,771,357,632,287,365,812,446,563,655,571
"6272","G0628","G0628_02","inactive",315,332,501,277,436,335,333,372,336,320,672,267,459,318,304,468
"6273","G0628","G0628_03","inactive",505,163,611,101,393,219,362,307,463,140,404,130,363,204,435,460
"6274","G0628","G0628_04","inactive",729,826,783,1060,600,1177,1059,795,888,829,537,1008,660,1094,1148,770
"6275","G0628","G0628_05","inactive",434,838,483,241,348,532,623,245,518,732,623,203,402,398,605,302
"6276","G0628","G0628_06","inactive",1133,1462,764,713,964,579,1181,999,1201,1270,822,687,1233,644,814,1172
"6277","G0628","G0628_07","inactive",919,1193,1299,898,635,870,1440,1286,881,1156,1196,1077,600,819,1281,1343
"6278","G0628","G0628_08","inactive",722,437,351,372,693,906,725,571,415,433,341,329,788,655,716,562
"6279","G0628","G0628_09","inactive",99,327,204,655,226,364,211,90,117,274,294,420,114,413,255,203
"6280","G0628","G0628_10","inactive",798,1346,2036,1357,1582,1566,1919,1576,1059,1345,1478,1148,1492,1433,1678,1568
"6281","G0629","G0629_01","increasing",153,161,130,103,188,142,201,258,597,1524,1932,905,877,1628,1677,1539
"6282","G0629","G0629_02","increasing",108,161,31,76,59,187,204,202,973,1247,492,527,623,1776,1615,2224
"6283","G0629","G0629_03","increasing",497,412,573,319,450,263,397,443,762,405,510,425,640,365,583,489
"6284","G0629","G0629_04","increasing",655,339,438,808,406,519,940,635,858,345,469,737,586,828,1391,711
"6285","G0629","G0629_05","increasing",1000,1203,1009,1110,665,853,1326,728,6822,6096,6457,5828,7097,5895,5924,6280
"6286","G0629","G0629_06","increasing",1274,954,1133,1081,558,877,1041,1333,1282,904,1144,1030,612,849,1197,1326
"6287","G0629","G0629_07","increasing",487,672,533,509,508,569,466,337,2924,2832,3154,3654,3990,2823,3313,4262
"6288","G0629","G0629_08","increasing",190,215,127,124,76,77,41,125,1060,1126,893,609,477,963,305,1212
"6289","G0629","G0629_09","increasing",0,13,0,0,15,12,17,85,0,60,0,333,425,161,82,567
"6290","G0629","G0629_10","increasing",479,759,806,743,510,265,430,570,3328,3867,3253,4323,4033,3303,3926,4348
"6291","G0630","G0630_01","inactive",1279,1935,1378,1594,1097,1171,1413,1699,1196,1776,1560,1478,1136,1186,1545,1741
"6292","G0630","G0630_02","inactive",1268,1431,1149,1993,1336,1692,1010,1541,1231,1430,1258,1844,1193,1599,1029,1825
"6293","G0630","G0630_03","inactive",53,206,355,207,244,195,390,0,56,287,249,149,249,210,462,0
"6294","G0630","G0630_04","inactive",1409,778,858,1028,1019,802,894,1337,1067,729,663,1030,1162,865,1046,1201
"6295","G0630","G0630_05","inactive",1099,1427,1749,1216,1417,1267,1177,1301,1315,1440,1676,1125,1478,1398,1136,1628
"6296","G0630","G0630_06","inactive",1156,1189,1468,864,1014,1070,1917,1271,1125,1071,1383,760,1139,1092,1971,1353
"6297","G0630","G0630_07","inactive",620,448,428,317,451,291,774,699,472,368,275,279,495,371,635,809
"6298","G0630","G0630_08","inactive",407,468,621,401,513,376,426,575,222,507,746,482,401,506,380,720
"6299","G0630","G0630_09","inactive",1853,1658,1590,1744,1665,1306,1536,1589,1946,1403,1497,1435,1312,1681,1316,1703
"6300","G0630","G0630_10","inactive",993,1477,1255,1507,1174,1669,1222,1359,1111,1296,1179,1362,1423,1820,1321,1013
"6301","G0631","G0631_01","inactive",1304,1312,1789,1244,1216,1434,1946,1369,1112,1442,1894,1025,1610,1309,1650,1419
"6302","G0631","G0631_02","inactive",438,866,271,470,565,471,474,796,588,905,290,512,798,467,369,588
"6303","G0631","G0631_03","inactive",1782,1302,1676,2489,2408,2373,1984,1661,1742,1242,1522,2400,2239,2650,2022,2074
"6304","G0631","G0631_04","inactive",2176,1497,2208,2170,1443,1639,2537,1739,2073,1382,2129,1972,1581,2018,2072,1955
"6305","G0631","G0631_05","inactive",699,319,963,777,464,431,885,870,736,596,907,715,556,597,800,963
"6306","G0631","G0631_06","inactive",1224,1214,1280,1287,1592,1239,1131,1142,1049,1040,1077,1127,1444,1373,950,1303
"6307","G0631","G0631_07","inactive",1175,1230,1196,740,1172,1204,1199,1153,1229,966,1049,707,1105,1192,1076,1037
"6308","G0631","G0631_08","inactive",799,499,655,1064,980,1235,688,810,679,539,471,897,872,1044,615,748
"6309","G0631","G0631_09","inactive",953,858,979,1292,1060,1031,689,1153,903,634,927,1224,1025,1283,664,790
"6310","G0631","G0631_10","inactive",1168,1382,1066,818,690,490,712,468,1245,1156,934,706,574,374,624,447
"6311","G0632","G0632_01","inactive",518,332,364,643,189,813,715,301,433,260,311,627,342,932,678,259
"6312","G0632","G0632_02","inactive",4839,4900,4735,4913,4081,4271,4476,4569,5548,4639,4451,4590,4038,4754,4713,5102
"6313","G0632","G0632_03","inactive",451,486,314,498,276,481,390,211,624,516,303,367,454,460,475,194
"6314","G0632","G0632_04","inactive",1650,1194,1079,1161,955,920,1134,1030,1245,1125,1032,1058,1131,869,1125,1253
"6315","G0632","G0632_05","inactive",643,551,1122,584,439,274,669,892,629,623,916,424,387,384,723,741
"6316","G0632","G0632_06","inactive",1996,2002,1946,1911,2092,1757,2253,2626,2284,1939,2100,1629,1738,1973,2338,2863
"6317","G0632","G0632_07","inactive",2629,2000,1605,2122,2423,2404,2593,1913,2921,2366,1906,1747,2431,2747,2281,1823
"6318","G0632","G0632_08","inactive",387,833,862,1423,644,1052,809,636,493,677,614,1100,870,780,653,633
"6319","G0632","G0632_09","inactive",2719,1651,1438,2098,2149,1314,2405,1928,2613,1304,1310,1757,2155,1181,2334,2119
"6320","G0632","G0632_10","inactive",1330,843,1166,950,816,825,1133,1353,1233,996,1080,1103,784,958,890,1270
"6321","G0633","G0633_01","inactive",732,1253,910,838,1186,625,652,354,726,1143,887,834,883,576,608,329
"6322","G0633","G0633_02","inactive",452,1047,723,880,606,864,777,840,533,1000,683,1015,808,1021,671,731
"6323","G0633","G0633_03","inactive",671,1055,583,793,636,605,815,935,537,1069,680,774,630,784,571,743
"6324","G0633","G0633_04","inactive",2896,3541,2834,2886,2814,2820,2280,2387,2499,3096,2702,2588,2870,2858,2147,2904
"6325","G0633","G0633_05","inactive",665,1202,616,714,589,865,664,1115,570,1141,515,584,519,836,497,1197
"6326","G0633","G0633_06","inactive",619,603,371,324,500,275,571,562,447,807,278,284,523,365,469,757
"6327","G0633","G0633_07","inactive",521,949,312,616,974,1078,719,686,489,933,346,534,935,1161,661,836
"6328","G0633","G0633_08","inactive",292,374,748,713,457,298,548,406,335,465,638,484,612,338,516,517
"6329","G0633","G0633_09","inactive",1073,1439,974,1186,978,1270,1255,1167,1144,1393,928,1179,1381,1496,1403,1679
"6330","G0633","G0633_10","inactive",391,530,1102,568,847,488,946,1205,443,410,1108,423,871,695,797,1346
"6331","G0634","G0634_01","inactive",557,851,348,761,476,518,349,600,576,671,478,738,470,706,285,745
"6332","G0634","G0634_02","inactive",1789,1973,1405,2178,1073,1041,2293,1358,1734,1907,1734,2153,1125,989,1917,1467
"6333","G0634","G0634_03","inactive",297,144,936,542,554,364,393,330,262,69,894,541,760,481,318,411
"6334","G0634","G0634_04","inactive",722,498,951,1056,556,726,532,620,860,466,832,781,591,878,534,894
"6335","G0634","G0634_05","inactive",1509,1562,1474,1544,1825,921,2212,1296,1254,1657,1372,1248,1935,1082,1858,1479
"6336","G0634","G0634_06","inactive",1087,1206,1670,1375,936,1235,1359,944,1333,1074,1773,1231,1019,1008,1481,1124
"6337","G0634","G0634_07","inactive",1518,1708,1686,1941,1228,1585,1773,1783,1348,1479,1676,1617,1191,1714,1568,2071
"6338","G0634","G0634_08","inactive",527,1093,775,597,325,775,475,406,604,970,876,373,351,689,541,606
"6339","G0634","G0634_09","inactive",2255,2186,1600,2516,1878,2548,1461,1544,1817,2026,1947,1920,2018,2657,1676,1543
"6340","G0634","G0634_10","inactive",629,873,492,708,469,640,826,767,483,808,591,639,464,630,807,1035
"6341","G0635","G0635_01","negcontrol",666,746,785,216,705,211,546,399,606,806,642,200,694,260,515,383
"6342","G0635","G0635_02","negcontrol",541,546,619,462,570,641,1078,574,687,576,744,414,677,671,796,586
"6343","G0635","G0635_03","negcontrol",660,521,876,927,1167,914,635,422,660,419,881,850,1520,1021,754,570
"6344","G0635","G0635_04","negcontrol",676,795,775,1060,607,669,459,1015,621,755,769,763,751,769,458,1071
"6345","G0635","G0635_05","negcontrol",85,213,121,60,328,217,227,199,49,136,172,64,448,204,217,140
"6346","G0635","G0635_06","negcontrol",365,312,350,491,410,348,519,298,248,272,442,356,404,358,503,239
"6347","G0635","G0635_07","negcontrol",860,606,927,941,910,772,1184,1275,654,563,790,801,1062,765,1108,1312
"6348","G0635","G0635_08","negcontrol",1273,1408,1357,1315,1001,1623,1643,1613,1209,1192,1410,1202,1338,1175,1571,1530
"6349","G0635","G0635_09","negcontrol",1312,2078,1580,1317,1074,985,1131,612,1327,1941,1686,849,850,1011,920,582
"6350","G0635","G0635_10","negcontrol",808,1407,1150,451,943,677,1231,1217,566,1241,1214,585,1177,1011,1449,1201
"6351","G0636","G0636_01","inactive",3087,2502,2845,2321,1993,2135,2800,2573,2895,2206,2721,2106,2078,2271,2173,2695
"6352","G0636","G0636_02","inactive",716,626,743,353,277,496,531,554,556,606,791,209,219,604,537,727
"6353","G0636","G0636_03","inactive",576,539,235,387,397,346,677,463,502,597,168,349,572,409,594,663
"6354","G0636","G0636_04","inactive",1048,882,508,581,713,422,815,836,925,731,483,574,504,452,613,754
"6355","G0636","G0636_05","inactive",1561,715,1197,1144,849,1256,1247,820,1218,674,1423,777,930,1637,1161,910
"6356","G0636","G0636_06","inactive",367,358,316,205,407,477,134,317,280,456,224,166,399,512,196,471
"6357","G0636","G0636_07","inactive",301,247,440,650,517,691,605,163,332,212,456,764,478,814,493,243
"6358","G0636","G0636_08","inactive",608,650,435,663,309,1055,283,277,596,651,427,420,397,630,309,374
"6359","G0636","G0636_09","inactive",1284,1315,990,1198,833,1117,650,793,1419,975,1338,1238,648,1108,662,1158
"6360","G0636","G0636_10","inactive",1175,832,1083,1140,1058,773,1437,1653,1119,823,1000,1162,1228,931,1479,1870
"6361","G0637","G0637_01","inactive",638,354,751,443,402,970,594,714,521,342,643,367,612,1100,634,972
"6362","G0637","G0637_02","inactive",407,708,668,540,673,444,666,1067,569,532,537,514,721,610,640,1082
"6363","G0637","G0637_03","inactive",1046,1325,665,1055,645,600,1059,1376,1075,1253,896,776,708,787,987,1388
"6364","G0637","G0637_04","inactive",679,957,1242,619,729,922,1165,619,798,1193,1212,557,840,894,857,789
"6365","G0637","G0637_05","inactive",1248,1192,1297,1226,808,992,1254,1305,1218,1122,1016,1020,1014,810,1461,1461
"6366","G0637","G0637_06","inactive",833,563,1370,1266,1149,1017,1124,840,939,762,1286,879,1090,809,987,973
"6367","G0637","G0637_07","inactive",2171,2076,1567,1536,1813,2302,1535,2167,2202,1668,1785,1344,2110,2458,1482,2452
"6368","G0637","G0637_08","inactive",459,374,449,646,617,522,826,803,465,473,588,682,728,661,891,862
"6369","G0637","G0637_09","inactive",380,238,235,392,382,192,396,535,346,352,311,336,421,266,549,575
