"","gene","sgRNA","class","L1","L2","L3","L4","L5","L6","L7","L8","H1","H2","H3","H4","H5","H6","H7","H8"
"4051","G0406","G0406_01","inactive",250,264,211,367,247,388,319,273,184,193,160,590,250,286,346,220
"4052","G0406","G0406_02","inactive",162,193,326,218,249,340,157,48,68,185,271,207,146,379,117,99
"4053","G0406","G0406_03","inactive",519,822,900,670,371,969,521,604,583,940,539,786,369,1136,627,576
"4054","G0406","G0406_04","inactive",959,728,972,764,656,1130,837,819,822,752,813,705,644,1227,724,746
"4055","G0406","G0406_05","inactive",2340,2402,2224,2065,2237,2866,2707,2205,2280,2498,1742,2125,2484,2829,2794,2048
"4056","G0406","G0406_06","inactive",1175,1099,1070,970,1052,1515,1067,1613,1137,1002,1000,1076,1049,1419,1198,1253
"4057","G0406","G0406_07","inactive",594,309,338,432,483,381,378,519,628,553,319,437,479,409,461,631
"4058","G0406","G0406_08","inactive",234,323,572,336,627,562,308,479,281,290,511,419,367,461,304,414
"4059","G0406","G0406_09","inactive",1214,1223,1345,1416,1406,1887,1387,1496,1137,1255,1225,1637,1116,2005,1409,1490
"4060","G0406","G0406_10","inactive",453,753,840,656,769,806,820,1266,531,750,782,666,912,630,1101,1027
"4061","G0407","G0407_01","decreasing",475,92,112,97,361,189,433,214,89,25,64,18,143,27,234,90
"4062","G0407","G0407_02","decreasing",794,948,646,660,533,1049,644,818,267,470,126,264,295,415,353,313
"4063","G0407","G0407_03","decreasing",1096,1097,927,465,718,882,936,860,346,552,358,259,295,350,385,465
"4064","G0407","G0407_04","decreasing",539,649,572,624,292,322,681,596,234,180,130,281,144,125,251,292
"4065","G0407","G0407_05","decreasing",581,820,842,451,721,629,471,351,196,245,258,88,231,476,183,223
"4066","G0407","G0407_06","decreasing",1818,1898,2216,1036,1163,2323,1289,1921,778,881,755,380,461,730,553,672
"4067","G0407","G0407_07","decreasing",198,87,225,358,427,158,443,78,97,17,55,125,135,98,198,22
"4068","G0407","G0407_08","decreasing",1553,840,1414,1674,765,1930,1829,1150,565,342,618,713,417,889,699,516
"4069","G0407","G0407_09","decreasing",1167,683,605,506,1166,451,989,555,334,203,225,200,476,137,492,115
"4070","G0407","G0407_10","decreasing",390,356,517,351,824,325,480,433,356,300,425,421,545,297,437,386
"4071","G0408","G0408_01","increasing",0,87,56,113,125,59,22,66,1314,1559,929,1530,2503,1590,1909,3159
"4072","G0408","G0408_02","increasing",444,594,571,540,679,925,601,738,15281,17183,18508,20055,18155,24030,17356,17999
"4073","G0408","G0408_03","increasing",304,258,232,130,340,285,276,113,7599,6320,8834,7873,7093,5184,6427,4616
"4074","G0408","G0408_04","increasing",56,44,27,118,38,14,15,21,1307,1313,1182,2180,616,1437,2745,1289
"4075","G0408","G0408_05","increasing",794,442,962,750,704,700,546,714,623,446,1140,684,638,732,594,802
"4076","G0408","G0408_06","increasing",267,220,374,198,141,154,196,205,4652,7267,5321,5810,6278,5721,7428,6498
"4077","G0408","G0408_07","increasing",820,889,1360,1041,780,1092,1393,1113,1451,1600,2194,1322,1417,1654,2410,1639
"4078","G0408","G0408_08","increasing",310,784,635,508,422,549,324,439,9972,12057,12709,10700,11883,9506,9517,10758
"4079","G0408","G0408_09","increasing",364,344,208,180,341,330,502,281,6951,6601,4547,6180,7678,8229,6402,9037
"4080","G0408","G0408_10","increasing",222,300,264,141,308,288,298,225,200,326,282,142,339,325,325,177
"4081","G0409","G0409_01","inactive",585,350,598,728,381,493,872,341,457,357,393,535,424,546,654,490
"4082","G0409","G0409_02","inactive",1406,1740,1542,1232,2063,1588,1595,1843,1396,1736,1750,1620,1883,1421,1793,1648
"4083","G0409","G0409_03","inactive",766,712,1491,869,908,1350,777,772,1003,1310,1366,743,617,1111,683,696
"4084","G0409","G0409_04","inactive",2254,2165,2258,2264,2158,3177,2404,1785,1953,1968,2262,2139,2135,2852,2278,1500
"4085","G0409","G0409_05","inactive",634,884,514,256,157,148,376,333,626,1053,337,163,247,161,479,474
"4086","G0409","G0409_06","inactive",829,553,1356,1185,1216,829,1178,1549,838,570,1056,1354,1269,798,1412,1534
"4087","G0409","G0409_07","inactive",1040,947,1695,1958,1207,1489,1561,1201,1222,1162,1726,2081,1076,1572,1673,1028
"4088","G0409","G0409_08","inactive",1222,1406,1095,1070,747,1144,977,1140,1125,1369,1035,959,742,1109,1025,1078
"4089","G0409","G0409_09","inactive",1605,1326,1598,1513,1575,1455,1893,1600,1490,1609,1437,1746,1555,1650,1799,1480
"4090","G0409","G0409_10","inactive",391,145,237,154,451,149,234,250,175,150,144,338,362,312,219,228
"4091","G0410","G0410_01","inactive",1142,1006,1149,904,1103,1172,959,1575,1058,795,1108,801,1009,863,787,1206
"4092","G0410","G0410_02","inactive",1260,1136,1262,541,576,862,679,971,1018,1041,826,906,699,827,591,729
"4093","G0410","G0410_03","inactive",1512,1449,1530,1395,1718,1451,1026,1280,1196,1491,1475,1227,1750,1396,1161,1158
"4094","G0410","G0410_04","inactive",364,352,122,483,314,512,442,329,316,409,141,690,292,315,504,184
"4095","G0410","G0410_05","inactive",266,168,422,318,567,230,225,384,191,93,449,370,601,316,314,228
"4096","G0410","G0410_06","inactive",643,773,702,367,429,427,515,417,645,666,506,514,271,387,486,367
"4097","G0410","G0410_07","inactive",2055,1923,3212,2426,2740,1873,2332,2592,1800,2112,2648,2299,2465,1736,2231,2249
"4098","G0410","G0410_08","inactive",2318,2186,2924,2532,2258,2008,3060,2461,1942,2148,2432,2293,2464,2472,2805,2277
"4099","G0410","G0410_09","inactive",1052,858,698,823,953,1124,930,811,1072,990,717,897,853,1243,747,687
"4100","G0410","G0410_10","inactive",309,338,336,440,275,277,142,399,352,437,262,295,252,215,227,396
"4101","G0411","G0411_01","increasing",84,25,108,54,201,76,75,204,957,531,1054,1011,690,559,955,1262
"4102","G0411","G0411_02","increasing",75,146,153,45,91,164,47,86,1279,1332,1312,684,1913,1218,1005,1368
"4103","G0411","G0411_03","increasing",368,404,378,455,525,409,323,357,3657,4264,3781,2706,3688,3738,3688,3834
"4104","G0411","G0411_04","increasing",64,188,76,44,73,70,161,93,985,1309,1402,600,1076,728,1267,1102
"4105","G0411","G0411_05","increasing",145,233,88,143,222,143,98,159,1897,2992,2095,2842,2653,1395,2299,1893
"4106","G0411","G0411_06","increasing",146,209,346,223,420,334,181,272,2954,2023,3109,3294,4287,2058,1750,1558
"4107","G0411","G0411_07","increasing",761,1160,1458,1062,954,1348,1238,1015,1476,1621,1876,1655,1250,1828,1697,1441
"4108","G0411","G0411_08","increasing",654,603,372,812,414,674,584,361,531,606,277,852,512,582,596,382
"4109","G0411","G0411_09","increasing",139,230,64,233,128,290,375,70,3264,1859,2129,1538,2215,1521,953,1889
"4110","G0411","G0411_10","increasing",55,119,126,314,39,242,146,24,1485,2613,1409,2667,787,1148,1791,1668
"4111","G0412","G0412_01","inactive",509,785,631,939,518,645,531,521,570,825,464,1180,742,682,557,593
"4112","G0412","G0412_02","inactive",163,197,208,422,214,43,73,149,108,137,173,321,118,90,126,203
"4113","G0412","G0412_03","inactive",1058,692,650,1184,1074,1190,974,667,948,704,658,1291,909,1211,905,596
"4114","G0412","G0412_04","inactive",981,1043,960,1631,1191,1088,1407,1032,1361,988,1113,2194,1236,966,1359,957
"4115","G0412","G0412_05","inactive",1659,1336,1559,1042,1854,1595,885,1004,1608,1050,1451,1453,1622,1415,944,1104
"4116","G0412","G0412_06","inactive",1193,1731,1995,1500,1744,1497,1416,1490,1268,1704,2336,1418,1821,1265,1455,1159
"4117","G0412","G0412_07","inactive",1701,2105,1627,1967,1912,1823,2687,2406,2070,2019,1626,1792,1853,2100,2686,2387
"4118","G0412","G0412_08","inactive",322,576,330,638,303,238,361,511,259,462,555,549,371,304,424,375
"4119","G0412","G0412_09","inactive",2376,2076,1815,1702,1925,2445,1513,2003,2293,2299,2034,2227,1617,2461,1612,2051
"4120","G0412","G0412_10","inactive",281,853,457,563,725,564,580,285,308,817,433,588,806,575,766,278
"4121","G0413","G0413_01","inactive",805,587,665,400,795,591,609,899,786,775,463,454,688,492,727,860
"4122","G0413","G0413_02","inactive",1071,799,754,907,991,818,1081,945,766,990,775,853,1010,798,1187,851
"4123","G0413","G0413_03","inactive",482,371,584,365,691,358,371,513,458,325,476,394,529,270,425,413
"4124","G0413","G0413_04","inactive",1292,1052,1625,1410,1111,1374,1171,1718,1314,1176,1792,1322,834,1118,1285,1769
"4125","G0413","G0413_05","inactive",240,245,88,104,208,126,169,212,301,209,76,60,237,149,126,203
"4126","G0413","G0413_06","inactive",373,121,157,207,138,227,284,316,400,169,99,232,193,299,426,360
"4127","G0413","G0413_07","inactive",1649,903,1652,1286,1058,1210,1486,1375,1500,1187,1379,1538,1108,1369,1392,1444
"4128","G0413","G0413_08","inactive",111,202,228,202,312,178,137,115,95,160,157,290,334,248,135,107
"4129","G0413","G0413_09","inactive",1819,2070,2363,2080,1906,2096,1862,1750,1879,2248,2197,2102,1955,1771,2300,1455
"4130","G0413","G0413_10","inactive",687,741,342,636,761,843,1100,993,623,633,348,566,908,791,893,677
"4131","G0414","G0414_01","inactive",1323,1383,907,1219,1188,1060,778,992,1270,1312,840,1643,1203,1020,1013,774
"4132","G0414","G0414_02","inactive",781,671,1483,882,693,1063,1299,725,846,403,1016,760,715,1162,1353,985
"4133","G0414","G0414_03","inactive",1726,1178,2278,2033,1958,2056,1656,1684,1719,1110,1962,2105,2069,1924,1499,1612
"4134","G0414","G0414_04","inactive",64,156,164,43,116,116,151,162,70,174,127,53,189,107,159,181
"4135","G0414","G0414_05","inactive",543,416,439,719,298,319,698,377,460,367,489,731,281,229,643,258
"4136","G0414","G0414_06","inactive",922,1053,724,804,1384,1023,616,885,821,967,640,741,1360,1059,722,948
"4137","G0414","G0414_07","inactive",1022,555,932,722,994,793,858,674,1095,683,706,800,900,736,656,638
"4138","G0414","G0414_08","inactive",1269,2104,1565,1241,1254,1165,897,951,1390,1633,1550,1300,1493,1225,1031,1055
"4139","G0414","G0414_09","inactive",1078,1396,1936,1619,901,1006,1642,937,1179,1380,1950,1398,960,1169,1684,679
"4140","G0414","G0414_10","inactive",45,87,81,97,128,21,0,71,54,59,31,83,236,53,0,104
"4141","G0415","G0415_01","inactive",1030,778,952,688,1104,1089,1217,1106,1039,729,961,1106,951,1095,1328,918
"4142","G0415","G0415_02","inactive",1638,1289,1814,1411,1013,1743,1112,1390,1242,1419,1559,1487,1023,1472,1190,1226
"4143","G0415","G0415_03","inactive",741,593,895,561,814,600,833,679,709,599,768,504,783,556,565,558
"4144","G0415","G0415_04","inactive",556,356,835,491,614,461,274,459,730,306,721,544,445,549,397,388
"4145","G0415","G0415_05","inactive",1505,1266,1276,1348,1444,1402,1119,1606,1426,1172,916,1667,1172,1197,1098,1499
"4146","G0415","G0415_06","inactive",1023,888,468,1343,1036,669,1037,764,843,821,475,1421,1167,719,953,609
"4147","G0415","G0415_07","inactive",2087,1766,1972,1793,1681,1999,1656,1714,1879,1704,1526,1948,1249,2265,1518,1379
"4148","G0415","G0415_08","inactive",1003,824,1029,712,558,755,887,836,1131,826,1040,657,424,669,1053,939
"4149","G0415","G0415_09","inactive",792,1729,756,681,1113,1231,1130,862,855,1506,759,588,1410,1133,1200,734
"4150","G0415","G0415_10","inactive",776,1118,969,942,1047,805,829,904,790,1019,660,1073,905,582,969,828
"4151","G0416","G0416_01","increasing",386,182,197,392,300,334,383,324,1652,2084,1829,2683,2142,1921,2619,2635
"4152","G0416","G0416_02","increasing",272,95,110,345,432,146,400,107,2199,1671,1052,2722,2520,1741,2823,1800
"4153","G0416","G0416_03","increasing",77,167,131,141,227,194,346,252,981,2254,722,805,1237,1194,2541,1573
"4154","G0416","G0416_04","increasing",891,853,899,425,736,802,839,889,982,1130,1168,553,935,978,1203,1012
"4155","G0416","G0416_05","increasing",96,92,160,105,74,236,123,83,415,591,1594,1417,849,1599,727,558
"4156","G0416","G0416_06","increasing",551,481,510,508,384,639,291,640,4933,3936,5473,3902,4333,5267,3096,5436
"4157","G0416","G0416_07","increasing",535,520,468,548,403,730,689,446,2500,4240,2676,5141,3881,5226,5850,3644
"4158","G0416","G0416_08","increasing",1532,1116,809,951,1351,1299,1103,1060,8991,8768,10338,10499,9919,11865,10129,8112
"4159","G0416","G0416_09","increasing",546,475,496,186,259,339,517,404,4002,4059,3880,3087,2351,3269,4193,4315
"4160","G0416","G0416_10","increasing",328,124,286,142,233,339,236,368,2630,2580,1995,2033,2543,1930,2787,1924
"4161","G0417","G0417_01","increasing",21,126,145,145,76,107,108,134,828,682,1079,1446,938,815,904,1134
"4162","G0417","G0417_02","increasing",515,617,539,797,505,354,341,317,3548,5000,4158,6617,4484,4862,4197,4756
"4163","G0417","G0417_03","increasing",152,213,168,203,83,132,122,159,1150,2551,598,1395,909,1869,1515,1655
"4164","G0417","G0417_04","increasing",280,421,420,197,415,348,690,176,3567,4832,4308,3702,4432,4373,3713,3592
"4165","G0417","G0417_05","increasing",158,152,85,64,23,27,64,25,563,669,1885,1234,938,990,474,636
"4166","G0417","G0417_06","increasing",301,267,178,333,232,443,420,137,2469,2720,3197,2673,2214,2625,2713,2335
"4167","G0417","G0417_07","increasing",167,67,238,149,72,244,238,46,1728,1221,1878,877,1202,1269,2596,667
"4168","G0417","G0417_08","increasing",274,284,388,137,522,590,281,354,3234,3673,3392,2915,3641,3764,3099,3225
"4169","G0417","G0417_09","increasing",414,340,363,674,647,315,397,241,3204,4002,5067,5442,4055,3503,3660,2881
"4170","G0417","G0417_10","increasing",40,123,59,7,51,140,29,101,425,652,1065,659,618,947,380,638
"4171","G0418","G0418_01","inactive",255,83,298,447,289,165,224,151,266,189,208,333,232,177,188,152
"4172","G0418","G0418_02","inactive",608,467,739,509,889,472,768,746,631,471,537,910,607,591,633,461
"4173","G0418","G0418_03","inactive",690,836,925,938,782,873,727,354,730,722,730,989,771,919,841,524
"4174","G0418","G0418_04","inactive",273,494,275,318,562,477,494,683,531,474,316,249,524,280,503,559
"4175","G0418","G0418_05","inactive",1016,434,694,569,634,954,1108,968,651,477,530,646,700,834,928,889
"4176","G0418","G0418_06","inactive",376,303,111,156,246,308,345,400,412,212,124,144,377,348,464,448
"4177","G0418","G0418_07","inactive",250,116,305,238,147,104,81,212,165,90,336,221,150,98,130,140
"4178","G0418","G0418_08","inactive",655,675,361,688,449,1002,785,579,554,774,221,629,399,902,671,383
"4179","G0418","G0418_09","inactive",355,646,979,666,617,383,259,329,389,919,772,690,501,396,281,457
"4180","G0418","G0418_10","inactive",1074,440,657,826,810,623,759,519,948,412,592,724,826,701,667,245
"4181","G0419","G0419_01","inactive",1157,1486,1993,1443,1548,1801,1333,1663,1324,1480,2044,1615,1471,2040,1158,1364
"4182","G0419","G0419_02","inactive",999,1008,1338,1001,1525,1398,1137,1534,1066,1173,1209,731,1668,1065,1146,1048
"4183","G0419","G0419_03","inactive",2366,1709,1682,1356,1681,2277,2449,1654,2270,1548,1592,1224,1723,2074,1967,1768
"4184","G0419","G0419_04","inactive",535,269,602,562,560,697,430,495,620,247,509,635,602,691,472,370
"4185","G0419","G0419_05","inactive",367,717,542,537,434,736,274,480,439,603,455,696,504,614,251,348
"4186","G0419","G0419_06","inactive",2192,2154,2190,1886,2009,2748,1836,2634,1832,2402,2063,1792,2092,2572,1692,2523
"4187","G0419","G0419_07","inactive",241,113,298,248,138,62,224,288,52,205,250,295,162,26,168,315
"4188","G0419","G0419_08","inactive",749,857,831,666,1100,921,663,938,653,748,657,610,973,664,966,907
"4189","G0419","G0419_09","inactive",1036,1265,822,968,1114,1022,1471,1275,908,1167,805,1080,953,904,1057,1499
"4190","G0419","G0419_10","inactive",705,578,661,589,510,412,513,635,516,640,563,491,510,289,752,531
"4191","G0420","G0420_01","inactive",776,857,1053,686,930,823,444,504,856,829,906,658,911,751,387,520
"4192","G0420","G0420_02","inactive",375,712,526,176,318,540,185,403,319,677,527,225,406,555,218,207
"4193","G0420","G0420_03","inactive",560,195,534,477,242,403,408,281,390,154,524,474,324,521,462,216
"4194","G0420","G0420_04","inactive",1237,962,1001,1374,854,1030,819,1033,1307,1186,907,1149,832,1411,775,944
"4195","G0420","G0420_05","inactive",505,596,732,818,701,1086,492,955,443,653,774,702,795,1261,558,820
"4196","G0420","G0420_06","inactive",435,196,417,286,111,160,503,219,380,217,180,339,37,180,394,112
"4197","G0420","G0420_07","inactive",457,578,373,865,74,524,493,499,265,679,489,829,124,465,475,424
"4198","G0420","G0420_08","inactive",1494,1094,724,1485,1652,1999,1753,1865,1476,1105,968,1531,1454,1702,1754,1557
"4199","G0420","G0420_09","inactive",306,294,297,346,377,453,437,197,224,376,286,320,511,522,488,193
"4200","G0420","G0420_10","inactive",630,662,845,743,708,535,1024,609,672,771,921,1058,571,627,943,354
"4201","G0421","G0421_01","inactive",931,591,271,492,236,311,323,361,620,663,100,461,235,296,227,449
"4202","G0421","G0421_02","inactive",519,979,616,764,885,739,482,901,529,852,676,807,1054,697,557,931
"4203","G0421","G0421_03","inactive",1261,1042,1606,1090,1537,1453,1233,1301,1212,1006,1488,1237,1521,996,1177,1664
"4204","G0421","G0421_04","inactive",722,507,542,1145,716,641,791,659,471,538,556,945,494,727,813,588
"4205","G0421","G0421_05","inactive",329,356,241,161,318,276,490,311,307,277,169,200,332,174,518,300
"4206","G0421","G0421_06","inactive",1301,1373,1272,1091,1188,781,1392,1290,1104,1294,875,1543,1182,751,1215,1136
"4207","G0421","G0421_07","inactive",931,889,769,942,880,1025,891,1098,774,904,647,808,657,888,762,1185
"4208","G0421","G0421_08","inactive",1751,770,1630,1164,1493,1295,1693,1563,1735,1047,1299,1281,1390,1260,1481,1307
"4209","G0421","G0421_09","inactive",3174,3746,3435,3312,3322,3218,2543,3153,2946,3406,3607,3392,2749,2484,2656,2870
"4210","G0421","G0421_10","inactive",854,1374,1201,1140,816,956,1035,967,747,1190,1360,901,1207,997,1098,773
"4211","G0422","G0422_01","inactive",831,1317,897,1062,1005,901,851,772,564,1137,787,1203,852,657,899,814
"4212","G0422","G0422_02","inactive",606,503,208,345,457,425,243,497,403,607,227,332,355,360,207,483
"4213","G0422","G0422_03","inactive",601,582,699,650,1068,964,520,1282,531,488,848,733,1054,928,634,896
"4214","G0422","G0422_04","inactive",0,123,92,67,86,175,352,109,0,37,191,101,113,200,388,140
"4215","G0422","G0422_05","inactive",490,551,1160,503,715,433,347,474,439,487,916,260,595,392,314,532
"4216","G0422","G0422_06","inactive",2182,2146,2640,2575,2380,2144,2495,2737,2334,2342,2224,3072,2359,2087,2152,2197
"4217","G0422","G0422_07","inactive",2331,2113,2096,1782,2496,1964,1320,1401,1729,2053,1890,1988,2365,1825,1519,1356
"4218","G0422","G0422_08","inactive",411,419,559,375,633,468,652,564,303,349,422,268,457,369,611,523
"4219","G0422","G0422_09","inactive",508,293,391,591,479,521,536,551,528,345,451,643,553,425,601,478
"4220","G0422","G0422_10","inactive",370,355,699,660,768,278,288,714,330,308,618,571,747,371,265,794
"4221","G0423","G0423_01","inactive",230,400,521,232,198,426,278,264,111,301,371,163,196,313,344,183
"4222","G0423","G0423_02","inactive",2816,1844,2186,3113,3032,2483,2571,2647,2459,1947,1974,3248,2705,2451,2943,2607
"4223","G0423","G0423_03","inactive",1622,1295,1081,1329,1082,1289,1074,978,1578,1312,963,1425,952,1264,1331,1035
"4224","G0423","G0423_04","inactive",1168,1208,1409,1118,1352,1238,1299,1365,1041,986,1340,1013,1594,1190,1016,1279
"4225","G0423","G0423_05","inactive",1147,1017,803,1255,1253,1098,747,1016,1153,897,1228,1317,1211,793,857,991
"4226","G0423","G0423_06","inactive",932,568,1159,1006,950,1160,1242,1279,809,637,1129,1333,821,1069,966,1445
"4227","G0423","G0423_07","inactive",978,745,987,923,934,1163,805,1000,979,1045,1012,1044,1038,883,913,976
"4228","G0423","G0423_08","inactive",1287,875,1402,1632,1402,1163,1906,1022,1138,1218,1390,1855,1329,1394,1518,826
"4229","G0423","G0423_09","inactive",759,697,987,1097,940,872,947,536,918,958,776,1153,946,895,1148,628
"4230","G0423","G0423_10","inactive",1160,1015,1155,1033,1126,1043,993,1159,1039,1048,1008,1045,1135,922,948,915
"4231","G0424","G0424_01","decreasing",1664,3203,1600,2249,2489,2004,1786,2165,82,132,105,158,146,61,103,95
"4232","G0424","G0424_02","decreasing",1958,2315,1620,2096,2061,3174,3445,3638,51,38,44,202,118,158,150,119
"4233","G0424","G0424_03","decreasing",4772,3828,3541,2585,4937,3069,3112,3609,153,173,276,157,289,86,201,142
"4234","G0424","G0424_04","decreasing",921,1065,508,1294,831,1680,2152,2094,54,17,10,155,33,36,67,115
"4235","G0424","G0424_05","decreasing",893,960,971,1018,1004,1308,576,1010,108,14,89,0,41,32,0,30
"4236","G0424","G0424_06","decreasing",3371,2448,3472,2985,5201,4286,1649,3018,91,272,232,180,256,93,190,192
"4237","G0424","G0424_07","decreasing",2659,3201,2663,2044,3339,3111,2974,3823,145,123,129,411,129,104,72,298
"4238","G0424","G0424_08","decreasing",942,1189,921,660,1223,739,902,1050,915,919,880,720,986,717,729,899
"4239","G0424","G0424_09","decreasing",3349,4031,1538,4070,3232,2730,3599,3585,128,153,27,160,173,230,118,206
"4240","G0424","G0424_10","decreasing",1468,2120,2300,2011,2347,1846,1901,3125,16,228,32,49,318,179,130,210
"4241","G0425","G0425_01","increasing",420,305,454,233,93,295,258,241,4935,4985,3889,3554,2153,4608,4551,4592
"4242","G0425","G0425_02","increasing",215,335,258,218,515,236,418,269,3327,3746,3683,5571,3347,3038,2797,3914
"4243","G0425","G0425_03","increasing",135,98,227,109,173,47,100,96,2136,1416,2015,948,1869,737,1246,1132
"4244","G0425","G0425_04","increasing",127,25,58,93,184,232,180,295,1123,1150,1472,1319,2892,2311,2235,2011
"4245","G0425","G0425_05","increasing",312,452,294,445,323,142,411,410,391,515,323,441,483,210,466,361
"4246","G0425","G0425_06","increasing",976,1060,1381,1087,907,788,1266,904,1310,1598,1896,1447,848,1358,1461,1137
"4247","G0425","G0425_07","increasing",422,121,190,357,267,466,185,304,3308,4246,5675,3589,3739,6423,2723,5127
"4248","G0425","G0425_08","increasing",239,202,232,221,353,429,489,675,288,347,331,313,494,579,694,734
"4249","G0425","G0425_09","increasing",142,145,206,223,273,425,220,212,2861,2844,4205,2826,5021,4778,3009,3302
"4250","G0425","G0425_10","increasing",192,44,128,8,133,55,102,24,3445,1995,1934,542,2835,1518,1590,1198
"4251","G0426","G0426_01","inactive",1041,975,507,602,417,428,809,1190,1064,721,441,723,394,429,639,1308
"4252","G0426","G0426_02","inactive",628,535,689,610,289,455,363,681,565,487,748,625,283,475,355,706
"4253","G0426","G0426_03","inactive",489,660,533,758,1075,885,1088,894,544,297,467,1112,985,815,1153,796
"4254","G0426","G0426_04","inactive",529,657,469,420,927,529,442,276,515,468,476,423,1039,494,369,256
"4255","G0426","G0426_05","inactive",21,463,168,124,345,187,244,276,69,435,216,135,202,124,317,174
"4256","G0426","G0426_06","inactive",215,0,211,371,0,61,356,75,148,0,150,368,0,72,432,183
"4257","G0426","G0426_07","inactive",737,248,350,418,547,762,760,486,572,197,281,279,494,795,825,408
"4258","G0426","G0426_08","inactive",738,544,451,610,640,403,474,309,811,491,570,643,639,540,365,218
"4259","G0426","G0426_09","inactive",423,682,740,483,975,254,715,425,364,717,682,577,930,265,668,300
"4260","G0426","G0426_10","inactive",1517,1062,1234,1250,893,939,1188,853,1294,1256,1560,1355,850,715,1054,770
"4261","G0427","G0427_01","decreasing",5210,3594,4078,4074,5471,4221,4906,6467,273,262,330,167,266,289,179,389
"4262","G0427","G0427_02","decreasing",476,305,393,533,431,298,393,491,277,269,486,509,376,411,379,435
"4263","G0427","G0427_03","decreasing",892,2264,1842,1450,570,955,1734,1870,127,160,18,43,36,75,116,88
"4264","G0427","G0427_04","decreasing",1583,1265,597,2079,2135,2005,1898,1096,148,120,14,64,163,50,33,28
"4265","G0427","G0427_05","decreasing",3608,3720,2378,3608,2766,2392,3776,4449,167,277,208,373,295,215,191,111
"4266","G0427","G0427_06","decreasing",9026,4335,5288,6627,6032,5631,6730,5526,209,453,425,350,346,459,562,350
"4267","G0427","G0427_07","decreasing",3041,5779,5012,2899,4766,5902,5685,7701,242,311,411,150,215,350,188,258
"4268","G0427","G0427_08","decreasing",920,454,1030,537,456,1224,624,1157,783,399,928,291,480,1183,532,842
"4269","G0427","G0427_09","decreasing",1044,1917,1160,1119,1920,1296,1297,1118,41,108,74,60,139,89,87,140
"4270","G0427","G0427_10","decreasing",4038,3319,3096,3053,2614,2745,4384,3185,216,36,161,128,148,136,143,100
"4271","G0428","G0428_01","decreasing",6305,4240,5153,3370,6132,4963,3615,4166,238,310,454,430,382,441,342,392
"4272","G0428","G0428_02","decreasing",2116,1157,1994,1742,1756,1251,897,1458,57,42,80,47,144,137,78,17
"4273","G0428","G0428_03","decreasing",672,1001,614,870,367,1721,338,440,26,56,30,52,14,116,20,85
"4274","G0428","G0428_04","decreasing",1575,1263,3221,1576,1574,2677,1920,2269,216,178,282,185,82,175,149,92
"4275","G0428","G0428_05","decreasing",1356,1283,1631,1814,997,1585,895,964,68,145,35,175,71,108,85,137
"4276","G0428","G0428_06","decreasing",4683,4150,5056,4476,5829,5570,4719,5829,230,383,387,439,426,589,427,400
"4277","G0428","G0428_07","decreasing",5240,2161,3283,3789,4037,3238,4255,3546,441,219,354,249,365,638,278,458
"4278","G0428","G0428_08","decreasing",7664,6083,6308,7184,5280,8343,6545,6807,481,774,539,657,498,767,504,388
"4279","G0428","G0428_09","decreasing",2258,2275,2705,1404,3107,2649,3081,3098,148,319,127,123,255,276,99,300
"4280","G0428","G0428_10","decreasing",5088,3758,6513,4457,4555,5007,3503,3024,312,311,275,264,334,454,555,259
"4281","G0429","G0429_01","inactive",665,672,664,774,1053,680,678,581,740,627,614,956,893,760,668,429
"4282","G0429","G0429_02","inactive",249,421,456,349,399,587,275,678,323,354,263,475,493,792,305,603
"4283","G0429","G0429_03","inactive",409,438,389,308,525,232,292,343,292,434,342,385,570,245,326,368
"4284","G0429","G0429_04","inactive",1184,1096,1073,1171,1324,1480,1658,767,1069,933,942,1543,1026,1427,1465,599
"4285","G0429","G0429_05","inactive",1128,708,446,587,1079,629,660,910,1045,722,423,630,786,730,694,1098
"4286","G0429","G0429_06","inactive",2563,2784,2313,2436,2700,2323,2518,1893,1953,2507,2048,2651,2211,2521,2525,1812
"4287","G0429","G0429_07","inactive",212,263,310,354,334,371,167,224,282,139,159,356,369,450,234,234
"4288","G0429","G0429_08","inactive",498,964,1050,1073,651,973,588,948,520,1127,815,969,715,1279,509,711
"4289","G0429","G0429_09","inactive",2463,2646,2194,2820,2737,3098,2608,2374,2414,2708,2259,3087,2889,2773,2326,2273
"4290","G0429","G0429_10","inactive",777,503,572,477,692,616,435,782,856,484,411,304,799,536,503,651
"4291","G0430","G0430_01","inactive",1043,1000,854,1125,1071,840,1361,743,1057,1113,813,931,1457,915,1282,673
"4292","G0430","G0430_02","inactive",124,254,89,135,177,157,277,52,162,298,156,161,159,295,148,148
"4293","G0430","G0430_03","inactive",2195,2586,2078,2040,2114,1213,2241,2104,1893,2201,1890,2242,2321,1318,2355,2208
"4294","G0430","G0430_04","inactive",1200,825,1418,838,672,994,1048,933,1106,767,1072,798,842,1068,1099,713
"4295","G0430","G0430_05","inactive",1226,777,757,1693,826,781,1452,884,997,715,554,1928,609,592,1062,753
"4296","G0430","G0430_06","inactive",710,296,307,522,236,479,419,545,670,315,245,604,242,548,340,674
"4297","G0430","G0430_07","inactive",2013,2021,2202,2363,3109,2475,2047,2280,1924,2215,2201,2408,2546,2754,2218,1793
"4298","G0430","G0430_08","inactive",1186,784,923,554,548,859,721,984,1074,746,748,497,534,740,665,1015
