"","gene","sgRNA","class","L1","L2","L3","L4","L5","L6","L7","L8","H1","H2","H3","H4","H5","H6","H7","H8"
"4838","G0484","G0484_08","decreasing",476,583,643,708,437,323,1135,1137,72,133,63,37,10,6,136,125
"4839","G0484","G0484_09","decreasing",1904,2091,1073,1209,1736,982,1188,1845,166,266,164,158,109,95,161,330
"4840","G0484","G0484_10","decreasing",668,828,472,798,439,637,1364,710,167,74,97,96,90,110,103,96
"4841","G0485","G0485_01","increasing",422,375,457,489,291,268,354,421,1250,757,1739,1434,910,759,1143,1237
"4842","G0485","G0485_02","increasing",888,570,873,1077,841,521,880,1131,2690,1737,2609,2204,2524,1926,2320,2617
"4843","G0485","G0485_03","increasing",435,318,421,402,185,274,424,368,1186,884,1483,1081,668,1130,1238,1375
"4844","G0485","G0485_04","increasing",545,504,543,541,586,411,760,612,1616,1735,1373,1278,1598,1327,2065,2041
"4845","G0485","G0485_05","increasing",132,340,197,394,230,390,439,411,390,900,701,943,815,1328,1032,1314
"4846","G0485","G0485_06","increasing",601,572,637,653,512,936,567,950,1863,1976,1828,1757,2064,2729,1922,2769
"4847","G0485","G0485_07","increasing",506,385,702,861,670,678,695,533,1595,1471,2523,2696,2122,2037,2058,1632
"4848","G0485","G0485_08","increasing",199,153,156,20,256,189,110,88,631,385,517,135,972,625,365,333
"4849","G0485","G0485_09","increasing",439,678,357,538,746,451,307,358,1315,1864,1075,1562,1441,1432,842,1227
"4850","G0485","G0485_10","increasing",298,299,360,579,432,415,257,201,682,991,1151,1516,1005,1097,666,624
"4851","G0486","G0486_01","negcontrol",568,300,578,443,504,352,512,699,605,234,628,436,355,391,466,816
"4852","G0486","G0486_02","negcontrol",1166,983,777,471,928,790,730,1000,1067,1086,920,639,930,837,645,1076
"4853","G0486","G0486_03","negcontrol",1951,2300,1929,2083,1998,2171,2161,2258,1845,2083,1860,1927,1793,2063,1941,2424
"4854","G0486","G0486_04","negcontrol",2263,1539,1572,1630,1729,1546,1220,1426,2119,1554,1638,1681,1619,1568,1116,1548
"4855","G0486","G0486_05","negcontrol",1505,725,1438,1084,1437,1081,1250,1143,1474,662,1434,961,1438,1130,1207,1001
"4856","G0486","G0486_06","negcontrol",1642,1284,1412,1321,1071,1854,1118,1737,1620,1254,1700,1480,1202,1867,1177,1809
"4857","G0486","G0486_07","negcontrol",276,469,434,316,236,294,226,137,369,394,540,301,199,346,330,118
"4858","G0486","G0486_08","negcontrol",684,461,821,916,567,934,862,563,524,510,871,739,471,849,833,597
"4859","G0486","G0486_09","negcontrol",443,258,554,243,547,311,436,276,430,226,559,224,511,352,343,380
"4860","G0486","G0486_10","negcontrol",562,535,423,531,614,921,590,632,576,632,510,556,564,760,637,623
"4861","G0487","G0487_01","decreasing",2757,911,1525,2831,1879,2071,2579,2785,320,74,288,158,156,169,102,268
"4862","G0487","G0487_02","decreasing",865,1138,830,621,714,711,855,1084,877,1192,939,559,669,964,636,1101
"4863","G0487","G0487_03","decreasing",661,1654,1389,2153,677,671,1497,2417,38,47,83,102,13,67,145,155
"4864","G0487","G0487_04","decreasing",295,519,748,877,436,281,369,321,212,581,707,892,349,350,316,257
"4865","G0487","G0487_05","decreasing",2947,3971,2065,3371,3695,3885,3490,2750,148,212,217,280,241,324,296,211
"4866","G0487","G0487_06","decreasing",2059,437,1359,2170,1578,2152,1309,1514,168,18,311,159,113,168,90,110
"4867","G0487","G0487_07","decreasing",9053,7413,7855,8584,7417,7111,8670,7551,822,637,756,1137,710,855,637,746
"4868","G0487","G0487_08","decreasing",619,263,383,1581,1053,612,1330,606,60,13,65,110,53,134,131,52
"4869","G0487","G0487_09","decreasing",1354,1446,1520,2035,2057,1110,933,1327,176,75,214,151,202,126,37,40
"4870","G0487","G0487_10","decreasing",1957,1675,1097,2654,1430,1296,1261,1998,118,313,154,57,126,171,111,138
"4871","G0488","G0488_01","decreasing",1250,1676,1941,1493,2052,1688,1819,2599,192,219,396,141,248,313,260,197
"4872","G0488","G0488_02","decreasing",1245,2599,2095,3729,2387,1567,2533,2162,134,195,198,282,246,234,155,215
"4873","G0488","G0488_03","decreasing",967,2024,1876,1492,1668,1910,1764,1367,107,200,312,250,215,213,221,101
"4874","G0488","G0488_04","decreasing",5407,7378,6142,6103,8914,8311,7325,6256,790,820,875,867,893,728,809,766
"4875","G0488","G0488_05","decreasing",863,1112,790,527,877,744,841,1103,142,155,143,52,108,59,157,78
"4876","G0488","G0488_06","decreasing",2251,1660,1573,2505,1195,1105,2386,1173,281,204,220,209,186,210,241,173
"4877","G0488","G0488_07","decreasing",797,624,688,511,313,257,757,1621,175,122,86,82,107,72,141,111
"4878","G0488","G0488_08","decreasing",1143,1323,680,750,391,1220,420,834,228,121,90,177,99,83,12,96
"4879","G0488","G0488_09","decreasing",2872,2251,1738,2599,2430,1798,2394,1635,290,206,246,183,264,177,548,284
"4880","G0488","G0488_10","decreasing",858,1186,577,795,992,761,986,1747,58,115,38,127,89,121,261,76
"4881","G0489","G0489_01","negcontrol",340,228,364,390,274,138,264,370,271,198,354,438,248,124,137,354
"4882","G0489","G0489_02","negcontrol",883,1238,1260,893,910,1169,1118,994,839,986,1288,712,723,1347,964,1048
"4883","G0489","G0489_03","negcontrol",743,851,1117,961,697,620,800,857,771,607,1260,893,720,596,889,977
"4884","G0489","G0489_04","negcontrol",482,195,277,186,375,201,254,147,486,237,316,182,425,168,202,186
"4885","G0489","G0489_05","negcontrol",942,970,1104,1271,1189,928,876,1375,1015,946,1322,1202,995,1078,783,1313
"4886","G0489","G0489_06","negcontrol",487,483,478,558,818,561,727,390,459,546,537,573,838,483,767,402
"4887","G0489","G0489_07","negcontrol",1430,1279,635,1329,1311,1350,1427,852,1353,1333,690,1305,1114,1311,1342,929
"4888","G0489","G0489_08","negcontrol",826,636,848,1416,709,707,744,571,937,703,836,1378,847,766,571,554
"4889","G0489","G0489_09","negcontrol",566,129,151,155,270,238,165,355,485,144,211,121,236,217,170,316
"4890","G0489","G0489_10","negcontrol",3550,2800,2133,1955,2436,2858,2384,1827,3467,2810,2231,1794,2289,2940,2306,1975
"4891","G0490","G0490_01","inactive",1767,2749,1497,1523,2039,1742,1943,2168,1631,2645,1763,1431,1884,1699,1696,2274
"4892","G0490","G0490_02","inactive",414,379,295,522,344,267,455,539,453,332,323,409,416,249,460,597
"4893","G0490","G0490_03","inactive",810,703,793,585,1012,756,586,994,738,795,814,431,878,846,489,1028
"4894","G0490","G0490_04","inactive",615,581,637,292,563,592,589,657,540,560,577,316,572,550,546,671
"4895","G0490","G0490_05","inactive",1803,1494,1315,1148,1702,1997,968,1265,1788,1483,1343,976,1483,1898,966,1245
"4896","G0490","G0490_06","inactive",0,131,162,269,93,119,181,261,0,133,292,233,102,185,209,279
"4897","G0490","G0490_07","inactive",1321,648,1024,1258,1412,1524,743,1035,1273,676,1065,1227,1279,1626,867,1280
"4898","G0490","G0490_08","inactive",268,302,527,593,450,528,562,384,237,330,468,562,542,505,605,526
"4899","G0490","G0490_09","inactive",822,745,548,960,433,491,704,699,757,804,541,953,393,509,791,965
"4900","G0490","G0490_10","inactive",352,143,190,231,186,458,177,189,355,138,222,211,161,354,202,231
"4901","G0491","G0491_01","increasing",228,121,183,104,57,104,267,304,1433,1224,1297,940,1233,1223,742,1991
"4902","G0491","G0491_02","increasing",113,104,88,62,90,113,76,116,578,681,537,543,452,589,816,945
"4903","G0491","G0491_03","increasing",59,136,112,183,312,38,166,130,1212,755,1302,1061,669,818,1057,1131
"4904","G0491","G0491_04","increasing",108,200,155,384,364,172,313,243,870,1041,1485,2528,2070,1347,1416,1538
"4905","G0491","G0491_05","increasing",415,218,259,255,397,303,220,167,2181,1387,2268,1313,2419,2332,1419,1385
"4906","G0491","G0491_06","increasing",726,755,971,880,963,718,734,765,681,781,1075,968,843,706,695,975
"4907","G0491","G0491_07","increasing",624,610,541,564,786,419,777,675,4692,4351,4591,3960,5912,5233,4955,4707
"4908","G0491","G0491_08","increasing",193,137,163,115,202,205,317,243,1501,927,1655,866,1633,1921,1752,1623
"4909","G0491","G0491_09","increasing",179,47,97,44,104,15,171,197,720,765,772,579,463,249,910,1376
"4910","G0491","G0491_10","increasing",8,95,64,148,14,80,148,93,719,785,267,750,317,832,1129,411
"4911","G0492","G0492_01","increasing",206,62,149,186,129,75,90,292,1945,715,1249,1085,1689,1304,681,918
"4912","G0492","G0492_02","increasing",995,883,1360,602,915,1179,772,842,1356,1257,2105,862,966,1399,964,1255
"4913","G0492","G0492_03","increasing",135,99,105,37,8,118,94,27,763,874,594,719,241,1116,809,678
"4914","G0492","G0492_04","increasing",692,877,572,620,698,919,519,693,5481,6033,5154,4193,7599,8069,6086,6432
"4915","G0492","G0492_05","increasing",10,3,95,69,11,72,38,28,377,151,607,446,533,587,608,437
"4916","G0492","G0492_06","increasing",108,120,148,165,142,177,60,105,721,801,1215,608,1272,1191,751,753
"4917","G0492","G0492_07","increasing",264,180,290,267,405,314,263,215,2431,1915,2373,2551,3111,2658,1568,1937
"4918","G0492","G0492_08","increasing",344,295,199,367,246,263,317,350,3010,2185,2216,2164,2453,2242,2323,2511
"4919","G0492","G0492_09","increasing",198,404,356,417,267,470,280,260,2073,3234,3488,3019,3054,3738,3538,3338
"4920","G0492","G0492_10","increasing",231,117,118,105,241,25,173,197,917,1527,1266,1473,1916,266,1704,1355
"4921","G0493","G0493_01","inactive",663,361,77,0,261,115,322,153,609,327,129,0,319,171,266,174
"4922","G0493","G0493_02","inactive",374,639,304,340,481,203,515,381,347,538,368,271,462,272,548,476
"4923","G0493","G0493_03","inactive",2954,2874,2863,2698,2985,2967,3466,3182,2683,3099,2925,2709,2891,2734,3536,3354
"4924","G0493","G0493_04","inactive",1421,1672,1202,1549,1089,1843,1219,1891,1374,1587,1289,1442,1061,1903,1153,1864
"4925","G0493","G0493_05","inactive",1996,1692,1349,1336,1656,1186,1919,1601,1834,1722,1469,1302,1417,1203,1664,1474
"4926","G0493","G0493_06","inactive",2447,1213,1527,1721,1722,2317,1677,2005,2339,1165,1531,1525,1632,2479,1723,2131
"4927","G0493","G0493_07","inactive",211,374,451,335,44,454,294,287,287,348,423,365,62,510,348,470
"4928","G0493","G0493_08","inactive",834,660,815,719,610,743,691,550,687,736,957,873,529,662,701,536
"4929","G0493","G0493_09","inactive",186,414,182,559,348,588,723,323,172,409,296,511,346,602,681,239
"4930","G0493","G0493_10","inactive",534,589,575,607,811,728,835,582,645,676,603,500,697,692,860,612
"4931","G0494","G0494_01","inactive",693,614,599,785,454,833,465,783,639,684,667,710,592,996,453,870
"4932","G0494","G0494_02","inactive",2443,2514,2853,2357,2913,2541,2646,2110,2362,2622,3090,2280,2945,2086,2719,2438
"4933","G0494","G0494_03","inactive",1193,965,819,480,665,1010,972,589,1076,1205,820,484,632,1021,1040,551
"4934","G0494","G0494_04","inactive",653,573,802,667,481,610,688,1020,567,662,832,604,520,570,680,1147
"4935","G0494","G0494_05","inactive",850,978,1354,906,857,1478,1410,860,945,954,1175,959,902,1500,1462,869
"4936","G0494","G0494_06","inactive",281,405,225,369,336,620,236,299,217,337,286,406,228,518,347,289
"4937","G0494","G0494_07","inactive",486,734,570,775,662,767,727,603,494,595,568,713,585,837,684,655
"4938","G0494","G0494_08","inactive",3357,3738,3276,3804,3381,3580,3108,3493,3248,3709,3598,3848,3401,3143,2944,3553
"4939","G0494","G0494_09","inactive",754,486,547,437,339,962,410,628,713,508,527,385,295,905,466,677
"4940","G0494","G0494_10","inactive",186,234,141,343,198,282,269,493,187,342,261,317,210,226,195,609
"4941","G0495","G0495_01","inactive",1172,1123,679,1284,1301,1043,1004,829,1215,1231,857,1266,1418,1212,1028,895
"4942","G0495","G0495_02","inactive",562,546,815,334,806,480,553,400,608,590,745,254,672,500,548,403
"4943","G0495","G0495_03","inactive",802,1073,1011,1171,951,859,1229,683,801,1189,1007,1075,780,930,1248,795
"4944","G0495","G0495_04","inactive",1387,1591,1394,1391,1218,838,1695,1220,1351,1530,1584,1247,1055,726,1710,1436
"4945","G0495","G0495_05","inactive",2394,2199,1771,1936,1626,2122,2203,2046,2275,2149,1783,1842,1382,1819,2036,2339
"4946","G0495","G0495_06","inactive",121,227,107,389,208,424,347,35,146,227,103,438,159,348,290,56
"4947","G0495","G0495_07","inactive",1638,1045,523,742,855,920,1673,1127,1589,1004,577,685,887,913,1427,1093
"4948","G0495","G0495_08","inactive",2824,3274,2504,2772,1974,3122,3527,2793,2912,3311,2604,2947,1844,3209,3327,2940
"4949","G0495","G0495_09","inactive",2917,2487,1982,2246,2414,1743,2186,2131,2612,2490,2281,2159,2201,1948,2247,2088
"4950","G0495","G0495_10","inactive",1053,1014,700,1114,1336,924,1153,801,918,1073,759,1117,1065,1094,946,840
"4951","G0496","G0496_01","inactive",2665,3126,2605,3665,2719,2998,3302,3184,2757,2915,2964,3418,2704,3263,3227,2955
"4952","G0496","G0496_02","inactive",513,417,404,787,559,507,552,708,666,428,457,731,481,435,503,834
"4953","G0496","G0496_03","inactive",733,676,1047,767,939,932,750,801,573,832,888,759,873,787,759,929
"4954","G0496","G0496_04","inactive",424,449,543,640,772,718,680,634,404,456,602,673,792,889,582,666
"4955","G0496","G0496_05","inactive",999,1356,1713,1537,1404,1528,1279,1385,719,1614,1818,1473,1257,1689,1332,1650
"4956","G0496","G0496_06","inactive",1010,468,605,719,619,531,544,475,959,517,672,682,530,537,536,488
"4957","G0496","G0496_07","inactive",1067,685,745,545,990,708,1014,926,997,729,832,629,839,603,941,1060
"4958","G0496","G0496_08","inactive",720,804,414,688,603,731,615,524,693,753,457,672,659,719,610,588
"4959","G0496","G0496_09","inactive",242,159,235,147,186,138,221,95,223,130,292,129,180,163,261,116
"4960","G0496","G0496_10","inactive",599,441,481,439,503,509,338,508,670,419,538,446,429,481,271,685
"4961","G0497","G0497_01","increasing",179,370,239,163,208,180,183,186,1009,2186,1332,1351,766,1633,1179,1439
"4962","G0497","G0497_02","increasing",895,526,961,654,204,464,519,741,854,403,1034,526,204,475,503,884
"4963","G0497","G0497_03","increasing",355,305,360,352,311,284,303,366,2437,2004,2313,1786,2823,1938,2000,2278
"4964","G0497","G0497_04","increasing",38,41,48,148,92,36,63,115,422,505,370,390,638,235,727,842
"4965","G0497","G0497_05","increasing",60,103,171,153,231,241,273,57,1024,590,700,1028,1346,1756,1546,563
"4966","G0497","G0497_06","increasing",145,169,176,209,130,40,73,114,1028,905,1354,1440,885,365,799,695
"4967","G0497","G0497_07","increasing",134,210,149,140,195,159,135,303,1224,1794,1239,1194,1451,838,1110,1755
"4968","G0497","G0497_08","increasing",212,139,237,186,156,98,307,289,2037,1621,1854,1795,1845,1542,1651,2122
"4969","G0497","G0497_09","increasing",162,68,213,155,15,132,112,90,1054,914,873,1194,351,768,653,838
"4970","G0497","G0497_10","increasing",307,136,144,41,181,95,170,95,1356,1760,1057,674,1754,1045,1034,791
"4971","G0498","G0498_01","inactive",1264,1012,1308,958,1209,888,1252,1311,1297,1120,1322,1125,1265,996,1133,1387
"4972","G0498","G0498_02","inactive",187,281,277,414,542,423,605,409,155,319,304,377,516,405,590,399
"4973","G0498","G0498_03","inactive",590,918,650,789,669,472,742,565,613,1015,709,688,580,447,595,487
"4974","G0498","G0498_04","inactive",3226,2405,2316,1995,2152,2894,2713,1800,3168,2515,2556,1771,1858,3042,2628,1851
"4975","G0498","G0498_05","inactive",689,982,606,604,587,714,1056,668,735,1044,745,616,664,689,950,963
"4976","G0498","G0498_06","inactive",659,742,533,309,470,658,778,411,740,686,621,322,420,549,717,423
"4977","G0498","G0498_07","inactive",558,537,153,701,446,354,607,418,547,513,144,593,372,322,737,421
"4978","G0498","G0498_08","inactive",2197,2133,1722,2101,2656,1542,2840,1938,2177,2036,1782,1852,2354,1502,2620,2066
"4979","G0498","G0498_09","inactive",1045,1324,1979,1459,1284,1566,1662,1648,1047,1347,2125,1487,1385,1706,1801,1669
"4980","G0498","G0498_10","inactive",1417,1357,1127,1146,1550,1000,1193,1010,1427,1538,1342,1166,1661,951,1113,1150
"4981","G0499","G0499_01","increasing",985,917,616,841,1188,1250,968,817,1218,1283,908,1059,1352,1540,1182,1020
"4982","G0499","G0499_02","increasing",745,850,816,683,853,893,759,763,994,1189,1059,821,1101,1237,800,1226
"4983","G0499","G0499_03","increasing",77,309,84,248,132,95,226,268,1144,1229,871,864,823,675,1026,1067
"4984","G0499","G0499_04","increasing",505,646,526,742,657,563,744,436,2609,2392,3318,3196,2785,2587,2388,2706
"4985","G0499","G0499_05","increasing",140,140,59,76,133,155,171,68,550,626,289,490,850,556,747,624
"4986","G0499","G0499_06","increasing",130,149,183,133,173,127,308,258,344,844,652,790,815,714,982,1348
"4987","G0499","G0499_07","increasing",80,136,96,264,101,102,102,174,370,480,426,536,382,560,320,448
"4988","G0499","G0499_08","increasing",95,338,123,62,108,193,123,112,359,782,384,358,610,845,738,707
"4989","G0499","G0499_09","increasing",40,99,71,51,207,59,142,23,162,541,159,393,772,169,634,379
"4990","G0499","G0499_10","increasing",1027,1305,1209,1575,1363,1033,1281,810,1121,1474,1264,1422,1244,1383,1164,1013
"4991","G0500","G0500_01","decreasing",2537,1506,953,1779,2322,1701,1648,1315,208,75,232,152,313,234,177,255
"4992","G0500","G0500_02","decreasing",4445,4352,3471,4032,3916,3616,3643,2993,584,546,532,438,533,376,466,379
"4993","G0500","G0500_03","decreasing",384,1652,557,939,894,958,514,532,18,223,116,161,80,185,54,152
"4994","G0500","G0500_04","decreasing",1797,1056,804,926,784,1187,718,969,174,104,140,96,55,133,63,87
"4995","G0500","G0500_05","decreasing",3063,2969,2340,1790,2589,2512,3056,3205,370,386,488,305,332,281,445,441
"4996","G0500","G0500_06","decreasing",539,497,245,574,325,344,550,543,169,19,41,98,64,29,50,78
"4997","G0500","G0500_07","decreasing",4959,5259,4625,7009,6607,5437,6223,6123,488,847,577,974,712,862,973,820
"4998","G0500","G0500_08","decreasing",2945,3609,2017,2025,2126,2592,3298,2738,298,360,305,329,312,329,338,189
"4999","G0500","G0500_09","decreasing",983,1076,1473,1789,1463,2233,1573,1416,130,56,214,166,158,186,198,166
"5000","G0500","G0500_10","decreasing",7400,8930,6896,5550,5889,9013,6951,7164,951,1096,1237,856,997,1051,1063,1084
"5001","G0501","G0501_01","inactive",407,382,446,357,367,303,308,282,357,400,482,386,270,423,281,414
"5002","G0501","G0501_02","inactive",370,271,180,328,140,374,110,425,360,331,176,298,174,199,145,439
"5003","G0501","G0501_03","inactive",615,407,863,395,662,333,779,611,649,406,932,401,659,393,865,478
"5004","G0501","G0501_04","inactive",636,676,599,621,796,752,394,986,541,725,622,563,742,838,425,817
"5005","G0501","G0501_05","inactive",218,159,103,0,0,89,92,131,166,206,97,0,0,86,111,148
"5006","G0501","G0501_06","inactive",141,562,668,326,357,504,118,302,233,576,690,346,399,431,83,350
"5007","G0501","G0501_07","inactive",471,339,644,441,296,567,600,550,494,405,655,470,304,600,541,654
"5008","G0501","G0501_08","inactive",747,919,765,536,611,795,588,624,710,874,718,554,453,786,576,664
"5009","G0501","G0501_09","inactive",837,1043,1117,728,1227,725,877,1399,601,1039,1108,712,1051,668,914,1538
"5010","G0501","G0501_10","inactive",823,373,501,645,946,170,415,440,790,322,658,781,691,110,335,561
"5011","G0502","G0502_01","inactive",909,1252,921,1633,662,1424,704,861,1004,1113,931,1611,586,1620,615,844
"5012","G0502","G0502_02","inactive",547,534,440,350,615,603,619,714,509,508,546,340,561,583,636,783
"5013","G0502","G0502_03","inactive",483,558,568,661,392,557,692,570,433,575,662,535,307,614,570,648
"5014","G0502","G0502_04","inactive",459,659,311,504,303,236,174,241,422,551,347,527,237,284,182,228
"5015","G0502","G0502_05","inactive",673,562,586,462,568,520,623,323,662,641,626,330,552,573,496,378
"5016","G0502","G0502_06","inactive",315,473,290,552,576,363,246,271,195,379,328,492,677,373,183,321
"5017","G0502","G0502_07","inactive",1621,1351,1361,1384,1083,1380,1600,901,1457,1374,1409,1312,940,1291,1525,1042
"5018","G0502","G0502_08","inactive",223,644,333,139,695,390,532,553,140,549,325,172,608,394,507,547
"5019","G0502","G0502_09","inactive",608,1059,545,821,1049,654,419,604,523,1256,632,700,924,747,405,753
"5020","G0502","G0502_10","inactive",1262,1025,949,1503,985,1037,971,1231,1168,1062,1009,1271,884,822,933,1354
"5021","G0503","G0503_01","increasing",256,299,267,437,541,564,331,233,1183,1161,1113,1776,1922,2236,1474,989
"5022","G0503","G0503_02","increasing",855,1028,1050,1028,1063,951,1251,1142,5035,4439,5815,5155,4363,4464,4462,5505
"5023","G0503","G0503_03","increasing",167,201,101,227,194,170,138,185,778,633,711,821,1248,1215,428,608
"5024","G0503","G0503_04","increasing",716,562,507,653,677,531,599,496,2562,2710,2179,2618,2799,2916,2240,3164
"5025","G0503","G0503_05","increasing",294,114,109,104,51,43,182,64,1216,424,525,531,347,344,582,230
"5026","G0503","G0503_06","increasing",206,246,137,210,139,78,187,138,449,1128,848,591,836,684,986,976
"5027","G0503","G0503_07","increasing",228,283,322,257,219,287,285,286,996,1613,1265,1389,1308,1955,1430,1628
"5028","G0503","G0503_08","increasing",1565,1594,1631,2044,1339,1748,1744,1622,7892,8161,9139,8987,6464,8208,8258,7777
"5029","G0503","G0503_09","increasing",505,440,628,439,263,510,187,422,2265,2424,3076,1578,1347,2306,1065,2488
"5030","G0503","G0503_10","increasing",279,194,219,248,155,200,294,414,1144,748,1770,1221,833,1527,1302,1405
"5031","G0504","G0504_01","inactive",234,185,430,116,359,405,466,464,216,211,538,69,255,327,359,462
"5032","G0504","G0504_02","inactive",942,866,790,878,885,934,612,880,1057,868,806,899,764,818,530,761
"5033","G0504","G0504_03","inactive",1162,875,1112,712,953,601,1026,874,953,878,1264,633,901,618,950,940
"5034","G0504","G0504_04","inactive",1010,610,336,675,315,472,684,596,997,453,522,564,303,477,634,941
"5035","G0504","G0504_05","inactive",123,354,629,810,674,368,476,483,156,316,720,742,751,443,656,512
"5036","G0504","G0504_06","inactive",256,47,297,138,325,211,172,339,209,44,341,108,281,183,206,396
"5037","G0504","G0504_07","inactive",636,752,535,467,889,987,497,817,546,818,715,510,944,843,676,862
"5038","G0504","G0504_08","inactive",558,339,359,510,603,642,292,236,471,351,420,483,514,592,315,314
"5039","G0504","G0504_09","inactive",574,303,533,451,621,236,376,240,481,446,534,457,610,287,364,224
"5040","G0504","G0504_10","inactive",826,895,401,1019,383,1205,963,836,865,930,530,857,410,1213,907,1019
"5041","G0505","G0505_01","inactive",665,902,1189,1046,746,1176,1169,1113,558,903,1263,1069,661,1122,1000,1100
"5042","G0505","G0505_02","inactive",1193,1368,1034,1383,1087,1016,1267,1128,1353,1412,1062,1405,1034,1006,1193,1296
"5043","G0505","G0505_03","inactive",2296,1595,1922,1738,2352,2239,1594,2091,2177,1615,2239,1593,2211,2256,1467,2048
"5044","G0505","G0505_04","inactive",454,119,374,426,597,493,429,579,328,150,308,339,724,449,366,481
"5045","G0505","G0505_05","inactive",468,480,358,611,427,464,433,296,488,436,353,695,317,448,455,334
"5046","G0505","G0505_06","inactive",856,1287,952,1459,1289,1329,931,1144,956,1100,1185,1176,1068,1315,1061,1147
"5047","G0505","G0505_07","inactive",317,408,214,301,285,433,127,343,337,476,198,269,194,408,117,335
"5048","G0505","G0505_08","inactive",889,1013,674,831,1069,785,760,915,776,763,865,818,904,728,696,872
"5049","G0505","G0505_09","inactive",159,228,245,42,343,197,283,239,135,243,335,105,311,148,312,161
"5050","G0505","G0505_10","inactive",909,1053,810,833,650,968,583,853,868,951,744,867,589,860,783,1064
"5051","G0506","G0506_01","inactive",349,817,519,638,434,438,350,447,381,663,514,610,402,399,287,451
"5052","G0506","G0506_02","inactive",88,231,318,139,146,0,144,224,119,247,310,128,116,0,167,291
"5053","G0506","G0506_03","inactive",470,372,488,409,483,465,323,548,391,361,544,491,560,571,343,536
"5054","G0506","G0506_04","inactive",746,317,184,241,344,361,296,224,635,255,199,251,334,377,356,228
"5055","G0506","G0506_05","inactive",1397,1274,1338,1483,1037,1962,1749,1244,1362,1311,1420,1316,1029,1740,1662,1520
"5056","G0506","G0506_06","inactive",804,1273,793,948,607,829,457,989,743,1203,863,844,674,863,483,1099
"5057","G0506","G0506_07","inactive",1158,1161,885,1031,1021,885,851,1055,1158,1103,1248,1108,1078,958,958,1247
"5058","G0506","G0506_08","inactive",2978,2368,2310,2819,2705,2208,3200,3192,2840,2527,2530,2618,2638,2123,2935,3360
"5059","G0506","G0506_09","inactive",1658,1869,1564,1661,1258,1324,1379,1724,1584,1908,1577,1764,1446,1438,1160,1629
"5060","G0506","G0506_10","inactive",220,390,208,162,492,559,425,234,160,370,217,181,496,523,313,289
"5061","G0507","G0507_01","inactive",503,516,304,741,402,291,261,360,475,545,497,676,352,278,315,506
"5062","G0507","G0507_02","inactive",514,885,730,869,634,606,621,582,427,843,585,938,660,683,582,745
"5063","G0507","G0507_03","inactive",495,427,228,187,506,377,154,247,530,363,235,358,436,395,153,186
"5064","G0507","G0507_04","inactive",630,782,1175,682,1103,655,569,777,572,652,1187,643,1085,740,558,741
"5065","G0507","G0507_05","inactive",791,985,1171,861,600,974,1362,803,926,1046,1248,805,533,956,1119,948
"5066","G0507","G0507_06","inactive",661,369,579,503,503,740,498,445,730,312,569,409,495,688,478,555
"5067","G0507","G0507_07","inactive",446,492,367,289,334,348,386,192,387,620,393,346,346,353,422,303
"5068","G0507","G0507_08","inactive",692,735,951,774,681,723,808,689,732,716,1037,726,638,741,667,655
"5069","G0507","G0507_09","inactive",862,1036,557,888,1191,936,682,689,865,1174,541,787,1082,1041,661,644
"5070","G0507","G0507_10","inactive",1344,806,1147,1091,1020,1201,1444,1361,1380,893,1252,1074,992,1276,1150,1587
"5071","G0508","G0508_01","decreasing",443,396,1700,859,693,939,761,353,86,58,202,89,91,46,132,86
"5072","G0508","G0508_02","decreasing",291,560,1082,733,666,675,379,937,74,95,124,240,117,27,79,56
"5073","G0508","G0508_03","decreasing",853,755,760,235,266,970,537,434,96,60,85,3,4,228,67,97
"5074","G0508","G0508_04","decreasing",3154,3466,3804,3331,3236,2476,3220,3243,333,489,419,394,520,370,452,417
"5075","G0508","G0508_05","decreasing",1775,1108,1215,761,1209,1407,1174,821,319,274,122,75,169,138,56,84
"5076","G0508","G0508_06","decreasing",438,1439,58,954,620,854,371,1137,23,177,24,48,129,77,31,120
"5077","G0508","G0508_07","decreasing",2018,2456,3015,1307,777,2347,1863,1375,334,374,297,165,126,229,183,137
"5078","G0508","G0508_08","decreasing",883,1121,1137,918,1848,1984,686,1469,54,203,169,174,159,237,18,434
"5079","G0508","G0508_09","decreasing",1562,2965,2525,2013,1746,2221,1114,1680,131,326,446,185,312,418,100,137
"5080","G0508","G0508_10","decreasing",1314,1050,318,773,1248,989,1256,1078,168,76,15,67,162,118,372,175
"5081","G0509","G0509_01","inactive",1063,936,570,939,1523,1051,1075,1157,1173,995,658,859,1317,990,1221,1215
"5082","G0509","G0509_02","inactive",553,795,853,711,906,674,789,709,499,775,910,593,755,592,636,643
"5083","G0509","G0509_03","inactive",1485,1373,1178,1625,1518,1297,1124,1679,1239,1337,1069,1498,1299,1525,845,1859
"5084","G0509","G0509_04","inactive",215,121,102,269,264,235,214,288,166,158,187,183,252,212,227,308
"5085","G0509","G0509_05","inactive",379,706,174,327,289,401,153,245,378,567,148,268,276,285,160,235
"5086","G0509","G0509_06","inactive",1446,1777,1702,1440,1188,1633,1411,1328,1241,1784,2033,1250,1227,1843,1289,1213
"5087","G0509","G0509_07","inactive",495,542,649,667,515,486,412,615,548,584,654,587,514,516,440,560
"5088","G0509","G0509_08","inactive",625,438,475,316,534,500,858,612,514,472,631,291,440,378,932,622
